date,benchmark_close,market_regime,max_total_exposure,current_total_exposure,current_cash,effective_universe_size,holdings_count,decision_scope_size,candidates_seen,passed_base_filter_count,passed_bucket_filter_count,passed_valuation_filter_count,passed_quality_filter_count,passed_price_trigger_count,raw_buy_signal_count,raw_sell_signal_count,blocked_by_universe_count,blocked_by_market_regime_count,blocked_by_cash_count,blocked_by_position_limit_count,blocked_by_single_name_limit_count,blocked_by_min_trade_amount_count,blocked_by_lot_size_count,blocked_by_existing_position_count,blocked_by_hard_add_ban_count,executable_buy_count,executable_sell_count,executed_buy_count,executed_sell_count
2025-03-07,3944.0143,risk_on,1.0,0.03906988296279472,193809.8798367,15,1,5091,5091,5091,1329,166,23,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,3928.8018,risk_on,1.0,0.04040206394437456,193809.8798367,15,1,5091,5091,5091,1329,125,12,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-11,3941.4157,risk_on,1.0,0.04016444545509265,193809.8798367,15,1,5094,5094,5094,1329,122,11,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,3927.2315,risk_on,1.0,0.03947468587985886,193809.8798367,15,1,5094,5094,5094,1329,119,9,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,3911.5793,risk_on,1.0,0.03945088338478631,193809.8798367,15,1,5095,5095,5095,1329,121,10,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-14,4006.5567,risk_on,1.0,0.04011690763498592,193809.8798367,15,1,5095,5095,5095,1329,95,10,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-17,3996.7876,risk_on,1.0,0.039807796989948976,193809.8798367,15,1,5091,5091,5091,1328,93,8,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-18,4007.7229,risk_on,1.0,0.039522287331211284,193809.8798367,15,1,5097,5097,5097,1329,92,10,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-19,4010.168,risk_on,1.0,0.039284232882360826,193809.8798367,15,1,5095,5095,5095,1327,89,8,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-20,3974.9918,risk_on,1.0,0.03892692987002059,193809.8798367,15,1,5097,5097,5097,1328,89,8,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-21,3914.6956,risk_on,1.0,0.03902223665728247,193809.8798367,15,1,5098,5098,5098,1327,92,8,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-24,3934.8486,risk_on,1.0,0.03949848719530462,193809.8798367,15,1,5099,5099,5099,1328,94,8,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-25,3932.2951,risk_on,1.0,0.039284232882360826,193809.8798367,15,2,5101,5101,5101,1328,90,5,2088,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2025-03-26,3919.3566,risk_on,1.0,0.06850094120868286,187793.0693349,15,2,5102,5102,5102,1328,89,7,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-27,3932.4117,risk_on,1.0,0.06814040578336077,187793.0693349,15,2,5104,5104,5104,1329,93,10,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28,3915.1662,risk_on,1.0,0.0678582540555868,187793.0693349,15,2,5103,5103,5103,1328,142,25,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-31,3887.3056,risk_on,1.0,0.06758519060593117,187793.0693349,15,2,5104,5104,5104,1328,348,41,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,3887.6841,risk_on,1.0,0.0676685150564249,187793.0693349,16,2,5105,5105,5105,1329,135,20,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02,3884.3858,risk_on,1.0,0.06817277292562772,187793.0693349,16,2,5107,5107,5107,1329,137,21,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,3861.5034,risk_on,1.0,0.065380955889205,187793.0693349,16,2,5107,5107,5107,1329,323,41,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07,3589.4406,neutral,0.7,0.05934179465809758,187793.0693349,16,2,5105,5105,5105,1329,603,63,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08,3650.759,neutral,0.7,0.05882793110429597,187793.0693349,16,1,5106,5106,5106,1329,601,64,4273,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
2025-04-09,3686.7943,neutral,0.7,0.030314303274805905,193365.81756690002,16,1,5109,5109,5109,1331,529,59,4064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-04-10,3735.1151,risk_on,1.0,0.03172245400486539,193365.81756690002,16,1,5109,5109,5109,1331,502,51,3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-11,3750.5167,risk_on,1.0,0.03196482536479007,193365.81756690002,16,1,5109,5109,5109,1332,500,54,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-14,3759.1422,risk_on,1.0,0.03160122280649172,193365.81756690002,16,1,5108,5108,5108,1331,474,52,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15,3761.2348,risk_on,1.0,0.03140718973387057,193365.81756690002,16,1,5107,5107,5107,1332,452,45,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16,3772.8204,risk_on,1.0,0.03043585687893721,193365.81756690002,16,1,5111,5111,5111,1333,505,54,3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17,3772.2221,risk_on,1.0,0.03058168098378102,193365.81756690002,16,1,5111,5111,5111,1333,491,52,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18,3772.523,risk_on,1.0,0.03072746123083173,193365.81756690002,16,1,5110,5110,5110,1333,499,53,3658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-04-21,3784.8806,risk_on,1.0,0.03128587957367077,193365.81756690002,16,1,5110,5110,5110,1333,447,44,3435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-04-22,3783.9522,risk_on,1.0,0.03101889023067361,193365.81756690002,16,1,5108,5108,5108,1332,433,43,3366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-04-23,3786.8824,risk_on,1.0,0.03179517815544531,193365.81756690002,16,1,5110,5110,5110,1333,432,39,3278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-04-24,3784.3574,risk_on,1.0,0.03167396516808296,193365.81756690002,16,1,5112,5112,5112,1332,436,34,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25,3786.9937,risk_on,1.0,0.031867891382700804,193365.81756690002,16,1,5111,5111,5111,1333,440,33,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28,3781.6188,risk_on,1.0,0.031067444693636412,193365.81756690002,16,1,5105,5105,5105,1331,490,27,3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,3775.0767,risk_on,1.0,0.03240078818148543,193365.81756690002,16,1,5081,5081,5081,1328,486,14,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,3770.5705,risk_on,1.0,0.033053996630311,193365.81756690002,16,1,5089,5089,5089,1329,525,5,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,3808.5424,risk_on,1.0,0.03358558883241749,193365.81756690002,5,1,5113,5113,5113,1332,459,3,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,3831.627,risk_on,1.0,0.0336097382267505,193365.81756690002,5,1,5115,5115,5115,1332,437,4,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-08,3852.8963,risk_on,1.0,0.03418896183125948,193365.81756690002,5,1,5116,5116,5116,1333,433,4,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-09,3846.1566,risk_on,1.0,0.03368217916876236,193365.81756690002,5,1,5116,5116,5116,1331,449,4,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-12,3890.6096,risk_on,1.0,0.03548967969280024,193365.81756690002,5,1,5116,5116,5116,1331,383,5,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-13,3896.2583,risk_on,1.0,0.035730168993150645,193365.81756690002,5,1,5117,5117,5117,1330,378,4,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-14,3943.2108,risk_on,1.0,0.035730168993150645,193365.81756690002,5,1,5117,5117,5117,1330,330,5,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-15,3907.1992,risk_on,1.0,0.03556183907737084,193365.81756690002,5,1,5116,5116,5116,1330,372,5,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-16,3889.0854,risk_on,1.0,0.03527313673685207,193365.81756690002,5,1,5117,5117,5117,1330,398,5,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-19,3877.1453,risk_on,1.0,0.035249070406260435,193365.81756690002,5,1,5114,5114,5114,1329,364,5,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-20,3898.1705,risk_on,1.0,0.0352250028749088,193365.81756690002,5,1,5120,5120,5120,1331,324,5,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-21,3916.3807,risk_on,1.0,0.03515279307539513,193365.81756690002,5,1,5116,5116,5116,1330,325,4,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-22,3913.8651,risk_on,1.0,0.03481567103853328,193365.81756690002,5,1,5113,5113,5113,1331,369,4,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-23,3882.2741,risk_on,1.0,0.03433365925857288,193365.81756690002,5,1,5115,5115,5115,1331,414,4,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-26,3860.1067,risk_on,1.0,0.034213081080425346,193365.81756690002,5,1,5113,5113,5113,1331,365,4,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-27,3839.3969,risk_on,1.0,0.03416484137737092,193365.81756690002,5,1,5113,5113,5113,1331,363,4,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-28,3836.2366,risk_on,1.0,0.034237199124958775,193365.81756690002,5,1,5111,5111,5111,1330,414,4,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-29,3858.6998,risk_on,1.0,0.034647021660677,193365.81756690002,5,1,5114,5114,5114,1330,394,5,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-30,3840.2323,risk_on,1.0,0.03389943684707721,193365.81756690002,5,1,5113,5113,5113,1329,411,5,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03,3852.0127,risk_on,1.0,0.0338753019294732,193365.81756690002,6,1,5109,5109,5109,1329,419,3,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-04,3868.7429,risk_on,1.0,0.03433365925857288,193365.81756690002,6,1,5116,5116,5116,1331,399,3,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-05,3877.5557,risk_on,1.0,0.03433365925857288,193365.81756690002,6,1,5117,5117,5117,1331,397,3,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-06,3873.9841,risk_on,1.0,0.03433365925857288,193365.81756690002,6,1,5119,5119,5119,1331,389,3,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-09,3885.2459,risk_on,1.0,0.03457472531254185,193365.81756690002,6,1,5115,5115,5115,1331,217,3,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-10,3865.4652,risk_on,1.0,0.03433365925857288,193365.81756690002,6,1,5119,5119,5119,1332,225,3,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-11,3894.6252,risk_on,1.0,0.034671118037249794,193365.81756690002,6,1,5122,5122,5122,1332,182,3,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-12,3892.1992,risk_on,1.0,0.03457472531254185,193365.81756690002,6,1,5122,5122,5122,1332,188,3,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-13,3864.1822,risk_on,1.0,0.0338753019294732,193365.81756690002,6,1,5121,5121,5121,1333,229,3,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-16,3873.7951,risk_on,1.0,0.03402009334980763,193365.81756690002,6,1,5123,5123,5123,1332,194,3,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-17,3870.3786,risk_on,1.0,0.03389943684707721,193365.81756690002,6,1,5128,5128,5128,1333,158,3,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-18,3874.9708,risk_on,1.0,0.033464823754212655,193365.81756690002,6,1,5128,5128,5128,1333,357,4,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-19,3843.0912,risk_on,1.0,0.03356143823110248,193365.81756690002,6,1,5127,5127,5127,1333,426,4,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-20,3846.6443,risk_on,1.0,0.03339235021879951,193365.81756690002,6,1,5128,5128,5128,1332,429,4,2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-23,3857.9016,risk_on,1.0,0.03315069325278374,193365.81756690002,6,1,5123,5123,5123,1332,407,4,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-24,3904.0342,risk_on,1.0,0.03404422103392819,193365.81756690002,6,1,5127,5127,5127,1332,188,4,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-25,3960.0662,risk_on,1.0,0.03736232117191667,193365.81756690002,6,1,5127,5127,5127,1332,165,4,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-26,3946.0195,risk_on,1.0,0.03776949625990907,193365.81756690002,6,1,5129,5129,5129,1332,166,4,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-27,3921.7578,risk_on,1.0,0.036498929491670544,193365.81756690002,6,1,5126,5126,5126,1333,115,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-30,3936.0791,risk_on,1.0,0.0362588235445875,193365.81756690002,6,1,5124,5124,5124,1331,94,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-01,3942.762,risk_on,1.0,0.036546936325035195,193365.81756690002,7,1,5124,5124,5124,1330,87,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-02,3943.6849,risk_on,1.0,0.03623480636789037,193365.81756690002,7,1,5123,5123,5123,1330,43,0,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-03,3968.0676,risk_on,1.0,0.0361627476549422,193365.81756690002,7,1,5123,5123,5123,1330,76,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04,3982.2034,risk_on,1.0,0.03577825246277574,193365.81756690002,7,1,5125,5125,5125,1331,44,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-07,3965.1746,risk_on,1.0,0.03594650684943701,193365.81756690002,7,1,5125,5125,5125,1331,41,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-08,3998.4527,risk_on,1.0,0.0362588235445875,193365.81756690002,7,1,5124,5124,5124,1329,28,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-09,3991.4006,risk_on,1.0,0.035874405017321004,193365.81756690002,7,1,5126,5126,5126,1331,27,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10,4010.0243,risk_on,1.0,0.03601859789813337,193365.81756690002,7,1,5126,5126,5126,1331,27,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-11,4014.807,risk_on,1.0,0.03628283952429099,193365.81756690002,7,1,5130,5130,5130,1332,27,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-14,4017.6678,risk_on,1.0,0.036978782645407174,193365.81756690002,7,1,5127,5127,5127,1331,27,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-15,4019.0644,risk_on,1.0,0.03685886417160701,193365.81756690002,7,1,5128,5128,5128,1332,27,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-16,4007.2019,risk_on,1.0,0.03664293564143434,193365.81756690002,7,1,5128,5128,5128,1332,27,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-17,4034.491,risk_on,1.0,0.036474924280884106,193365.81756690002,7,1,5129,5129,5129,1332,27,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-18,4058.5486,risk_on,1.0,0.03664293564143434,193365.81756690002,7,1,5128,5128,5128,1332,28,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-21,4085.6072,risk_on,1.0,0.03705071939721719,193365.81756690002,7,1,5129,5129,5129,1333,25,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-22,4118.9582,risk_on,1.0,0.03678689875093014,193365.81756690002,7,1,5127,5127,5127,1333,22,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-23,4119.7685,risk_on,1.0,0.036690928125898636,193365.81756690002,7,1,5131,5131,5131,1333,25,0,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-24,4149.0368,risk_on,1.0,0.036978782645407174,193365.81756690002,7,1,5130,5130,5130,1333,26,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25,4127.1634,risk_on,1.0,0.03712264540261865,193365.81756690002,7,1,5132,5132,5132,1334,25,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28,4135.8242,risk_on,1.0,0.036810888419397114,193365.81756690002,7,1,5133,5133,5133,1333,25,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29,4152.0247,risk_on,1.0,0.03673891582882572,193365.81756690002,7,1,5137,5137,5137,1334,27,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30,4151.2379,risk_on,1.0,0.03719456066401942,193365.81756690002,7,1,5137,5137,5137,1334,27,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31,4075.5912,risk_on,1.0,0.036426910270656,193365.81756690002,7,1,5132,5132,5132,1333,28,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01,4054.9286,risk_on,1.0,0.03671492257500967,193365.81756690002,8,1,5133,5133,5133,1333,27,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04,4070.7023,risk_on,1.0,0.036330867893074985,193365.81756690002,8,1,5131,5131,5131,1333,27,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-05,4103.45,risk_on,1.0,0.037338358964446816,193365.81756690002,8,1,5132,5132,5132,1334,28,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-06,4113.4852,risk_on,1.0,0.037410242008285605,193365.81756690002,8,1,5134,5134,5134,1334,27,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-07,4114.666,risk_on,1.0,0.037458158073820615,193365.81756690002,8,1,5134,5134,5134,1334,27,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-08,4104.9669,risk_on,1.0,0.03824808499978471,193365.81756690002,8,1,5135,5135,5135,1335,28,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-11,4122.5106,risk_on,1.0,0.03860671424664801,193365.81756690002,8,1,5136,5136,5136,1336,24,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-12,4143.8252,risk_on,1.0,0.03851110593503309,193365.81756690002,8,1,5139,5139,5139,1337,25,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-13,4176.5776,risk_on,1.0,0.03925157334465933,193365.81756690002,8,1,5136,5136,5136,1336,24,1,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-14,4173.3131,risk_on,1.0,0.03903671645399434,193365.81756690002,8,1,5137,5137,5137,1337,27,1,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-15,4202.3533,risk_on,1.0,0.039680999022267335,193365.81756690002,8,1,5136,5136,5136,1337,26,1,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-18,4239.4125,risk_on,1.0,0.03932317095924592,193365.81756690002,8,1,5133,5133,5133,1337,24,1,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-19,4223.3741,risk_on,1.0,0.039227705101494315,193365.81756690002,8,1,5136,5136,5136,1337,24,2,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-20,4271.3958,risk_on,1.0,0.03937089677409694,193365.81756690002,8,1,5133,5133,5133,1336,22,2,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-21,4288.0707,risk_on,1.0,0.041038318034266726,193365.81756690002,8,1,5136,5136,5136,1336,21,2,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-22,4377.9977,risk_on,1.0,0.042059724125544234,193365.81756690002,8,1,5136,5136,5136,1335,22,2,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-25,4469.2217,risk_on,1.0,0.04189359701308968,193365.81756690002,8,1,5136,5136,5136,1335,21,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26,4452.5905,risk_on,1.0,0.041632423674613714,193365.81756690002,8,1,5138,5138,5138,1336,20,2,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-27,4386.1266,risk_on,1.0,0.040800469482050926,193365.81756690002,8,1,5138,5138,5138,1336,24,2,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28,4463.782,risk_on,1.0,0.04127604865917424,193365.81756690002,8,1,5138,5138,5138,1336,24,3,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29,4496.7591,risk_on,1.0,0.04022915128792123,193365.81756690002,8,1,5135,5135,5135,1336,25,3,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-01,4523.7111,risk_on,1.0,0.038941193652927544,193365.81756690002,10,1,5135,5135,5135,1336,23,3,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-02,4490.4528,risk_on,1.0,0.038582813951365584,193365.81756690002,10,1,5136,5136,5136,1336,23,3,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-03,4459.8296,risk_on,1.0,0.03812848245244391,193365.81756690002,10,1,5138,5138,5138,1337,27,3,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-04,4365.2085,risk_on,1.0,0.038104558373208974,193365.81756690002,10,1,5137,5137,5137,1337,25,3,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-05,4460.3249,risk_on,1.0,0.03851110593503309,193365.81756690002,10,1,5138,5138,5138,1337,25,3,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-08,4467.5733,risk_on,1.0,0.03877398304712489,193365.81756690002,10,1,5139,5139,5139,1337,22,2,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-09,4436.2584,risk_on,1.0,0.03848720088579837,193365.81756690002,10,1,5141,5141,5141,1337,24,2,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-10,4445.3649,risk_on,1.0,0.03846329464785395,193365.81756690002,10,1,5143,5143,5143,1337,23,3,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-11,4548.0345,risk_on,1.0,0.03882176344282942,193365.81756690002,10,1,5142,5142,5142,1337,23,3,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-12,4521.998,risk_on,1.0,0.03841547860548135,193365.81756690002,10,1,5144,5144,5144,1337,23,3,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-15,4533.0557,risk_on,1.0,0.038582813951365584,193365.81756690002,10,1,5142,5142,5142,1336,25,3,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-16,4523.3367,risk_on,1.0,0.03908447073413717,193365.81756690002,10,1,5142,5142,5142,1336,22,2,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-17,4551.023,risk_on,1.0,0.039824055620678304,193365.81756690002,10,1,5141,5141,5141,1336,23,2,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-18,4498.109,risk_on,1.0,0.039824055620678304,193365.81756690002,10,1,5140,5140,5140,1335,24,3,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-19,4501.9195,risk_on,1.0,0.04006238859342791,193365.81756690002,10,1,5141,5141,5141,1336,25,3,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-22,4522.608,risk_on,1.0,0.0398955679379553,193365.81756690002,10,1,5137,5137,5137,1336,26,3,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-23,4519.7781,risk_on,1.0,0.03970484474887347,193365.81756690002,10,1,5142,5142,5142,1336,28,3,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-24,4566.0708,risk_on,1.0,0.04037204463103039,193365.81756690002,10,1,5140,5140,5140,1336,24,3,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-25,4593.4875,risk_on,1.0,0.039657152111373654,193365.81756690002,10,1,5143,5143,5143,1336,26,2,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-26,4550.0487,risk_on,1.0,0.03932317095924592,193365.81756690002,10,1,5143,5143,5143,1334,25,2,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29,4620.0528,risk_on,1.0,0.03863061335366393,193365.81756690002,10,1,5139,5139,5139,1335,23,2,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,4640.6935,risk_on,1.0,0.03870230354599884,193365.81756690002,10,1,5141,5141,5141,1335,24,2,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-09,4709.482,risk_on,1.0,0.03896507613351306,193365.81756690002,12,1,5137,5137,5137,1334,25,2,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10,4616.8341,risk_on,1.0,0.03944247660583032,193365.81756690002,12,1,5139,5139,5139,1335,23,2,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-13,4593.9785,risk_on,1.0,0.03798492012331645,193365.81756690002,12,1,5141,5141,5141,1336,25,2,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-14,4539.0644,risk_on,1.0,0.0375779273699346,193365.81756690002,12,1,5142,5142,5142,1336,23,2,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-15,4606.2879,risk_on,1.0,0.037865252109084285,193365.81756690002,12,1,5142,5142,5142,1336,21,2,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16,4618.4218,risk_on,1.0,0.037338358964446816,193365.81756690002,12,1,5145,5145,5145,1336,24,2,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
