date,ts_code,name,bucket,intended_action,intended_signal_level,intended_target_weight,current_weight,close,stock_valuation_quantile,stock_valuation_quantile_source_field,industry_valuation_quantile,industry_valuation_quantile_source_field,valuation_fallback_used,valuation_fallback_reason,reason_code,reason_detail
2023-10-12,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,32.97,22.44230595463992,stock_pb_q_blended,22.879378474315185,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-13,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.04,32.43589743589744,stock_pe_ttm_q_blended,42.37480063795853,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-13,600926.sh,杭州银行,defensive_dividend,BUY_1,BUY_1,0.04,0.0,9.37,0.2976190476190476,stock_pb_q_blended,49.096264560182085,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-13,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,32.67,22.172932330827066,stock_pb_q_blended,21.18962824117463,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-16,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.13,32.93806472810908,stock_pe_ttm_q_blended,41.716130354580855,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-16,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,32.84,22.436244640036108,stock_pb_q_blended,20.788446526151446,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-17,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.93,35.86699507389162,stock_pe_ttm_q_blended,43.35645998361104,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-17,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,33.74,23.431729489522006,stock_pb_q_blended,23.238630283574103,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-18,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.52,34.239079974678205,stock_pe_ttm_q_blended,42.66937410415672,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-18,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,33.05,22.696428571428573,stock_pb_q_blended,22.080286115382044,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-19,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.17,15.131720789344737,stock_pb_q_blended,17.68412846897412,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-19,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,47.28,29.725909261342334,stock_pe_ttm_q_blended,39.01719197707737,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-19,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,32.08,21.628580443062226,stock_pb_q_blended,17.68412846897412,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-20,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,39.96,14.882655446470315,stock_pb_q_blended,15.836639284044615,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-20,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.23,25.36844447567517,stock_pe_ttm_q_blended,36.43425389248778,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-20,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,31.78,21.15988647114475,stock_pb_q_blended,15.836639284044615,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-20,601601.sh,中国太保,defensive_dividend,BUY_1,BUY_1,0.04,0.0,26.42,30.819408268216122,stock_pb_q_blended,15.836639284044615,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-23,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.06,15.13351134846462,stock_pb_q_blended,14.215843346684466,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-23,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.3,25.515240904621436,stock_pe_ttm_q_blended,33.604689203925844,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-23,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,31.32,20.35866261398176,stock_pb_q_blended,14.215843346684466,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-24,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.22,15.48793398723338,stock_pb_q_blended,17.45061275327506,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-24,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.23,25.42084942084942,stock_pe_ttm_q_blended,34.87315212207916,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-24,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,31.57,20.888108740660726,stock_pb_q_blended,17.45061275327506,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-25,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.55,15.972922502334267,stock_pb_q_blended,16.747899159663866,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-25,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,45.47,22.969220694171575,stock_pe_ttm_q_blended,34.59789368559626,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-25,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,31.07,19.954112963087923,stock_pb_q_blended,16.747899159663866,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-26,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.74,16.525831611225918,stock_pb_q_blended,16.81185698731196,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-26,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,45.56,23.4246440844379,stock_pe_ttm_q_blended,34.67515143265501,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-26,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,31.07,20.017941454202077,stock_pb_q_blended,16.81185698731196,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-27,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.22,15.541400142146411,stock_pb_q_blended,17.074626865671643,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-27,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.79,28.032431422029063,stock_pe_ttm_q_blended,38.90476190476191,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-27,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,30.33,18.28636598575249,stock_pb_q_blended,17.074626865671643,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-30,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.35,17.848484848484848,stock_pb_q_blended,17.00599400599401,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-30,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,47.55,30.899016791611203,stock_pe_ttm_q_blended,38.91459849051472,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-30,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,29.3,18.483378256963164,stock_pb_q_blended,17.00599400599401,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-10-31,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.5,18.779656503794435,stock_pb_q_blended,17.13615586029379,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-31,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,45.97,19.88235294117647,stock_pe_ttm_q_blended,29.63232295772734,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-10-31,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,29.35,18.68033946251768,stock_pb_q_blended,17.13615586029379,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-01,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.15,16.86597023532282,stock_pb_q_blended,15.554150863885376,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-01,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.06,20.1643452089312,stock_pe_ttm_q_blended,30.072005977854765,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-01,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,28.9,17.348458327723172,stock_pb_q_blended,15.554150863885376,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-02,601318.sh,中国平安,defensive_dividend,BUY_2,BUY_2,0.08,0.03832,40.1,16.757914338919925,stock_pb_q_blended,14.332801276935356,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-02,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.23,20.79343314211091,stock_pe_ttm_q_blended,28.427304001448487,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-02,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,28.5,16.216315636004758,stock_pb_q_blended,14.332801276935356,industry_pb_q_blended,False,,CASH_INSUFFICIENT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-03,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,45.85,19.708971400601357,stock_pe_ttm_q_blended,29.38095238095238,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-03,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,28.47,15.948345439870863,stock_pb_q_blended,15.33255777881185,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-06,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.19,20.69341161121983,stock_pe_ttm_q_blended,32.35110568443902,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-06,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,29.51,19.334789915966386,stock_pb_q_blended,22.49235880398671,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-07,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.15,20.532890906974036,stock_pe_ttm_q_blended,32.42857142857143,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-07,601336.sh,新华保险,defensive_dividend,BUY_1,BUY_1,0.04,0.0,28.79,17.139900551001208,stock_pb_q_blended,22.18708906156605,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-08,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,45.9,19.776427873202067,stock_pe_ttm_q_blended,32.37282009578025,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-09,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,45.5,19.442738502337914,stock_pe_ttm_q_blended,31.575357312199415,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-21,601018.sh,宁波港,cyclical_rotation,BUY_1,BUY_1,0.03,0.0,3.28,6.064370412196499,stock_pb_q_blended,20.126793151318832,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-22,601018.sh,宁波港,cyclical_rotation,BUY_1,BUY_1,0.03,0.0,3.3,7.4109347442680775,stock_pb_q_blended,19.407250781903883,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-23,601018.sh,宁波港,cyclical_rotation,BUY_1,BUY_1,0.03,0.0,3.34,9.565458562497062,stock_pb_q_blended,20.91169671752196,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-24,601018.sh,宁波港,cyclical_rotation,BUY_1,BUY_1,0.03,0.0,3.34,9.631428101581037,stock_pb_q_blended,20.19223659889094,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-27,601018.sh,宁波港,cyclical_rotation,BUY_1,BUY_1,0.03,0.0,3.36,10.572837418991266,stock_pb_q_blended,20.961178928846362,industry_pb_q_blended,False,,TOTAL_EXPOSURE_LIMIT,买入请求因仓位上限、资金约束或执行约束被阻断。
2023-11-28,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,45.58,20.16504854368932,stock_pe_ttm_q_blended,31.5177056685068,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-29,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,45.06,19.18146530810286,stock_pe_ttm_q_blended,29.64986654105825,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-11-30,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,44.72,18.714932335688882,stock_pe_ttm_q_blended,28.66532149582997,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-12-27,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,46.65,24.188096382233816,stock_pe_ttm_q_blended,23.29124725018332,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-12-28,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,47.1,25.824344723480174,stock_pe_ttm_q_blended,25.128109452736318,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2023-12-29,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,47.68,27.63130100816131,stock_pe_ttm_q_blended,26.802863802863804,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-02,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,47.61,27.375742619504614,stock_pe_ttm_q_blended,25.38765366351573,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-03,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,47.5,27.12024665981501,stock_pe_ttm_q_blended,24.397320735466987,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-04,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.3,30.300415468200704,stock_pe_ttm_q_blended,25.108805533386537,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-05,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.65,31.695598603600516,stock_pe_ttm_q_blended,27.357685745307897,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-08,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.05,29.13026819923372,stock_pe_ttm_q_blended,24.99977851605759,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-09,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.22,29.866807996535137,stock_pe_ttm_q_blended,26.41834362754865,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-10,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.78,7.507914793824506,stock_pb_q_blended,14.385636221701795,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-10,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.27,30.211893369788108,stock_pe_ttm_q_blended,26.61798548415649,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-11,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.8,7.967921170291271,stock_pb_q_blended,15.396189609207362,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-11,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.05,29.031017284962765,stock_pe_ttm_q_blended,27.1194789109327,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-12,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.87,10.929818852370106,stock_pb_q_blended,16.574461631786473,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-12,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.05,29.042429208777204,stock_pe_ttm_q_blended,26.924127868417564,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-15,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.92,13.627634660421545,stock_pb_q_blended,19.87910089001494,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-15,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.93,32.86749482401657,stock_pe_ttm_q_blended,28.794166390454095,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-16,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.94,14.613303855907406,stock_pb_q_blended,21.487445887445887,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-17,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.89,12.439490445859873,stock_pb_q_blended,16.42446074295234,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-18,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.86,10.266224907425453,stock_pb_q_blended,15.925262748151031,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-19,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.87,11.054545454545455,stock_pb_q_blended,14.947625532282817,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-22,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.73,6.9740161398498515,stock_pb_q_blended,10.337049520352604,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-22,000333.sz,美的集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,48.39,30.253892596123293,stock_pe_ttm_q_blended,19.756613756613756,industry_pe_ttm_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-23,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.79,7.762553522771507,stock_pb_q_blended,10.736961451247165,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-24,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.96,16.11514601301256,stock_pb_q_blended,14.929801839140008,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-25,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.06,22.032235761818338,stock_pb_q_blended,21.442617645155025,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-26,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.12,24.72562358276644,stock_pb_q_blended,24.490165631469985,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-29,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.11,24.52527738203169,stock_pb_q_blended,22.87755717950376,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-30,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.1,23.93052409001661,stock_pb_q_blended,15.657401422107304,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-01-31,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.1,23.993271221532094,stock_pb_q_blended,13.92188408606319,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-01,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.09,23.53019034684947,stock_pb_q_blended,12.293550331525015,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-02,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.1,24.118724412842063,stock_pb_q_blended,10.905579583844382,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-05,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.04,20.69877883310719,stock_pb_q_blended,9.953155245838172,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-07,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.98,17.606007789469153,stock_pb_q_blended,15.620594808320439,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-08,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.88,11.6920893018454,stock_pb_q_blended,17.684837940588956,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-19,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.01,19.70332150919058,stock_pb_q_blended,22.57945811327236,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-21,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.09,23.835105354726462,stock_pb_q_blended,25.79150579150579,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-26,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.93,14.374517374517373,stock_pb_q_blended,24.097165991902834,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-27,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.04,21.001264981454085,stock_pb_q_blended,25.436279547790342,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-28,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.99,18.30821653593931,stock_pb_q_blended,21.351845906902085,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-02-29,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,5.01,19.88066319645267,stock_pb_q_blended,24.897574123989223,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-03-01,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.98,17.778862624186367,stock_pb_q_blended,22.251801483952356,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-03-04,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.94,15.087212413055108,stock_pb_q_blended,22.797212960588183,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
2024-03-05,600018.sh,上港集团,cyclical_rotation,BUY_2,BUY_2,0.06,0.039,4.99,18.495956873315365,stock_pb_q_blended,23.240979298852782,industry_pb_q_blended,False,,MIN_TRADE_AMOUNT,目标成交额低于最小交易额，订单被阻断。
