date,variant,profile_name,market_regime,nav,previous_nav,daily_return,cumulative_return,cash,cash_ratio,reserved_cash,gross_exposure,net_exposure,positions_count,max_positions,average_position_weight,largest_position_weight,industry_count,largest_industry_weight,defensive_dividend_weight,cyclical_rotation_weight,realized_pnl_today,unrealized_pnl_today,total_pnl_today,fees_today,tax_today,slippage_today,turnover_today,buy_count_today,sell_count_today,reduce_count_today,replacement_count_today,raw_buy_count_today,account_actionable_buy_count_today,executable_buy_count_today,watch_only_count_today,top_watch_only_reason_today,no_trade_reason_today,risk_on_cash_drag_reason,trace_quality_flag
2024-02-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52185.4935683,52131.4935683,0.0010358421810656715,0.04370987136600002,23100.4935683,0.4426612069514345,5218.549356830001,0.5573387930485655,0.5573387930485655,5,5,0.1114677586097131,0.15498559938720294,3,0.2616819170662269,0.5573387930485655,0.0,0.0,54.00000000000077,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-01,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51999.4935683,52185.4935683,-0.003564208887984588,0.039989871366000074,23100.4935683,0.4442445874584931,5199.94935683,0.5557554125415068,0.5557554125415068,5,5,0.11115108250830137,0.1531168758315332,3,0.2588871367048606,0.555755412541507,0.0,0.0,-185.99999999999991,-186.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52413.4935683,51999.4935683,0.007961616000283112,0.04826987136599992,23100.4935683,0.4407356196968202,5241.34935683,0.5592643803031798,0.5592643803031798,5,5,0.11185287606063596,0.15568510023791313,3,0.26214623495942724,0.5592643803031798,0.0,0.0,413.99999999999983,414.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52269.4935683,52413.4935683,-0.0027473841218454975,0.04538987136599992,23100.4935683,0.4419498256304096,5226.94935683,0.5580501743695904,0.5580501743695904,5,5,0.11161003487391807,0.15433476487502093,3,0.2602474038173931,0.5580501743695904,0.0,0.0,-144.0000000000002,-144.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52679.4935683,52269.4935683,0.007843963505486329,0.05358987136599991,23100.4935683,0.43851016787679925,5267.94935683,0.5614898321232007,0.5614898321232007,5,5,0.11229796642464014,0.15387391660267977,3,0.2590381773945433,0.5614898321232007,0.0,0.0,410.00000000000057,410.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52627.4935683,52679.4935683,-0.000987101364833376,0.05254987136599998,23100.4935683,0.43894344955493964,5262.749356830001,0.5610565504450604,0.5610565504450604,5,5,0.11221131008901208,0.15214480981520637,3,0.2571849632632469,0.5610565504450604,0.0,0.0,-51.99999999999969,-52.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52515.4935683,52627.4935683,-0.0021281651928691803,0.05030987136599996,23100.4935683,0.43987958597887356,5251.549356830001,0.5601204140211264,0.5601204140211264,5,5,0.1120240828042253,0.15138389568138552,3,0.2568004046741088,0.5601204140211264,0.0,0.0,-112.00000000000091,-112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52431.4935683,52515.4935683,-0.0015995279543693508,0.048629871366000055,23100.4935683,0.4405843129036195,5243.14935683,0.5594156870963805,0.5594156870963805,5,5,0.1118831374192761,0.1543156498004437,3,0.25982475555944196,0.5594156870963806,0.0,0.0,-84.00000000000043,-84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52205.4935683,52431.4935683,-0.004310386460870119,0.044109871365999975,23100.4935683,0.4424916228036006,5220.549356830001,0.5575083771963995,0.5575083771963995,5,5,0.11150167543927988,0.15251268507946167,3,0.25709937944442784,0.5575083771963993,0.0,0.0,-225.9999999999995,-226.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52076.4935683,52205.4935683,-0.002471004317413983,0.04152987136599995,23100.4935683,0.44358772999958146,5207.64935683,0.5564122700004186,0.5564122700004186,5,5,0.11128245400008371,0.15133507384985156,3,0.25602722238803083,0.5564122700004186,0.0,0.0,-129.00000000000037,-129.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51980.4935683,52076.4935683,-0.0018434420872459611,0.03960987136600003,23100.4935683,0.4444069685091967,5198.049356830001,0.5555930314908033,0.5555930314908033,5,5,0.11111860629816066,0.15121056881986544,3,0.2568655871352218,0.5555930314908033,0.0,0.0,-95.99999999999946,-96.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51697.4935683,51980.4935683,-0.005444349996949316,0.03394987136600003,23100.4935683,0.4468397203392626,5169.749356830001,0.5531602796607373,0.5531602796607373,5,5,0.11063205593214746,0.15174816917643405,3,0.2578268128684117,0.5531602796607373,0.0,0.0,-283.00000000000006,-283.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51413.4935683,51697.4935683,-0.005493496500459827,0.0282698713659999,23100.4935683,0.4493079922221637,5141.34935683,0.5506920077778363,0.5506920077778363,5,5,0.11013840155556727,0.15066083750387171,3,0.25592503225870694,0.5506920077778363,0.0,0.0,-284.00000000000045,-284.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51519.4935683,51413.4935683,0.002061715566151534,0.03038987136600002,23100.4935683,0.448383552871602,5151.94935683,0.5516164471283981,0.5516164471283981,5,5,0.11032328942567962,0.15256361147222663,3,0.25830999255373943,0.5516164471283981,0.0,0.0,105.99999999999983,106.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51464.4935683,51519.4935683,-0.0010675570777318732,0.02928987136599992,23100.4935683,0.44886273946604904,5146.44935683,0.551137260533951,0.551137260533951,5,5,0.11022745210679019,0.15488348271457208,3,0.2611314921843099,0.551137260533951,0.0,0.0,-54.999999999999204,-55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51223.4935683,51464.4935683,-0.004682840212546946,0.024469871366000095,23100.4935683,0.4509745813705275,5122.34935683,0.5490254186294725,0.5490254186294725,5,5,0.10980508372589451,0.1535623490715582,3,0.25984170685767094,0.5490254186294725,0.0,0.0,-241.0000000000003,-241.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51285.4935683,51223.4935683,0.0012103821055728936,0.025709871366000003,23100.4935683,0.45042938969741364,5128.549356830001,0.5495706103025864,0.5495706103025864,5,5,0.10991412206051727,0.15425414575496757,3,0.2605610099511606,0.5495706103025864,0.0,0.0,62.000000000000654,62.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51758.4935683,51285.4935683,0.009222880917974852,0.03516987136600003,23100.4935683,0.4463130971502641,5175.84935683,0.5536869028497359,0.5536869028497359,5,5,0.11073738056994717,0.15893043697543188,3,0.2655795996431178,0.5536869028497359,0.0,0.0,473.0000000000001,473.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51979.4935683,51758.4935683,0.0042698306068040814,0.039589871365999896,23100.4935683,0.44441551816864894,5197.94935683,0.555584481831351,0.555584481831351,5,5,0.1111168963662702,0.15767756546590095,3,0.264873684887082,0.5555844818313511,0.0,0.0,220.9999999999994,221.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52014.4935683,51979.4935683,0.0006733424586757852,0.04028987136600004,23100.4935683,0.4441164756889701,5201.44935683,0.5558835243110298,0.5558835243110298,5,5,0.11117670486220596,0.1568793511232622,3,0.26138868356272954,0.5558835243110299,0.0,0.0,34.9999999999998,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51966.4935683,52014.4935683,-0.000922819712489753,0.03932987136599997,23100.4935683,0.4445266936846302,5196.64935683,0.5554733063153698,0.5554733063153698,5,5,0.11109466126307396,0.15713971521413808,3,0.25812786430105905,0.5554733063153698,0.0,0.0,-48.000000000000284,-48.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-03-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52357.4935683,51966.4935683,0.007524078943023316,0.04714987136599991,23100.4935683,0.4412070172565759,5235.749356830001,0.558792982743424,0.558792982743424,5,5,0.11175859654868481,0.15848734220203484,3,0.2591033121610996,0.558792982743424,0.0,0.0,391.0000000000002,391.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-01,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52085.4935683,52357.4935683,-0.005195053877916744,0.04170987136600002,23100.4935683,0.44351108121896154,5208.549356830001,0.5564889187810385,0.5564889187810385,5,5,0.11129778375620769,0.15879661367044917,3,0.2580948951241504,0.5564889187810385,0.0,0.0,-271.99999999999955,-272.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-02,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51918.4935683,52085.4935683,-0.0032062670152297468,0.0383698713659999,23100.4935683,0.4449376701947401,5191.84935683,0.5550623298052599,0.5550623298052599,5,5,0.11101246596105199,0.1574583436101742,3,0.25568923687156725,0.5550623298052599,0.0,0.0,-167.00000000000088,-167.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-03,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51675.4935683,51918.4935683,-0.004680413149513396,0.03350987136600003,23100.4935683,0.4470299550746981,5167.549356830001,0.5529700449253019,0.5529700449253019,5,5,0.11059400898506037,0.15918570742101604,3,0.25842036675179286,0.5529700449253019,0.0,0.0,-242.99999999999855,-243.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51303.4935683,51675.4935683,-0.007198770138660104,0.02606987136599992,23100.4935683,0.4502713550597966,5130.34935683,0.5497286449402035,0.5497286449402035,5,5,0.1099457289880407,0.15981367797272375,3,0.2596119498620207,0.5497286449402033,0.0,0.0,-372.0000000000006,-372.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-09,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51330.4935683,51303.4935683,0.0005262799494161197,0.026609871365999904,23100.4935683,0.450034510920154,5133.049356830001,0.549965489079846,0.549965489079846,5,5,0.10999309781596919,0.16078162172780622,3,0.2625534855235241,0.549965489079846,0.0,0.0,27.000000000001464,27.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51226.4935683,51330.4935683,-0.002026086109256253,0.024529871366000044,23100.4935683,0.45094817074489474,5122.64935683,0.5490518292551053,0.5490518292551053,5,5,0.10981036585102107,0.15999533501297172,3,0.2614272238279304,0.5490518292551052,0.0,0.0,-104.00000000000175,-104.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51160.4935683,51226.4935683,-0.0012883958163563136,0.023209871366000057,23100.4935683,0.4515299200047886,5116.049356830001,0.5484700799952114,0.5484700799952114,5,5,0.10969401599904227,0.15914623632647937,3,0.2594580128958103,0.5484700799952114,0.0,0.0,-65.99999999999964,-66.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,51957.4935683,51160.4935683,0.01557842671974985,0.0391498713659999,23100.4935683,0.4446036939394232,5195.749356830001,0.5553963060605769,0.5553963060605769,5,5,0.11107926121211538,0.16080452358651695,3,0.261733179683189,0.5553963060605769,0.0,0.0,797.0,797.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52067.4935683,51957.4935683,0.002117115211791365,0.0413498713660001,23100.4935683,0.44366440527807854,5206.749356830001,0.5563355947219214,0.5563355947219214,5,5,0.11126711894438428,0.1600038609323826,3,0.26194846468092264,0.5563355947219214,0.0,0.0,110.00000000000041,110.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-16,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52447.4935683,52067.4935683,0.007298219559993546,0.04894987136599993,23100.4935683,0.44044990516500604,5244.749356830001,0.559550094834994,0.559550094834994,5,5,0.11191001896699879,0.16199058185566187,3,0.2651032309464598,0.5595500948349938,0.0,0.0,379.9999999999992,380.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52861.4935683,52447.4935683,0.007893608861610613,0.057229871365999996,23100.4935683,0.4370003949747064,5286.14935683,0.5629996050252937,0.5629996050252937,5,5,0.11259992100505874,0.16270822898499884,3,0.2659213550566363,0.5629996050252937,0.0,0.0,414.0000000000008,414.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52774.4935683,52861.4935683,-0.0016458104780484595,0.05548987136599992,23100.4935683,0.43772080045455425,5277.44935683,0.5622791995454458,0.5622791995454458,5,5,0.11245583990908917,0.16280592041836187,3,0.2652796654861576,0.5622791995454458,0.0,0.0,-87.00000000000108,-87.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52634.4935683,52774.4935683,-0.002652796654861622,0.05268987136600001,23100.4935683,0.43888507330889676,5263.44935683,0.5611149266911033,0.5611149266911033,5,5,0.11222298533822066,0.161643048563957,3,0.26400937974197775,0.5611149266911032,0.0,0.0,-139.9999999999998,-140.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52421.4935683,52634.4935683,-0.004046775898462918,0.04842987136600008,23100.4935683,0.4406683594049519,5242.14935683,0.559331640595048,0.559331640595048,5,5,0.11186632811900961,0.16252875338050576,3,0.2643190618357145,0.559331640595048,0.0,0.0,-213.0000000000003,-213.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52418.4935683,52421.4935683,-5.7228434288902896e-05,0.048369871365999906,23100.4935683,0.4406935796085141,5241.84935683,0.5593064203914859,0.5593064203914859,5,5,0.11186128407829718,0.16299590885547635,3,0.26410526242921517,0.5593064203914859,0.0,0.0,-2.999999999999517,-3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,52845.4935683,52418.4935683,0.008145979995469066,0.0569098713659999,23100.4935683,0.4371327053354859,5284.549356830001,0.5628672946645141,0.5628672946645141,5,5,0.11257345893290283,0.16701518718134145,3,0.2692755623827882,0.5628672946645141,0.0,0.0,427.00000000000136,427.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,53026.4935683,52845.4935683,0.003425079184208313,0.060529871366000076,23100.4935683,0.43564060177853825,5302.64935683,0.5643593982214617,0.5643593982214617,5,5,0.11287187964429235,0.16689770347724175,3,0.2707703080820607,0.5643593982214617,0.0,0.0,180.99999999999878,181.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,neutral,53556.4935683,53026.4935683,0.009995003711066541,0.07112987136600002,23100.4935683,0.43132946220312574,5355.64935683,0.5686705377968743,0.5686705377968743,5,5,0.11373410755937485,0.1674866930666523,3,0.2726466769408313,0.5686705377968743,0.0,0.0,529.9999999999987,530.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,NO_RAW_SIGNAL,NO_RAW_SIGNAL,FULLY_SUPPORTED
2024-04-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,risk_on,53714.4935683,53556.4935683,0.0029501557976066017,0.07428987136600007,23100.4935683,0.43006071608823515,5371.44935683,0.5699392839117648,0.5699392839117648,5,5,0.11398785678235297,0.16381053632781142,3,0.269480340191507,0.5699392839117648,0.0,0.0,158.00000000000006,158.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,WATCH_ONLY_CYCLICAL_DISABLED,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,FULLY_SUPPORTED
2024-04-30,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,risk_on,54346.4935683,53714.4935683,0.011765911917169802,0.08692987136600006,23100.4935683,0.4250595034115391,5434.64935683,0.5749404965884609,0.5749404965884609,5,5,0.11498809931769219,0.16505204680274257,3,0.26927220210828706,0.5749404965884609,0.0,0.0,632.0000000000014,632.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,WATCH_ONLY_CYCLICAL_DISABLED,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,FULLY_SUPPORTED
2024-05-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,combined_v2_50k_core,risk_on,54114.4935683,54346.4935683,-0.004268904666470008,0.08228987136600008,23100.4935683,0.42688182121013424,5411.44935683,0.5731181787898657,0.5731181787898657,5,5,0.11462363575797314,0.16570422097145568,3,0.2703711895877515,0.5731181787898658,0.0,0.0,-231.99999999999918,-232.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,WATCH_ONLY_CYCLICAL_DISABLED,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,FULLY_SUPPORTED
