date,variant,symbol,bucket,industry,market_regime,shares,position_weight,holding_days,unrealized_pnl_pct,close,ma20,ma60,ma120,ma250,ma20_slope_10d,ma120_slope_20d,stock_q_blended,industry_q_blended,relative_strength,thesis_still_valid,fundamental_break,cycle_peak_trap,valuation_reversion_exit_triggered,soft_trim_triggered,trend_stop_triggered,would_have_triggered_trend_stop,trend_stop_disabled_by_profile,partial_derisk_triggered,partial_derisk_profile_state,cycle_peak_trap_trend_break_triggered,replacement_sell_triggered,force_exit_triggered,selected_exit_action,selected_exit_reason,exit_priority_order_json,reduce_or_sell_shares,reduce_or_sell_lots,exit_executable,exit_blocked_reason,missed_exit_candidate,missed_exit_reason,trace_quality_flag
2023-09-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,defensive_dividend,银行,risk_off,300.0,0.16347079177496032,112,0.01503839548049557,28.09,27.294999999999998,27.406833333333335,27.31925,27.801080000000002,-0.005882031577222113,-0.012420395596980272,22.173762220119837,34.82608597946022,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,defensive_dividend,非银金融,risk_off,100.0,0.08401471451018785,112,0.14126959720772359,43.31,42.9695,42.873000000000005,42.11533333333333,39.80212,0.0020989050711877066,0.011842576816579076,27.166632958044,23.4958088945819,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,defensive_dividend,银行,risk_off,400.0,0.10552760261727591,112,0.03685762000769266,13.6,13.391,13.311166666666667,13.228833333333334,13.16268,-0.0031637324598950967,0.005147752527970839,22.297382529170605,34.82608597946022,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,FROZEN 持仓不因出池直接卖出。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,defensive_dividend,家用电器,risk_off,100.0,0.0826374241083815,112,0.012573380372834064,42.6,42.1575,44.167500000000004,43.776250000000005,41.75824,-0.022378108875876768,-0.019921901965137323,30.987086359967716,48.48169822145726,0.0,True,False,False,False,False,False,True,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,True,TREND_STOP_DISABLED_OR_NOT_SELECTED,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,defensive_dividend,家用电器,risk_off,200.0,0.11623555052991126,112,0.12195681851842921,29.96,29.3815,29.813166666666667,29.47458333333333,27.28884,0.0023026540219690528,0.00045257188114322666,45.26406238170944,48.48169822145726,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,defensive_dividend,银行,risk_off,300.0,0.16350941438632358,113,0.011063521023291667,27.98,27.349,27.432333333333336,27.315083333333334,27.8054,0.000841689233696874,-0.011185891537878967,21.814927389395475,33.23270440251572,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,defensive_dividend,非银金融,risk_off,100.0,0.0843844154302542,113,0.14153310900573968,43.32,43.0535,42.91566666666667,42.147000000000006,39.832840000000004,0.006169737902990358,0.012599330091236816,27.292902066486974,23.026954177897576,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,defensive_dividend,银行,risk_off,400.0,0.10472082579710217,113,0.024659295066425724,13.44,13.399000000000001,13.316666666666666,13.232333333333335,13.1636,-0.0002611453087110194,0.005362762044054392,18.160081053698075,33.23270440251572,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,FROZEN 持仓不因出池直接卖出。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,defensive_dividend,家用电器,risk_off,100.0,0.08193002107563462,113,-0.0002620568431596082,42.06,42.136,44.13866666666667,43.74208333333333,41.78211999999999,-0.019853685202200655,-0.019556385710950308,28.688701424422625,46.394990366088635,0.0,True,False,False,False,False,False,True,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,True,TREND_STOP_DISABLED_OR_NOT_SELECTED,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,defensive_dividend,家用电器,risk_off,200.0,0.11547341058876891,113,0.10997330109767156,29.64,29.4055,29.8265,29.47308333333333,27.308040000000002,0.004406264410021787,0.00027433678375476944,43.67110573042776,46.394990366088635,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,defensive_dividend,银行,risk_off,300.0,0.16336678967841645,114,0.013231634363584766,28.04,27.4435,27.468166666666665,27.317833333333333,27.81092,0.006085601686371511,-0.00971513155907322,21.997479521109007,33.66195190947666,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,defensive_dividend,非银金融,risk_off,100.0,0.08432460779644368,114,0.1441682269859006,43.42,43.184999999999995,42.97183333333333,42.18516666666667,39.86516,0.009537835752857715,0.013526446244589208,27.419141914191417,23.28948609146629,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,defensive_dividend,银行,risk_off,400.0,0.10471632548098211,114,0.02770887630174257,13.48,13.421000000000001,13.3255,13.236916666666668,13.16456,0.0023525897158223064,0.0057173610231733285,18.99288864884328,33.66195190947666,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,FROZEN 持仓不因出池直接卖出。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,defensive_dividend,家用电器,risk_off,100.0,0.08310110473537138,114,0.017089552726609503,42.79,42.1665,44.12516666666667,43.70066666666666,41.810120000000005,-0.015525956363891091,-0.019405893198400914,31.658096620360773,47.713873031157576,0.0,True,False,False,False,False,False,True,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,True,TREND_STOP_DISABLED_OR_NOT_SELECTED,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,defensive_dividend,家用电器,risk_off,200.0,0.11586379781519646,114,0.11708851456624636,29.83,29.482500000000005,29.846166666666665,29.4755,27.328760000000003,0.006761255954515377,0.00034220908692406127,44.576445083062346,47.713873031157576,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,defensive_dividend,银行,risk_off,300.0,0.16279590483314918,115,0.011063521023291667,27.98,27.5255,27.4995,27.321916666666667,27.81652,0.011019081375915896,-0.008338878470751987,21.771801965944622,35.809344284367846,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,defensive_dividend,非银金融,risk_off,100.0,0.08417133988275761,115,0.1436412033898684,43.4,43.29899999999999,43.021499999999996,42.224916666666665,39.896440000000005,0.01345847767062991,0.014343368018993718,27.41241416453481,24.05493469772452,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,defensive_dividend,银行,risk_off,400.0,0.10519478053550169,115,0.03380803877237604,13.56,13.436000000000002,13.3345,13.243416666666667,13.16616,0.004523195394564805,0.0060264988700313715,21.373394516049217,35.809344284367846,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,FROZEN 持仓不因出池直接卖出。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,defensive_dividend,家用电器,risk_off,100.0,0.08430710010837496,115,0.03325269588749036,43.47,42.2635,44.1045,43.660833333333336,41.840720000000005,-0.009120215696617917,-0.01907443673495346,34.71133830708299,47.18731380906549,0.0,True,False,False,False,False,False,True,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,True,TREND_STOP_DISABLED_OR_NOT_SELECTED,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,defensive_dividend,家用电器,risk_off,200.0,0.11551255768242036,115,0.11521608996925292,29.78,29.5625,29.849833333333333,29.481499999999997,27.34844,0.009389671361502261,0.0004637825425464204,44.38095238095238,47.18731380906549,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,defensive_dividend,银行,risk_off,300.0,0.16140448128784673,116,0.002752419885502011,27.75,27.6195,27.52316666666667,27.322499999999998,27.8164,0.015702859244276723,-0.006899935786374711,20.957507082152976,38.22194558463988,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,hard_add_ban 阻断开仓或加仓。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,defensive_dividend,非银金融,risk_off,100.0,0.08338746835063408,116,0.1333642432672406,43.01,43.4205,43.06066666666667,42.26233333333334,39.922760000000004,0.016575943810359872,0.015295050329524162,26.239216741807418,23.21620348563354,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,defensive_dividend,银行,risk_off,400.0,0.1051601088895232,116,0.03380803877237604,13.56,13.451500000000001,13.343333333333332,13.249416666666665,13.16628,0.006472128694350987,0.006361242626022223,21.38850667745852,38.22194558463988,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,FROZEN 持仓不因出池直接卖出。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,defensive_dividend,家用电器,risk_off,100.0,0.08476401107392983,116,0.03919502793193197,43.72,42.3795,44.06966666666667,43.62791666666667,41.867920000000005,-0.002999505963723559,-0.018527683730207745,35.735759165918665,48.256373256373266,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,defensive_dividend,家用电器,risk_off,200.0,0.1174132779194234,116,0.13394033593918664,30.28,29.681,29.854833333333332,29.4915,27.36416,0.013833857084301071,0.0008852185471668328,46.793533277933065,48.256373256373266,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,defensive_dividend,银行,risk_off,300.0,0.15992450498898295,117,-0.010256260156255914,27.39,27.684999999999995,27.547,27.322416666666665,27.811439999999997,0.01998710509348789,-0.0052608744459244905,20.219847637025552,36.61016949152542,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,hard_add_ban 阻断开仓或加仓。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,defensive_dividend,非银金融,risk_off,100.0,0.08293030494804142,117,0.12282377134659672,42.61,43.519999999999996,43.097166666666666,42.30025,39.946,0.020267023009928442,0.01661502842940288,24.68765133171913,22.188323917137478,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,defensive_dividend,银行,risk_off,400.0,0.10502040025806889,117,0.028471271610571725,13.49,13.4625,13.353333333333332,13.255583333333332,13.165280000000001,0.00820040440350489,0.006855124569576709,19.039349198858403,36.61016949152542,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,FROZEN 持仓不因出池直接卖出。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,defensive_dividend,家用电器,risk_off,100.0,0.08645304261422201,117,0.055833557656368216,44.42,42.5025,44.05733333333333,43.60241666666666,41.89708,0.0025238527673927535,-0.017869578356787263,39.0952380952381,45.89468864468864,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,defensive_dividend,家用电器,risk_off,200.0,0.11607517923260245,117,0.11671402964684763,29.82,29.7495,29.860666666666663,29.499750000000002,27.37612,0.016104242093039067,0.0013492871690430341,44.56669686902245,45.89468864468864,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,defensive_dividend,银行,risk_off,300.0,0.16343468378548442,118,0.02479490551181396,28.36,27.774,27.58566666666667,27.328500000000002,27.81232,0.023228397222171182,-0.0035429099262246355,23.36388140161725,40.64425770308124,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,defensive_dividend,非银金融,risk_off,100.0,0.08538636217988696,118,0.17130994218155893,44.45,43.686,43.162666666666674,42.352999999999994,39.97824,0.023259082285152166,0.018231504038979107,30.596974789915965,27.677647058823524,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,defensive_dividend,银行,risk_off,400.0,0.10534506416074244,118,0.04524396840481382,13.71,13.480500000000001,13.365333333333332,13.261750000000001,13.166,0.009321653189577894,0.007310774372412787,24.731356693620846,40.64425770308124,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,FROZEN 持仓不因出池直接卖出。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,defensive_dividend,家用电器,risk_off,100.0,0.0853287335889894,118,0.055833557656368216,44.42,42.6565,44.05616666666666,43.569833333333335,41.92428,0.008439816073475992,-0.01716268647738206,39.15187050194294,49.983249811217135,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,defensive_dividend,家用电器,risk_off,200.0,0.1167555251584596,118,0.13805967005257225,30.39,29.852500000000003,29.880666666666666,29.503750000000004,27.39128,0.019361117276467832,0.0017570962922723865,47.184665308278625,49.983249811217135,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,defensive_dividend,银行,risk_off,300.0,0.1624614872955664,119,0.0125089299168204,28.02,27.810999999999996,27.602666666666668,27.332416666666667,27.807239999999997,0.02374291393653838,-0.002111456935710021,21.884959924563887,41.24257492272544,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
2023-09-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,defensive_dividend,非银金融,risk_off,100.0,0.08345333120892881,119,0.13784394383351417,43.18,43.7335,43.17733333333333,42.39416666666667,40.00364,0.022180930009700006,0.0193621297340838,26.66478519912198,23.623437709985215,0.0,True,False,False,False,False,False,False,True,False,disabled_by_profile,False,False,False,HOLD,未满足 defensive BUY_2 或网格加仓条件。,"[""force_exit"", ""replacement"", ""partial_derisk"", ""trend_stop"", ""soft_trim"", ""valuation_reversion""]",0,0.0,False,,False,,PARTIALLY_SUPPORTED_RULE_HEURISTIC
