date,variant,market_regime,cash_ratio,gross_exposure,positions_count,max_positions,raw_buy_count,account_actionable_buy_count,portfolio_actionable_buy_count,executable_buy_count,watch_only_count,replacement_candidate_count,replacement_triggered_count,top_expected_edge_candidate,top_expected_edge_score,top_candidate_failure_reason,reason_cash_not_deployed,deployable_cash_estimate,target_cash_ratio,cash_gap_to_target,trace_quality_flag
2025-01-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37194248830866905,0.628057511691331,5,5,1,0,0,0,1,0,0,000786.sz,64.2529,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1325.8966866899973,0.35,0.021942488308669073,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37012938950129354,0.6298706104987064,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1222.2966866899988,0.35,0.02012938950129356,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3761883506324065,0.6238116493675935,5,5,1,0,0,0,1,0,0,603799.sh,62.8799,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1564.596686689998,0.35,0.026188350632406543,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.375798361672651,0.624201638327349,5,5,1,0,0,0,1,0,0,000786.sz,64.5485,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1542.8966866899973,0.35,0.025798361672651038,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3757355359414591,0.6242644640585409,5,5,1,0,0,0,1,0,0,000786.sz,61.8226,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1539.3966866899973,0.35,0.02573553594145911,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3755032632731915,0.6244967367268085,5,5,1,0,0,0,1,0,0,000786.sz,61.6042,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1526.4466866900002,0.35,0.025503263273191523,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37450213806320626,0.6254978619367938,5,5,1,0,0,0,1,0,0,600176.sh,61.1723,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1470.4466866900002,0.35,0.02450213806320628,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3721703753945465,0.6278296246054534,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1338.846686689998,0.35,0.022170375394546527,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37278768602643847,0.6272123139735616,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1373.846686689998,0.35,0.02278768602643849,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37000752014547317,0.6299924798545269,5,5,1,0,0,0,1,0,0,600176.sh,60.8656,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1215.2966866899988,0.35,0.02000752014547319,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3707215965742889,0.6292784034257111,5,5,1,0,0,0,1,0,0,600176.sh,63.7955,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1256.2466866899995,0.35,0.020721596574288903,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.36763497851576105,0.6323650214842389,5,5,1,0,0,0,1,0,0,603799.sh,64.5964,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1078.096686689998,0.35,0.01763497851576107,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3687629708161577,0.6312370291838423,5,5,1,0,0,0,1,0,0,603799.sh,65.1439,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1143.5466866899988,0.35,0.018762970816157742,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3706849102295733,0.6293150897704267,5,5,1,0,0,0,1,0,0,603799.sh,64.6082,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1254.1466866899973,0.35,0.020684910229573306,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3726455233141545,0.6273544766858454,5,5,1,0,0,0,1,0,0,600176.sh,61.7811,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1365.7966866899988,0.35,0.022645523314154536,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3714445732890668,0.6285554267109332,5,5,1,0,0,0,1,0,0,603799.sh,67.8,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1297.5466866899988,0.35,0.02144457328906685,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3731900372758185,0.6268099627241815,5,5,1,0,0,0,1,0,0,603799.sh,67.9863,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1396.596686689998,0.35,0.02319003727581853,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3710888598066268,0.6289111401933732,5,5,1,0,0,0,1,0,0,600176.sh,63.8155,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1277.2466866899995,0.35,0.021088859806626836,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3665258202340011,0.6334741797659988,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1013.346686689998,0.35,0.01652582023400112,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3674005979008354,0.6325994020991645,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1064.4466866900002,0.35,0.017400597900835424,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-02-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3695147688565934,0.6304852311434066,5,5,1,0,0,0,1,0,0,600176.sh,64.0767,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1186.9466866900002,0.35,0.019514768856593423,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-03,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3703794728262936,0.6296205271737064,5,5,1,0,0,0,1,0,0,600176.sh,63.9299,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1236.6466866899973,0.35,0.0203794728262936,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.36717851289422887,0.6328214871057711,5,5,1,0,0,0,1,0,0,000786.sz,58.2032,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1051.4966866899995,0.35,0.017178512894228892,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3671125393887629,0.632887460611237,5,5,1,0,0,0,1,0,0,000786.sz,61.7846,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1047.6466866899973,0.35,0.01711253938876295,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.36598864609732323,0.6340113539026768,5,5,1,0,0,0,1,0,0,000786.sz,58.1004,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,981.846686689998,0.35,0.015988646097323256,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3675447967443923,0.6324552032556077,5,5,1,0,0,0,1,0,0,000786.sz,58.2644,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1072.846686689998,0.35,0.0175447967443923,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3643806219194841,0.6356193780805159,5,5,1,0,0,0,1,0,0,000786.sz,61.107,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,886.9966866899995,0.35,0.014380621919484138,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.36607210308031496,0.6339278969196851,5,5,1,0,0,0,1,0,0,000786.sz,60.8906,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,986.7466866899995,0.35,0.01607210308031498,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3649367837305355,0.6350632162694645,5,5,1,0,0,0,1,0,0,000786.sz,61.5271,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,919.8966866899973,0.35,0.01493678373053553,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.360210865447621,0.6397891345523791,5,5,1,0,0,0,1,0,0,000786.sz,61.1879,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,637.096686689998,0.35,0.01021086544762101,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.4885012992962756,0.5114987007037244,4,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,8663.46105061,0.35,0.13850129929627564,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.4882905313871022,0.5117094686128978,4,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,8654.011050609999,0.35,0.13829053138710223,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.5697808211536457,0.43021917884635424,4,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,11786.511050609999,0.35,0.21978082115364572,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.5749158670813358,0.4250841329186642,4,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,11954.16105061,0.35,0.22491586708133582,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.5770765323048627,0.42292346769513733,4,5,1,0,0,0,1,0,0,000786.sz,63.786,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,12023.811050609998,0.35,0.2270765323048627,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.5756306741789755,0.4243693258210245,4,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,11977.261050609999,0.35,0.22563067417897553,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.5740841659622679,0.4259158340377321,4,5,1,0,0,0,1,0,0,000786.sz,64.224,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,11927.21105061,0.35,0.22408416596226788,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.5815686841870313,0.4184313158129687,4,5,1,0,0,0,1,0,0,000786.sz,61.4284,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,12166.96105061,0.35,0.23156868418703136,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.4912105500401587,0.5087894499598413,4,5,1,0,0,0,1,0,0,000786.sz,62.5214,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,8784.21105061,0.35,0.1412105500401587,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.32110076817233546,0.6788992318276645,5,5,2,1,1,1,1,0,0,600011.sh,79.9656,NONE,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.028899231827664518,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3210030238396863,0.6789969761603137,5,5,1,0,0,0,1,0,0,000786.sz,63.134,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02899697616031366,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-03-31,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.31997262461931186,0.6800273753806881,5,5,1,0,0,0,1,0,0,000786.sz,63.0727,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.030027375380688115,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-01,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.32135827476536655,0.6786417252346334,5,5,1,0,0,0,1,0,0,000786.sz,64.9067,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02864172523463343,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-02,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3196816246990759,0.6803183753009241,5,5,1,0,0,0,1,0,0,000786.sz,62.3418,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.030318375300924072,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-03,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3291828802284577,0.6708171197715423,5,5,1,0,0,0,1,0,0,000786.sz,62.1143,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02081711977154227,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3265113970396871,0.6734886029603129,5,5,1,0,0,0,1,0,0,000786.sz,61.4287,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.023488602960312854,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3258794367632329,0.6741205632367672,5,5,1,0,0,0,1,0,0,600585.sh,63.8151,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02412056323676709,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3234385131635238,0.6765614868364762,5,5,1,0,0,0,1,0,0,600585.sh,64.3231,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02656148683647619,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3223665092136145,0.6776334907863856,5,5,1,0,0,0,1,0,0,600585.sh,63.986,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.027633490786385495,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-16,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.32276637702522143,0.6772336229747786,5,5,1,0,0,0,1,0,0,600585.sh,63.9115,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02723362297477855,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.322397632147284,0.677602367852716,5,5,1,0,0,0,1,0,0,000786.sz,61.8936,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02760236785271597,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3218590172260648,0.6781409827739352,5,5,1,0,0,0,1,0,0,000786.sz,62.0711,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.028140982773935175,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.32345939934349094,0.676540600656509,5,5,1,0,0,0,1,0,0,000786.sz,53.8688,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02654060065650904,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3239667163496373,0.6760332836503627,5,5,1,0,0,0,1,0,0,000786.sz,62.1387,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02603328365036267,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.32199867690813705,0.6780013230918629,5,5,1,0,0,0,1,0,0,000786.sz,57.3643,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02800132309186293,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.32172464457811795,0.678275355421882,5,5,1,0,0,0,1,0,0,000786.sz,62.0025,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02827535542188203,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3202129707407862,0.6797870292592139,5,5,1,0,0,0,1,0,0,600585.sh,60.3056,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.029787029259213782,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3214923414851897,0.6785076585148103,5,5,1,0,0,0,1,0,0,600585.sh,60.3692,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.028507658514810297,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3241449156693797,0.6758550843306202,5,5,1,0,0,0,1,0,0,600585.sh,60.5902,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.02585508433062028,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-04-30,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3220504334787261,0.6779495665212739,5,5,1,0,0,0,1,0,0,600585.sh,57.9909,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.027949566521273894,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-05-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3211831253706132,0.6788168746293868,5,5,1,0,0,0,1,0,0,603799.sh,63.5782,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.028816874629386757,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-05-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.31867995125795123,0.6813200487420488,5,5,1,0,0,0,1,0,0,603799.sh,63.8715,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.031320048742048745,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-05-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.31702102826283246,0.6829789717371675,5,5,1,0,0,0,1,0,0,000786.sz,55.7939,MARKET_REGIME_BLOCK,CASH_RATIO_WITHIN_TARGET,0.0,0.35,-0.03297897173716752,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
