control_id,date,signal_date,ts_code,symbol,name,industry,bucket,side,action,signal_level,shares,price,amount,fee,tax,slippage,slippage_cost,cash_before,cash_after,position_before,position_after,weight_before,weight_after,target_weight,entry_date,entry_reason,exit_reason,holding_days,avg_cost_before,realized_pnl,unrealized_pnl_after_trade,market_regime,execution_mode,fill_price_field,execution_adjustment,execution_reason_code
v2_top_score_monthly,2025-10-10,,600801.sh,,,建筑材料,cyclical_rotation,SELL,REBALANCE_SELL,,600.0,18.03098,10818.588,3.2455763999999996,5.409294,0.009019999999999584,5.41199999999975,70054.70672516403,80864.63985476403,,,,,,,,,,,1241.1511296000006,,,,,,
v2_top_score_monthly,2025-10-10,,600036.sh,,,银行,defensive_dividend,BUY,REBALANCE_BUY,,200.0,39.309644999999996,7861.928999999999,2.3585786999999994,0.0,0.019644999999997026,3.928999999999405,80864.63985476403,73000.35227606403,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-10-10,,002142.sz,,,银行,defensive_dividend,BUY,REBALANCE_BUY,,300.0,25.862925,7758.8775000000005,2.32766325,0.0,0.012924999999999187,3.877499999999756,73000.35227606403,65239.14711281403,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-10-10,,600426.sh,,,基础化工,cyclical_rotation,BUY,REBALANCE_BUY,,300.0,26.553269999999998,7965.981,2.3897942999999997,0.0,0.01326999999999856,3.980999999999568,65239.14711281403,57270.776318514036,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-11-04,,601919.sh,,,交通运输,defensive_dividend,SELL,REBALANCE_SELL,,600.0,15.192400000000001,9115.44,2.734632,4.557720000000001,0.007599999999998275,4.559999999998965,57270.776318514036,66378.92396651403,,,,,,,,,,,307.7496480000013,,,,,,
v2_top_score_monthly,2025-11-04,,601808.sh,,,石油石化,cyclical_rotation,SELL,REBALANCE_SELL,,700.0,14.61269,10228.883,3.0686648999999995,5.1144415,0.007309999999998595,5.116999999999017,66378.92396651403,76599.62386011404,,,,,,,,,,,387.785893600001,,,,,,
v2_top_score_monthly,2025-11-04,,600233.sh,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,500.0,16.681655000000003,8340.827500000001,2.50224825,4.170413750000001,0.008344999999998493,4.172499999999246,76599.62386011404,84933.77869811404,,,,,,,,,,,-360.1901619999963,,,,,,
v2_top_score_monthly,2025-11-04,,600027.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,1900.0,5.3673150000000005,10197.898500000001,3.05936955,5.09894925,0.0026849999999996044,5.101499999999248,84933.77869811404,95123.51887931404,,,,,,,,,,,152.7241812000015,,,,,,
v2_top_score_monthly,2025-11-04,,600036.sh,,,银行,defensive_dividend,SELL,REBALANCE_SELL,,200.0,40.809585,8161.9169999999995,2.4485751,4.0809584999999995,0.02041499999999985,4.08299999999997,95123.51887931404,103278.90634571404,,,,,,,,,,,293.45846640000025,,,,,,
v2_top_score_monthly,2025-11-04,,002142.sz,,,银行,defensive_dividend,SELL,REBALANCE_SELL,,300.0,28.3858,8515.74,2.5547219999999995,4.25787,0.01419999999999888,4.259999999999664,103278.90634571404,111787.83375371405,,,,,,,,,,,750.0499079999993,,,,,,
v2_top_score_monthly,2025-11-04,,600426.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,300.0,25.617185,7685.1555,2.3055466499999997,3.84257775,0.012814999999999799,3.8444999999999396,111787.83375371405,119466.84112931405,,,,,,,,,,,-286.9736243999999,,,,,,
v2_top_score_monthly,2025-11-04,,600585.sh,,,建筑材料,cyclical_rotation,BUY,REBALANCE_BUY,,400.0,23.281634999999998,9312.653999999999,2.793796199999999,0.0,0.011634999999998286,4.653999999999314,119466.84112931405,110151.39333311406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-11-04,,600578.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,2100.0,4.812404999999999,10106.050499999998,3.031815149999999,0.0,0.0024049999999995464,5.050499999999047,110151.39333311406,100042.31101796406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-11-04,,600023.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,1900.0,5.2226099999999995,9922.958999999999,2.9768876999999994,0.0,0.002609999999999779,4.95899999999958,100042.31101796406,90116.37513026406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-11-04,,000001.sz,,,银行,defensive_dividend,BUY,REBALANCE_BUY,,900.0,11.425709999999999,10283.139,3.0849416999999995,0.0,0.005709999999998772,5.1389999999988945,90116.37513026406,79830.15118856406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-11-04,,002271.sz,,,建筑材料,cyclical_rotation,BUY,REBALANCE_BUY,,800.0,12.996495,10397.196,3.1191587999999997,0.0,0.006494999999999251,5.195999999999401,79830.15118856406,69429.83602976406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-11-04,,600642.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,1200.0,8.334165,10000.998000000001,3.0002994000000003,0.0,0.004165000000000418,4.998000000000502,69429.83602976406,59425.83773036406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-11-04,,600009.sh,,,交通运输,cyclical_rotation,BUY,REBALANCE_BUY,,300.0,32.286135,9685.8405,2.9057521499999996,0.0,0.016134999999998456,4.840499999999537,59425.83773036406,49737.09147821406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2025-12-02,,002352.sz,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,200.0,38.40079,7680.158,2.3040474,3.8400790000000002,0.01921000000000106,3.842000000000212,49737.09147821406,57411.10535181406,,,,,,,,,,,-798.2201263999999,,,,,,
v2_top_score_monthly,2025-12-02,,600027.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,1900.0,5.212605,9903.9495,2.9711848499999998,0.0,0.0026049999999999685,4.94949999999994,57411.10535181406,47504.184666964065,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-01-06,,601021.sh,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,58.9705,5897.05,1.769115,2.948525,0.02949999999999875,2.949999999999875,47504.184666964065,53396.517026964066,,,,,,,,,,,624.1996099999994,,,,,,
v2_top_score_monthly,2026-01-06,,600578.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,2100.0,5.227385000000001,10977.508500000002,3.29325255,5.488754250000001,0.00261499999999959,5.491499999999139,53396.517026964066,64365.24352016407,,,,,,,,,,,862.6759932000041,,,,,,
v2_top_score_monthly,2026-01-06,,600886.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,700.0,13.16658,9216.606,2.7649817999999997,0.0,0.006579999999999586,4.60599999999971,64365.24352016407,55145.87253836407,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-01-06,,600233.sh,,,交通运输,cyclical_rotation,BUY,REBALANCE_BUY,,600.0,16.538265,9922.958999999999,2.9768876999999994,0.0,0.008264999999997968,4.958999999998781,55145.87253836407,45219.93665066407,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-02-03,,600309.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,81.63916000000002,8163.916000000002,2.4491748,4.081958000000001,0.04083999999998866,4.083999999998866,45219.93665066407,53377.321517864075,,,,,,,,,,,575.5958672000031,,,,,,
v2_top_score_monthly,2026-02-03,,600378.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,300.0,35.212385,10563.715499999998,3.169114649999999,5.2818577499999995,0.01761499999999927,5.284499999999781,53377.321517864075,63932.58604546407,,,,,,,,,,,1352.6655275999983,,,,,,
v2_top_score_monthly,2026-02-03,,002271.sz,,,建筑材料,cyclical_rotation,SELL,REBALANCE_SELL,,800.0,16.49175,13193.4,3.9580199999999994,6.5967,0.008250000000000313,6.60000000000025,63932.58604546407,77115.43132546407,,,,,,,,,,,2785.6492799999996,,,,,,
v2_top_score_monthly,2026-02-03,,601021.sh,,,交通运输,cyclical_rotation,BUY,REBALANCE_BUY,,100.0,55.877925,5587.7925,1.6763377499999996,0.0,0.027924999999996203,2.7924999999996203,77115.43132546407,71525.96248771407,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-02-03,,601728.sh,,,通信,defensive_dividend,BUY,REBALANCE_BUY,,1800.0,5.74287,10337.166,3.1011497999999995,0.0,0.002869999999999706,5.165999999999471,71525.96248771407,61185.695337914076,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-02-03,,600036.sh,,,银行,defensive_dividend,BUY,REBALANCE_BUY,,200.0,38.689335,7737.867,2.3213600999999997,0.0,0.019334999999998104,3.8669999999996207,61185.695337914076,53445.506977814075,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-03-03,,600585.sh,,,建筑材料,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,26.016985000000002,10406.794,3.1220381999999995,5.203397,0.013014999999999333,5.205999999999733,53445.506977814075,63843.97554261408,,,,,,,,,,,1085.8145648000013,,,,,,
v2_top_score_monthly,2026-03-03,,600886.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,700.0,13.453270000000002,9417.289,2.8251867,4.7086445,0.006729999999999237,4.710999999999466,63843.97554261408,73253.73071141407,,,,,,,,,,,193.14916880000092,,,,,,
v2_top_score_monthly,2026-03-03,,600233.sh,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,600.0,19.260365,11556.219000000001,3.4668657,5.7781095,0.009634999999999394,5.780999999999636,73253.73071141407,84800.70473621407,,,,,,,,,,,1624.015024800002,,,,,,
v2_top_score_monthly,2026-03-03,,601728.sh,,,通信,defensive_dividend,SELL,REBALANCE_SELL,,1800.0,5.867065,10560.717,3.1682151,5.2803585,0.00293499999999991,5.282999999999838,84800.70473621407,95352.97316261407,,,,,,,,,,,215.1024264000013,,,,,,
v2_top_score_monthly,2026-03-03,,600941.sh,,,通信,defensive_dividend,BUY,REBALANCE_BUY,,100.0,95.717835,9571.7835,2.8715350499999994,0.0,0.04783499999999208,4.783499999999208,95352.97316261407,85778.31812756407,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-03-03,,601021.sh,,,交通运输,cyclical_rotation,BUY,REBALANCE_BUY,,100.0,52.896435,5289.6435,1.5868930499999998,0.0,0.02643499999999932,2.643499999999932,85778.31812756407,80487.08773451406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-03-03,,601919.sh,,,交通运输,defensive_dividend,BUY,REBALANCE_BUY,,600.0,15.50775,9304.65,2.7913949999999996,0.0,0.007749999999999702,4.649999999999821,80487.08773451406,71179.64633951406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-03-03,,601166.sh,,,银行,defensive_dividend,BUY,REBALANCE_BUY,,500.0,18.329159999999998,9164.58,2.7493739999999995,0.0,0.009159999999997837,4.579999999998918,71179.64633951406,62012.31696551406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-03-03,,601838.sh,,,银行,defensive_dividend,BUY,REBALANCE_BUY,,600.0,16.748369999999998,10049.021999999999,3.0147065999999993,0.0,0.008369999999999322,5.0219999999995935,62012.31696551406,51960.28025891406,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-04-02,,600023.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,1900.0,5.467265,10387.8035,3.1163410499999995,5.19390175,0.002734999999999488,5.196499999999027,51960.28025891406,62339.77351611406,,,,,,,,,,,456.53425720000104,,,,,,
v2_top_score_monthly,2026-04-02,,600642.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,1200.0,8.91554,10698.648,3.2095943999999994,5.349323999999999,0.0044599999999999085,5.35199999999989,62339.77351611406,73029.86259771406,,,,,,,,,,,689.0910815999978,,,,,,
v2_top_score_monthly,2026-04-02,,600027.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,1900.0,4.727635,8982.506500000001,2.69475195,4.491253250000001,0.0023650000000001725,4.493500000000328,73029.86259771406,82005.18309251407,,,,,,,,,,,-928.6290051999993,,,,,,
v2_top_score_monthly,2026-04-02,,601919.sh,,,交通运输,defensive_dividend,SELL,REBALANCE_SELL,,600.0,15.092450000000001,9055.470000000001,2.716641,4.527735000000001,0.007549999999998391,4.529999999999035,82005.18309251407,91053.40871651407,,,,,,,,,,,-256.42437599999846,,,,,,
v2_top_score_monthly,2026-04-02,,601166.sh,,,银行,defensive_dividend,SELL,REBALANCE_SELL,,500.0,18.900545,9450.272500000001,2.83508175,4.72513625,0.009454999999999103,4.7274999999995515,91053.40871651407,100496.12099851407,,,,,,,,,,,278.13228200000106,,,,,,
v2_top_score_monthly,2026-04-02,,601838.sh,,,银行,defensive_dividend,SELL,REBALANCE_SELL,,600.0,17.101445000000002,10260.867,3.0782600999999996,5.1304335000000005,0.008554999999997648,5.132999999998589,100496.12099851407,110748.77930491407,,,,,,,,,,,203.63630640000116,,,,,,
v2_top_score_monthly,2026-04-02,,600585.sh,,,建筑材料,cyclical_rotation,BUY,REBALANCE_BUY,,400.0,23.321654999999996,9328.661999999998,2.798598599999999,0.0,0.011654999999997528,4.661999999999011,110748.77930491407,101417.31870631408,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-04-02,,601318.sh,,,非银金融,defensive_dividend,BUY,REBALANCE_BUY,,100.0,58.028999999999996,5802.9,1.7408699999999997,0.0,0.028999999999996362,2.899999999999636,101417.31870631408,95612.67783631408,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-04-02,,601555.sh,,,非银金融,defensive_dividend,BUY,REBALANCE_BUY,,1300.0,7.913955,10288.1415,3.08644245,0.0,0.003954999999999487,5.141499999999333,95612.67783631408,85321.44989386408,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-04-02,,600060.sh,,,家用电器,defensive_dividend,BUY,REBALANCE_BUY,,400.0,23.031509999999997,9212.604,2.7637811999999995,0.0,0.011509999999997689,4.6039999999990755,85321.44989386408,76106.08211266408,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-04-02,,600999.sh,,,非银金融,defensive_dividend,BUY,REBALANCE_BUY,,600.0,15.737865,9442.719,2.8328156999999994,0.0,0.0078649999999989,4.71899999999934,76106.08211266408,66660.53029696408,,,,,,,,,,,0.0,,,,,,
v2_top_score_monthly,2026-04-02,,600309.sh,,,基础化工,cyclical_rotation,BUY,REBALANCE_BUY,,100.0,82.651305,8265.1305,2.4795391499999995,0.0,0.04130499999999415,4.130499999999415,66660.53029696408,58392.920257814076,,,,,,,,,,,0.0,,,,,,
v2_defensive_only,2023-04-04,2023-04-03,600036.sh,600036.sh,招商银行,银行,defensive_dividend,BUY,BUY_1,BUY_1,200.0,27.67383,5534.766,1.6604297999999997,0.0,0.013829999999998677,2.7659999999997353,200000.0,194463.5735702,0.0,200.0,0.0,0.027673829999999996,0.02765,2023-04-04,高股息补充触发 BUY_1。,,0.0,0.0,0.0,-22.76600000000002,risk_on,next_bar,open,,
v2_defensive_only,2023-04-04,2023-04-03,601318.sh,601318.sh,中国平安,非银金融,defensive_dividend,BUY,BUY_1,BUY_1,200.0,38.329155,7665.831,2.2997492999999998,0.0,0.019154999999997813,3.8309999999995625,194463.5735702,186795.4428209,0.0,200.0,0.0,0.038329155000000004,0.03832,2023-04-04,高股息补充触发 BUY_1。,,0.0,0.0,0.0,-23.830999999999847,risk_on,next_bar,open,,
v2_defensive_only,2023-04-07,2023-04-06,600000.sh,600000.sh,浦发银行,银行,defensive_dividend,BUY,BUY_1,BUY_1,1300.0,6.143069999999999,7985.990999999998,2.395797299999999,0.0,0.00306999999999924,3.990999999999012,186795.4428209,178807.05602360002,0.0,1300.0,0.0,0.039978840562358085,0.039894,2023-04-07,高股息补充触发 BUY_1。,,0.0,0.0,0.0,48.00900000000104,neutral,next_bar,open,,
v2_defensive_only,2023-04-17,2023-04-14,601166.sh,601166.sh,兴业银行,银行,defensive_dividend,BUY,BUY_1,BUY_1,600.0,13.276634999999999,7965.981,2.3897942999999997,0.0,0.00663499999999928,3.980999999999568,178807.05602360002,170838.68522930003,0.0,600.0,0.0,0.03981934172032974,0.039769,2023-04-17,高股息补充触发 BUY_1。,,0.0,0.0,0.0,116.01900000000107,neutral,next_bar,open,,
v2_defensive_only,2023-04-25,2023-04-24,600346.sh,600346.sh,恒力石化,石油石化,defensive_dividend,BUY,BUY_1,BUY_1,500.0,14.757375,7378.6875,2.2136062499999998,0.0,0.007374999999999687,3.6874999999998437,170838.68522930003,163457.78412305002,0.0,500.0,0.0,0.03684872429447591,0.036805,2023-04-25,高股息补充触发 BUY_1。,,0.0,0.0,0.0,-128.68749999999983,neutral,next_bar,open,,
v2_defensive_only,2023-04-28,2023-04-27,601866.sh,601866.sh,中远海发,交通运输,defensive_dividend,BUY,BUY_1,BUY_1,3300.0,2.391195,7890.9435,2.3672830499999997,0.0,0.0011950000000000571,3.9435000000001885,163457.78412305002,155564.47334000003,0.0,3300.0,0.0,0.039265304786775,0.039246,2023-04-28,高股息补充触发 BUY_1。,,0.0,0.0,0.0,95.05649999999916,neutral,next_bar,open,,
v2_defensive_only,2023-05-08,2023-05-05,000651.sz,000651.sz,格力电器,家用电器,defensive_dividend,BUY,BUY_1,BUY_1,200.0,27.99399,5598.798,1.6796394,0.0,0.013989999999999725,2.797999999999945,155564.47334000003,149963.99570060003,0.0,200.0,0.0,0.027684138964930733,0.027522,2023-05-08,高股息补充触发 BUY_1。,,0.0,0.0,0.0,-140.7980000000002,neutral,next_bar,open,,
v2_defensive_only,2023-05-22,2023-05-19,600018.sh,600018.sh,上港集团,交通运输,defensive_dividend,BUY,BUY_1,BUY_1,1600.0,4.872434999999999,7795.895999999999,2.3387687999999995,0.0,0.002434999999999299,3.895999999998878,149963.99570060003,142165.76093180003,0.0,1600.0,0.0,0.03883211296606769,0.038892,2023-05-22,满足 defensive BUY_1。,,0.0,0.0,0.0,-19.895999999998537,neutral,next_bar,open,,
v2_defensive_only,2023-05-25,2023-05-24,600999.sh,600999.sh,招商证券,非银金融,defensive_dividend,BUY,BUY_1,BUY_1,600.0,12.706349999999999,7623.8099999999995,2.2871429999999995,0.0,0.006349999999999412,3.809999999999647,142165.76093180003,134539.66378880004,0.0,600.0,0.0,0.038292753409610726,0.038485,2023-05-25,满足 defensive BUY_1。,,0.0,0.0,0.0,68.19000000000095,neutral,next_bar,open,,
v2_defensive_only,2023-05-25,2023-05-24,601211.sh,601211.sh,国泰海通,非银金融,defensive_dividend,BUY,BUY_1,BUY_1,600.0,13.006499999999999,7803.9,2.3411699999999995,0.0,0.006499999999999062,3.8999999999994373,134539.66378880004,126733.42261880005,0.0,600.0,0.0,0.03919730663975902,0.039238,2023-05-25,高股息补充触发 BUY_1。,,0.0,0.0,0.0,50.10000000000048,neutral,next_bar,open,,
v2_defensive_only,2023-05-26,2023-05-25,601166.sh,601166.sh,兴业银行,银行,defensive_dividend,BUY,BUY_2,BUY_2,600.0,12.856425,7713.855,2.3141564999999997,0.0,0.006425000000000125,3.855000000000075,126733.42261880005,119017.25346230005,600.0,1200.0,0.038741787799607894,0.07748357559921579,0.077264,2023-04-17,满足 defensive BUY_2。,,26.0,13.276634999999999,0.0,-163.83600000000058,neutral,next_bar,open,,
v2_defensive_only,2023-06-01,2023-05-31,002032.sz,002032.sz,苏 泊 尔,家用电器,defensive_dividend,BUY,BUY_1,BUY_1,200.0,39.009495,7801.899,2.3405697,0.0,0.019494999999999152,3.8989999999998304,119017.25346230005,111213.01389260005,0.0,200.0,0.0,0.039228339419434766,0.03942,2023-06-01,高股息补充触发 BUY_1。,,0.0,0.0,0.0,-3.8989999999998304,neutral,next_bar,open,,
v2_defensive_only,2023-08-02,2023-08-01,600803.sh,600803.sh,新奥股份,公用事业,defensive_dividend,BUY,BUY_1,BUY_1,400.0,16.598295,6639.318,1.9917954,0.0,0.008295000000000385,3.318000000000154,111213.01389260005,104571.70409720005,0.0,400.0,0.0,0.0332313144152171,0.033435,2023-08-02,高股息补充触发 BUY_1。,,0.0,0.0,0.0,32.68199999999979,risk_on,next_bar,open,,
v2_defensive_only,2023-10-20,2023-10-19,600803.sh,600803.sh,新奥股份,公用事业,defensive_dividend,SELL,SELL_ALL,SELL_ALL,400.0,14.432780000000001,5773.112,1.7319335999999999,2.886556,0.00721999999999845,2.88799999999938,104571.70409720005,110340.19760760006,400.0,0.0,0.031361171631901,0.0,0.0,2023-08-02,高股息补充触发 BUY_1。,trend_stop,51.0,16.598295,-870.8244896000002,0.0,risk_off,next_bar,open,,
v2_defensive_only,2023-10-24,2023-10-23,601866.sh,601866.sh,中远海发,交通运输,defensive_dividend,SELL,SELL_ALL,SELL_ALL,3300.0,2.0789600000000004,6860.568000000001,2.0581704000000003,3.4302840000000008,0.0010399999999997078,3.431999999999036,110340.19760760006,117195.27715320006,3300.0,0.0,0.037498213187077224,0.0,0.0,2023-04-28,高股息补充触发 BUY_1。,trend_stop,116.0,2.391195,-1035.8639543999993,0.0,risk_off,next_bar,open,,
v2_defensive_only,2023-11-29,2023-11-28,600036.sh,600036.sh,招商银行,银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,200.0,24.20789,4841.5779999999995,1.4524733999999997,2.4207889999999996,0.012109999999999843,2.4219999999999686,117195.27715320006,122032.98189080006,200.0,0.0,0.026487789801265385,0.0,0.0,2023-04-04,高股息补充触发 BUY_1。,trend_stop,159.0,27.67383,-697.0612624000001,0.0,risk_off,next_bar,open,,
v2_defensive_only,2023-12-08,2023-12-07,601166.sh,601166.sh,兴业银行,银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,1200.0,11.43428,13721.135999999999,4.116340799999999,6.860568,0.005720000000000169,6.864000000000203,122032.98189080006,135743.14098200007,1200.0,0.0,0.075726641599559,0.0,0.0,2023-04-17,高股息补充触发 BUY_1。,trend_stop,158.0,13.06653,-1969.6769088000008,0.0,risk_off,next_bar,open,,
v2_defensive_only,2023-12-19,2023-12-18,601318.sh,601318.sh,中国平安,非银金融,defensive_dividend,SELL,SELL_ALL,SELL_ALL,200.0,33.60319,6720.638,2.0161914,3.360319,0.016809999999999548,3.3619999999999095,135743.14098200007,142458.40247160007,200.0,0.0,0.037102279859810634,0.0,0.0,2023-04-04,高股息补充触发 BUY_1。,trend_stop,173.0,38.329155,-950.5695104000002,0.0,risk_off,next_bar,open,,
v2_defensive_only,2023-12-21,2023-12-20,000651.sz,000651.sz,格力电器,家用电器,defensive_dividend,SELL,SELL_ALL,SELL_ALL,200.0,24.76761,4953.522,1.4860566,2.476761,0.012389999999999901,2.47799999999998,142458.40247160007,147407.96165400007,200.0,0.0,0.027493844270394877,0.0,0.0,2023-05-08,高股息补充触发 BUY_1。,trend_stop,155.0,27.99399,-649.2388175999998,0.0,risk_off,next_bar,open,,
v2_defensive_only,2024-07-31,2024-07-30,300628.sz,300628.sz,亿联网络,通信,defensive_dividend,BUY,BUY_1,BUY_1,200.0,31.005494999999996,6201.098999999999,1.8603296999999996,0.0,0.015494999999997816,3.098999999999563,147407.96165400007,141205.00232430006,0.0,200.0,0.0,0.03215704494494883,0.031944,2024-07-31,高股息补充触发 BUY_1。,,0.0,0.0,0.0,52.901000000000664,neutral,next_bar,open,,
v2_defensive_only,2024-09-03,2024-09-02,300628.sz,300628.sz,亿联网络,通信,defensive_dividend,BUY,BUY_2,BUY_2,300.0,29.384685,8815.4055,2.64462165,0.0,0.014685000000000059,4.405500000000018,141205.00232430006,132386.95220265005,200.0,500.0,0.030962372321829607,0.07740593080457403,0.077077,2024-07-31,满足 defensive BUY_2。,,24.0,31.005494999999996,0.0,-51.504500000000064,risk_off,next_bar,open,,
v2_defensive_only,2024-09-03,2024-09-02,600690.sh,600690.sh,海尔智家,家用电器,defensive_dividend,BUY,BUY_1,BUY_1,300.0,23.041515,6912.4545,2.07373635,0.0,0.011514999999999276,3.4544999999997827,132386.95220265005,125472.42396630005,0.0,300.0,0.0,0.03641794865024187,0.036668,2024-09-03,满足 defensive BUY_1。,,0.0,0.0,0.0,275.5455000000001,risk_off,next_bar,open,,
v2_defensive_only,2024-09-03,2024-09-02,600803.sh,600803.sh,新奥股份,公用事业,defensive_dividend,BUY,BUY_1,BUY_1,300.0,16.678335,5003.5005,1.50105015,0.0,0.008334999999998871,2.5004999999996613,125472.42396630005,120467.42241615005,0.0,300.0,0.0,0.026360712288299264,0.03513,2024-09-03,满足 defensive BUY_1。,,0.0,0.0,0.0,-32.50050000000009,risk_off,next_bar,open,CLIPPED,TOTAL_EXPOSURE_CLIPPED_AT_FILL
v2_defensive_only,2024-09-25,2024-09-24,600036.sh,600036.sh,招商银行,银行,defensive_dividend,BUY,BUY_1,BUY_1,200.0,30.85542,6171.084,1.8513251999999998,0.0,0.015419999999998879,3.083999999999776,120467.42241615005,114294.48709095005,0.0,200.0,0.0,0.033050037966838954,0.032262,2024-09-25,高股息补充触发 BUY_1。,,0.0,0.0,0.0,56.916000000000366,neutral,next_bar,open,,
v2_defensive_only,2024-09-25,2024-09-24,601838.sh,601838.sh,成都银行,银行,defensive_dividend,BUY,BUY_1,BUY_1,500.0,13.416704999999999,6708.352499999999,2.0125057499999994,0.0,0.006704999999998407,3.3524999999992033,114294.48709095005,107584.12208520004,0.0,500.0,0.0,0.035927448859866276,0.035535,2024-09-25,高股息补充触发 BUY_1。,,0.0,0.0,0.0,111.647500000001,neutral,next_bar,open,,
v2_defensive_only,2024-10-08,2024-09-30,300628.sz,300628.sz,亿联网络,通信,defensive_dividend,SELL,REDUCE,SELL_HALF,400.0,48.875550000000004,19550.22,5.865066,9.775110000000002,0.02444999999999453,9.779999999997813,107584.12208520004,127118.70190920004,500.0,100.0,0.12220407591294385,0.02444081518258877,0.020243,2024-07-31,高股息补充触发 BUY_1。,soft_trim,42.0,30.033009,7521.376224000001,1554.6990999999998,risk_on,next_bar,open,,
v2_defensive_only,2024-10-14,2024-10-11,601211.sh,601211.sh,国泰海通,非银金融,defensive_dividend,SELL,SELL_ALL,SELL_ALL,600.0,18.980505,11388.303,3.4164909,5.6941515,0.009494999999997589,5.696999999998553,127118.70190920004,138497.89426680005,600.0,0.0,0.051272171099486744,0.0,0.0,2023-05-25,高股息补充触发 BUY_1。,valuation_reversion_exit,334.0,13.006499999999999,3575.2923576000003,0.0,risk_on,next_bar,open,,
v2_defensive_only,2024-12-26,2024-12-25,601838.sh,601838.sh,成都银行,银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,500.0,15.952020000000001,7976.01,2.392803,3.9880050000000002,0.007979999999999876,3.989999999999938,138497.89426680005,146467.52345880005,500.0,0.0,0.03736345428914271,0.0,0.0,2024-09-25,高股息补充触发 BUY_1。,valuation_reversion_exit,61.0,13.416704999999999,1261.2766920000013,0.0,risk_on,next_bar,open,,
v2_defensive_only,2025-01-14,2025-01-13,000001.sz,000001.sz,平安银行,银行,defensive_dividend,BUY,BUY_1,BUY_1,800.0,10.6053,8484.24,2.5452719999999998,0.0,0.005300000000000082,4.240000000000066,146467.52345880005,137980.73818680004,0.0,800.0,0.0,0.03874143692329502,0.038722,2025-01-14,高股息补充触发 BUY_1。,,0.0,0.0,0.0,139.7599999999997,risk_on,next_bar,open,,
v2_defensive_only,2025-02-26,2025-02-25,600926.sh,600926.sh,杭州银行,银行,defensive_dividend,BUY,BUY_1,BUY_1,600.0,13.46673,8080.0380000000005,2.4240114,0.0,0.006729999999999237,4.037999999999542,137980.73818680004,129898.27617540004,0.0,600.0,0.0,0.038208775688211766,0.038218,2025-02-26,高股息补充触发 BUY_1。,,0.0,0.0,0.0,103.96200000000029,risk_on,next_bar,open,,
