date,variant,market_regime,raw_buy_signal_count,account_actionable_buy_count,watch_only_count,executable_buy_count,cyclical_candidates,cyclical_executed_buys,holdings_count,cash,nav,cash_ratio,exposure,replacement_count
2024-01-23,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48251.40351845001,0.8076118138936531,0.19238818610634686,0
2024-01-24,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48403.40351845001,0.8050756906711396,0.1949243093288604,0
2024-01-25,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48478.40351845001,0.8038301736487534,0.19616982635124658,0
2024-01-26,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48527.40351845001,0.8030185151701823,0.19698148482981764,0
2024-01-29,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48337.40351845001,0.8061749428385427,0.1938250571614573,0
2024-01-30,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48362.40351845001,0.8057582064461243,0.19424179355387572,0
2024-01-31,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48211.40351845001,0.8082818726390573,0.1917181273609427,0
2024-02-01,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48266.40351845001,0.8073608281908594,0.1926391718091406,0
2024-02-02,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48555.40351845001,0.8025554458350419,0.1974445541649581,0
2024-02-05,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,48864.40351845001,0.7974803888424933,0.20251961115750675,0
2024-02-06,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,49176.40351845001,0.7924207695227212,0.20757923047727883,0
2024-02-07,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_off,0,0,0,0,0,0,2,38968.40351845001,49233.40351845001,0.7915033439410047,0.20849665605899528,0
2024-02-08,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,48969.40351845001,0.7957704345687616,0.20422956543123835,0
2024-02-19,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,48940.40351845001,0.7962419742566965,0.20375802574330354,0
2024-02-20,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,48996.40351845001,0.7953319166329449,0.20466808336705514,0
2024-02-21,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49024.40351845001,0.7948776674821655,0.20512233251783454,0
2024-02-22,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,48989.40351845001,0.795445560054105,0.204554439945895,0
2024-02-23,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,48923.40351845001,0.7965186539761943,0.20348134602380571,0
2024-02-26,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,48936.40351845001,0.7963070580729975,0.20369294192700252,0
2024-02-27,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,48874.40351845001,0.7973172195081522,0.20268278049184785,0
2024-02-28,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49081.40351845001,0.7939545474448696,0.20604545255513038,0
2024-02-29,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,48960.40351845001,0.7959167146930343,0.20408328530696568,0
2024-03-01,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,48989.40351845001,0.795445560054105,0.204554439945895,0
2024-03-04,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,49124.40351845001,0.7932595762473607,0.2067404237526393,0
2024-03-05,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49132.40351845001,0.7931304134921212,0.20686958650787873,0
2024-03-06,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49293.40351845001,0.7905399249590169,0.2094600750409831,0
2024-03-07,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49350.40351845001,0.7896268467973395,0.2103731532026605,0
2024-03-08,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49351.40351845001,0.7896108467083754,0.21038915329162458,0
2024-03-11,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49299.40351845001,0.790443712039362,0.209556287960638,0
2024-03-12,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49300.40351845001,0.7904276788295782,0.20957232117042182,0
2024-03-13,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49264.40351845001,0.7910052844516011,0.20899471554839885,0
2024-03-14,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49332.40351845001,0.7899149593203192,0.21008504067968084,0
2024-03-15,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49168.40351845001,0.7925497012289093,0.20745029877109067,0
2024-03-18,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49068.40351845001,0.7941648948044062,0.20583510519559375,0
2024-03-19,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49037.40351845001,0.7946669424246412,0.20533305757535883,0
2024-03-20,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,48962.40351845001,0.7958842033513722,0.20411579664862778,0
2024-03-21,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,48905.40351845001,0.7968118186316329,0.2031881813683671,0
2024-03-22,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,48938.40351845001,0.796274514834934,0.20372548516506597,0
2024-03-25,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49066.40351845001,0.7941972658297048,0.2058027341702951,0
2024-03-26,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49192.40351845001,0.7921630319167998,0.2078369680832002,0
2024-03-27,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49289.40351845001,0.7906040799187873,0.20939592008121266,0
2024-03-28,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,0,0,0,0,0,0,2,38968.40351845001,49357.40351845001,0.7895148597896454,0.2104851402103546,0
2024-03-29,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49470.40351845001,0.7877114546663587,0.21228854533364125,0
2024-04-01,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,49404.40351845001,0.7887637688793735,0.2112362311206265,0
2024-04-02,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,49347.40351845001,0.7896748509550355,0.2103251490449644,0
2024-04-03,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49253.40351845001,0.7911819434742757,0.20881805652572424,0
2024-04-08,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49205.40351845001,0.7919537435322211,0.20804625646777888,0
2024-04-09,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49209.40351845001,0.7918893693527426,0.20811063064725743,0
2024-04-10,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49195.40351845001,0.7921147247798361,0.2078852752201639,0
2024-04-11,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49220.40351845001,0.7917123943090574,0.20828760569094262,0
2024-04-12,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49526.40351845001,0.7868207814430369,0.2131792185569631,0
2024-04-15,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49576.40351845001,0.7860272378158251,0.213972762184175,0
2024-04-16,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,49650.40351845001,0.7848557263783247,0.21514427362167532,0
2024-04-17,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49742.40351845001,0.7834041132330125,0.21659588676698752,0
2024-04-18,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49760.40351845001,0.7831207297987731,0.21687927020122688,0
2024-04-19,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49717.40351845001,0.7837980417458633,0.21620195825413674,0
2024-04-22,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49662.40351845001,0.7846660805285615,0.21533391947143854,0
2024-04-23,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,49672.40351845001,0.784508112315842,0.21549188768415792,0
2024-04-24,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49691.40351845001,0.7842081478737336,0.21579185212626642,0
2024-04-25,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49595.40351845001,0.7857261107665624,0.21427388923343763,0
2024-04-26,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,2,0,2,0,2,0,2,38968.40351845001,49624.40351845001,0.7852669403665845,0.2147330596334155,0
2024-04-29,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,2,0,2,0,2,0,2,38968.40351845001,49883.40351845001,0.7811897498942119,0.21881025010578817,0
2024-04-30,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,2,0,2,0,2,0,2,38968.40351845001,50105.40351845001,0.7777285638284683,0.22227143617153167,0
2024-05-06,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,49990.40351845001,0.7795176829102389,0.22048231708976102,0
2024-05-07,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,49933.40351845001,0.7804075182668349,0.21959248173316517,0
2024-05-08,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,49956.40351845001,0.7800482175234675,0.21995178247653252,0
2024-05-09,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,50085.40351845001,0.7780391247940167,0.22196087520598332,0
2024-05-10,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,50201.40351845001,0.7762413157259308,0.22375868427406914,0
2024-05-13,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,50035.40351845001,0.778816613402165,0.22118338659783496,0
2024-05-14,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50067.40351845001,0.7783188418007341,0.22168115819926593,0
2024-05-15,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50044.40351845001,0.7786765507972019,0.22132344920279806,0
2024-05-16,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50135.40351845001,0.7772631869634697,0.22273681303653023,0
2024-05-17,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,50214.40351845001,0.7760403547187822,0.2239596452812178,0
2024-05-20,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50299.40351845001,0.7747289389655735,0.2252710610344265,0
2024-05-21,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50320.40351845001,0.7744056246322074,0.22559437536779253,0
2024-05-22,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50337.40351845001,0.7741440915633847,0.22585590843661527,0
2024-05-23,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,50207.40351845001,0.7761485515603304,0.22385144843966964,0
2024-05-24,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,50394.40351845001,0.7732684742301434,0.22673152576985658,0
2024-05-27,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50316.40351845001,0.7744671875079681,0.2255328124920319,0
2024-05-28,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50209.40351845001,0.7761176350985853,0.2238823649014147,0
2024-05-29,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50207.40351845001,0.7761485515603304,0.22385144843966964,0
2024-05-30,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50084.40351845001,0.7780546593530837,0.2219453406469163,0
2024-05-31,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50010.40351845001,0.7792059407013913,0.22079405929860868,0
2024-06-03,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,50085.40351845001,0.7780391247940167,0.22196087520598332,0
2024-06-04,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,50092.40351845001,0.777930400247159,0.22206959975284105,0
2024-06-05,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,50064.40351845001,0.7783654808568559,0.2216345191431441,0
2024-06-06,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,49999.40351845001,0.7793773680534106,0.22062263194658932,0
2024-06-07,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,0,0,0,0,0,0,2,38968.40351845001,49851.40351845001,0.7816912016133668,0.2183087983866332,0
2024-06-11,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49833.40351845001,0.7819735512149515,0.21802644878504857,0
2024-06-12,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,49873.40351845001,0.7813463844318177,0.21865361556818233,0
2024-06-13,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,50009.40351845001,0.7792215218898455,0.22077847811015452,0
2024-06-14,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,49831.40351845001,0.7820049359842335,0.21799506401576646,0
2024-06-17,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49773.40351845001,0.7829161914556476,0.21708380854435244,0
2024-06-18,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,risk_on,1,0,1,0,1,0,2,38968.40351845001,49819.40351845001,0.782193297517473,0.217806702482527,0
2024-06-19,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49816.40351845001,0.7822404020799628,0.21775959792003718,0
2024-06-20,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49711.40351845001,0.783892643545805,0.21610735645419502,0
2024-06-21,mp6_tr1_tu8_cr15_sw18_ind2_def4_cy1_lot100_gap10_rpm1_ro85_ne60_rf25_rep1_cyc1_current,neutral,1,0,1,0,1,0,2,38968.40351845001,49677.40351845001,0.7844291520585871,0.21557084794141296,0
