date,variant,market_regime,raw_buy_signal_count,account_actionable_buy_count,watch_only_count,executable_buy_count,holdings_count,cash,nav,cash_ratio,exposure,quality_defensive_fill_executed_today,winner_add_executed_today,market_regime_review_fills_today,cash_sleeve_trades_today,replacement_count
2023-04-19,quality_strict_winner_sw18,risk_on,0,0,0,0,3,29409.537713899997,50771.5377139,0.57925245202586,0.42074754797414005,0,0,0,0,0
2023-04-20,quality_strict_winner_sw18,risk_on,1,0,1,0,3,29409.537713899997,50351.5377139,0.5840842017776396,0.41591579822236036,0,0,0,0,0
2023-04-21,quality_strict_winner_sw18,neutral,0,0,0,0,3,29409.537713899997,49945.5377139,0.5888321371643824,0.4111678628356176,0,0,0,0,0
2023-04-24,quality_strict_winner_sw18,neutral,1,1,0,1,4,24161.341727299998,50248.341727299994,0.48083858883193964,0.5191614111680604,0,0,0,0,0
2023-04-25,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,49994.341727299994,0.4832815253192226,0.5167184746807775,0,0,0,0,0
2023-04-26,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,50119.341727299994,0.4820761984218025,0.5179238015781975,0,0,0,0,0
2023-04-27,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,50806.341727299994,0.47555759588014734,0.5244424041198527,0,0,0,0,0
2023-04-28,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,51073.341727299994,0.47307148720180864,0.5269285127981914,0,0,0,0,0
2023-05-04,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,51351.341727299994,0.470510427081111,0.529489572918889,0,0,0,0,0
2023-05-05,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,52120.341727299994,0.4635683674852919,0.536431632514708,0,0,0,0,0
2023-05-08,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,51731.341727299994,0.46705422516712763,0.5329457748328723,0,0,0,0,0
2023-05-09,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,51031.341727299994,0.4734608362134151,0.5265391637865849,0,0,0,0,0
2023-05-10,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,51060.341727299994,0.4731919315452184,0.5268080684547816,0,0,0,0,0
2023-05-11,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,50741.341727299994,0.4761667883587053,0.5238332116412947,0,0,0,0,0
2023-05-12,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,51197.341727299994,0.47192570770557074,0.5280742922944293,0,0,0,0,0
2023-05-15,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,51099.341727299994,0.47283078236586595,0.527169217634134,0,0,0,0,0
2023-05-16,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,50647.341727299994,0.47705054013282044,0.5229494598671796,0,0,0,0,0
2023-05-17,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,50690.341727299994,0.4766458639651973,0.5233541360348027,0,0,0,0,0
2023-05-18,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,50270.341727299994,0.48062815761960204,0.519371842380398,0,0,0,0,0
2023-05-19,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,50365.341727299994,0.4797215882723496,0.5202784117276504,0,0,0,0,0
2023-05-22,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,49828.341727299994,0.4848915474556614,0.5151084525443386,0,0,0,0,0
2023-05-23,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,49222.341727299994,0.4908612812685319,0.5091387187314681,0,0,0,0,0
2023-05-24,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,49042.341727299994,0.4926628883598008,0.5073371116401992,0,0,0,0,0
2023-05-25,quality_strict_winner_sw18,neutral,1,0,1,0,4,24161.341727299998,49220.3417273,0.4908812267327055,0.5091187732672945,0,0,0,0,0
2023-05-26,quality_strict_winner_sw18,neutral,0,0,0,0,4,24161.341727299998,49238.341727299994,0.49070177588665304,0.509298224113347,0,0,0,0,0
2023-05-29,quality_strict_winner_sw18,neutral,1,1,0,1,5,19752.81706655,49095.81706655,0.4023319754466008,0.5976680245533992,0,0,0,0,0
2023-05-30,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,48674.81706655,0.4058118398173582,0.5941881601826419,0,0,0,0,0
2023-05-31,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,48627.81706655,0.4062040670984083,0.5937959329015917,0,0,0,0,0
2023-06-01,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49497.81706655,0.3990644080322222,0.6009355919677778,0,0,0,0,0
2023-06-02,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49672.81706655,0.39765848270867804,0.602341517291322,0,0,0,0,0
2023-06-05,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49635.81706655,0.3979549090542038,0.6020450909457963,0,0,0,0,0
2023-06-06,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50099.81706655,0.3942692453409836,0.6057307546590164,0,0,0,0,0
2023-06-07,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50756.81706655,0.38916579502317916,0.6108342049768208,0,0,0,0,0
2023-06-08,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50514.81706655,0.3910301613193401,0.6089698386806599,0,0,0,0,0
2023-06-09,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50478.81706655,0.39130903247016235,0.6086909675298376,0,0,0,0,0
2023-06-12,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50506.81706655,0.3910920983304654,0.6089079016695346,0,0,0,0,0
2023-06-13,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50346.81706655,0.3923349720487813,0.6076650279512187,0,0,0,0,0
2023-06-14,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50597.81706655,0.3903887205364933,0.6096112794635067,0,0,0,0,0
2023-06-15,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50726.81706655,0.38939594890481105,0.610604051095189,0,0,0,0,0
2023-06-16,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50200.81706655,0.39347600737980365,0.6065239926201964,0,0,0,0,0
2023-06-19,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49976.81706655,0.3952395975967578,0.6047604024032421,0,0,0,0,0
2023-06-20,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49977.81706655,0.39523168929621977,0.6047683107037802,0,0,0,0,0
2023-06-21,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49456.81706655,0.39939523483628653,0.6006047651637135,0,0,0,0,0
2023-06-26,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49943.81706655,0.3955007491764081,0.6044992508235919,0,0,0,0,0
2023-06-27,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50092.81706655,0.39432434075942896,0.6056756592405711,0,0,0,0,0
2023-06-28,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49845.81706655,0.3962783284338118,0.6037216715661883,0,0,0,0,0
2023-06-29,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,49982.81706655,0.3951921525401412,0.6048078474598588,0,0,0,0,0
2023-06-30,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50551.81706655,0.3907439576414432,0.6092560423585568,0,0,0,0,0
2023-07-03,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,50338.81706655,0.3923973231320863,0.6076026768679137,0,0,0,0,0
2023-07-04,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,50090.81706655,0.39434008513589763,0.6056599148641024,0,0,0,0,0
2023-07-05,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,49791.81706655,0.3967080984441495,0.6032919015558506,0,0,0,0,0
2023-07-06,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,49759.81706655,0.3969632171302418,0.6030367828697581,0,0,0,0,0
2023-07-07,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,49571.81706655,0.3984686911926571,0.601531308807343,0,0,0,0,0
2023-07-10,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,49753.81706655,0.3970110884181793,0.6029889115818207,0,0,0,0,0
2023-07-11,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,49896.81706655,0.3958732886749997,0.6041267113250003,0,0,0,0,0
2023-07-12,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,50353.81706655,0.39228043110304306,0.607719568896957,0,0,0,0,0
2023-07-13,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,50328.81706655,0.39247528986089164,0.6075247101391084,0,0,0,0,0
2023-07-14,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,50133.81706655,0.39400185787428027,0.6059981421257197,0,0,0,0,0
2023-07-17,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,49980.81706655,0.3952079662933263,0.6047920337066737,0,0,0,0,0
2023-07-18,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,50321.81706655,0.3925298850084673,0.6074701149915327,0,0,0,0,0
2023-07-19,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,50202.81706655,0.39346033192450564,0.6065396680754943,0,0,0,0,0
2023-07-20,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,50146.81706655,0.3938997173107911,0.6061002826892089,0,0,0,0,0
2023-07-21,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,49956.81706655,0.39539783009466506,0.604602169905335,0,0,0,0,0
2023-07-24,quality_strict_winner_sw18,risk_off,0,0,0,0,5,19752.81706655,51196.81706655,0.38582119354946615,0.6141788064505338,0,0,0,0,0
2023-07-25,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,51192.81706655,0.38585134005951643,0.6141486599404836,0,0,0,0,0
2023-07-26,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,51337.81706655,0.38476153049016715,0.6152384695098329,0,0,0,0,0
2023-07-27,quality_strict_winner_sw18,neutral,0,0,0,0,5,19752.81706655,52415.81706655,0.3768484051573734,0.6231515948426266,0,0,0,0,0
2023-07-28,quality_strict_winner_sw18,risk_on,0,1,0,0,5,19752.81706655,52697.81706655,0.37483178936245015,0.6251682106375499,0,0,0,0,0
2023-07-31,quality_strict_winner_sw18,risk_on,0,0,0,0,5,19752.81706655,52372.81706655,0.3771578114931291,0.6228421885068709,0,0,0,0,0
2023-08-01,quality_strict_winner_sw18,risk_on,0,1,0,1,5,15177.15878075,51892.158780750004,0.2924749930885539,0.707525006911446,0,1,0,0,0
2023-08-02,quality_strict_winner_sw18,risk_on,0,0,0,0,5,15177.15878075,52298.158780750004,0.2902044571851435,0.7097955428148565,0,0,0,0,0
2023-08-03,quality_strict_winner_sw18,risk_on,0,0,0,0,5,15177.15878075,52270.158780750004,0.2903599134720713,0.7096400865279286,0,0,0,0,0
2023-08-04,quality_strict_winner_sw18,risk_on,0,0,0,0,5,15177.15878075,51952.158780750004,0.2921372111754024,0.7078627888245975,0,0,0,0,0
2023-08-07,quality_strict_winner_sw18,risk_on,0,0,0,0,5,15177.15878075,51651.158780750004,0.29383965701862264,0.7061603429813773,0,0,0,0,0
2023-08-08,quality_strict_winner_sw18,risk_on,0,0,0,0,5,15177.15878075,51671.158780750004,0.29372592252380886,0.7062740774761911,0,0,0,0,0
2023-08-09,quality_strict_winner_sw18,risk_on,0,0,0,0,5,15177.15878075,51667.158780750004,0.2937486623786377,0.7062513376213622,0,0,0,0,0
2023-08-10,quality_strict_winner_sw18,risk_on,0,0,0,0,5,15177.15878075,50617.158780750004,0.2998421710410573,0.7001578289589426,0,0,0,0,0
2023-08-11,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50212.158780750004,0.30226063067753456,0.6977393693224654,0,0,0,0,0
2023-08-14,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50288.158780750004,0.3018038271578104,0.6981961728421895,0,0,0,0,0
2023-08-15,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50073.158780750004,0.30309968754327254,0.6969003124567273,0,0,0,0,0
2023-08-16,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49951.158780750004,0.30383997391065365,0.6961600260893462,0,0,0,0,0
2023-08-17,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49797.158780750004,0.30477961298099215,0.6952203870190078,0,0,0,0,0
2023-08-18,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49214.158780750004,0.30839008847767824,0.6916099115223217,0,0,0,0,0
2023-08-21,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49441.158780750004,0.3069741720264706,0.6930258279735293,0,0,0,0,0
2023-08-22,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49072.158780750004,0.30928247621141314,0.6907175237885869,0,0,0,0,0
2023-08-23,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49148.15878075,0.3088042188610834,0.6911957811389167,0,0,0,0,0
2023-08-24,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49470.158780750004,0.3067942200876013,0.6932057799123986,0,0,0,0,0
2023-08-25,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50185.158780750004,0.3024232492131049,0.697576750786895,0,0,0,0,0
2023-08-28,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50135.158780750004,0.3027248571630624,0.6972751428369375,0,0,0,0,0
2023-08-29,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49867.158780750004,0.3043517848586307,0.6956482151413693,0,0,0,0,0
2023-08-30,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49902.158780750004,0.3041383208977456,0.6958616791022543,0,0,0,0,0
2023-08-31,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50642.158780750004,0.29969415100288166,0.7003058489971183,0,0,0,0,0
2023-09-01,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,51524.158780750004,0.29456393155942906,0.7054360684405708,0,0,0,0,0
2023-09-04,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,51008.158780750004,0.2975437487556935,0.7024562512443064,0,0,0,0,0
2023-09-05,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,51220.158780750004,0.2963122165574779,0.703687783442522,0,0,0,0,0
2023-09-06,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50844.158780750004,0.29850348879203387,0.7014965112079661,0,0,0,0,0
2023-09-07,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50700.158780750004,0.2993513066967457,0.7006486933032542,0,0,0,0,0
2023-09-08,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50776.158780750004,0.29890324800433477,0.7010967519956651,0,0,0,0,0
2023-09-11,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50781.158780750004,0.29887381747781855,0.7011261825221814,0,0,0,0,0
2023-09-12,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50631.158780750004,0.29975926181093776,0.7002407381890622,0,0,0,0,0
2023-09-13,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50775.158780750004,0.29890913480518744,0.7010908651948125,0,0,0,0,0
2023-09-14,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50672.158780750004,0.2995167197517485,0.7004832802482515,0,0,0,0,0
2023-09-15,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50672.158780750004,0.2995167197517485,0.7004832802482515,0,0,0,0,0
2023-09-18,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50779.158780750004,0.29888558899293044,0.7011144110070695,0,0,0,0,0
2023-09-19,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50682.158780750004,0.2994576226795327,0.7005423773204672,0,0,0,0,0
2023-09-20,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50392.158780750004,0.30118096045029397,0.6988190395497059,0,0,0,0,0
2023-09-21,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,51212.158780750004,0.2963585043490668,0.7036414956509331,0,0,0,0,0
2023-09-22,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50882.158780750004,0.2982805593243009,0.701719440675699,0,0,0,0,0
2023-09-25,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50583.158780750004,0.3000437130969733,0.6999562869030266,0,0,0,0,0
2023-09-26,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50537.158780750004,0.30031681928528,0.6996831807147199,0,0,0,0,0
2023-09-27,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50404.158780750004,0.301109256614483,0.6988907433855169,0,0,0,0,0
2023-09-28,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50190.158780750004,0.30239312146928427,0.6976068785307157,0,0,0,0,0
2023-10-09,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49865.158780750004,0.30436399185013735,0.6956360081498626,0,0,0,0,0
2023-10-10,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49765.158780750004,0.3049755924142812,0.6950244075857187,0,0,0,0,0
2023-10-11,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50324.158780750004,0.301587928113675,0.6984120718863249,0,0,0,0,0
2023-10-12,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50003.158780750004,0.3035240002996138,0.6964759997003861,0,0,0,0,0
2023-10-13,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49859.158780750004,0.30440061870056484,0.6955993812994351,0,0,0,0,0
2023-10-16,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,50021.158780750004,0.3034147778797706,0.6965852221202293,0,0,0,0,0
2023-10-17,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,49808.158780750004,0.304712303210367,0.6952876967896329,0,0,0,0,0
2023-10-18,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48723.158780750004,0.3114978412841807,0.6885021587158192,0,0,0,0,0
2023-10-19,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48576.158780750004,0.3124404885378561,0.6875595114621438,0,0,0,0,0
2023-10-20,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48406.158780750004,0.31353776385135523,0.6864622361486447,0,0,0,0,0
2023-10-23,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48458.158780750004,0.31320130938980545,0.6867986906101945,0,0,0,0,0
2023-10-24,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48563.15878075,0.31252412655591283,0.6874758734440872,0,0,0,0,0
2023-10-25,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48758.158780750004,0.31127423923033837,0.6887257607696615,0,0,0,0,0
2023-10-26,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48899.158780750004,0.31037668457242973,0.6896233154275703,0,0,0,0,0
2023-10-27,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48677.158780750004,0.3117922072878255,0.6882077927121745,0,0,0,0,0
2023-10-30,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48362.158780750004,0.3138230212087036,0.6861769787912964,0,0,0,0,0
2023-10-31,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48271.158780750004,0.3144146352418306,0.6855853647581693,0,0,0,0,0
2023-11-01,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48471.158780750004,0.3131173085710818,0.6868826914289181,0,0,0,0,0
2023-11-02,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48406.158780750004,0.31353776385135523,0.6864622361486447,0,0,0,0,0
2023-11-03,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48660.158780750004,0.31190113557036103,0.6880988644296389,0,0,0,0,0
2023-11-06,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48370.158780750004,0.31377111763358717,0.6862288823664128,0,0,0,0,0
2023-11-07,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,48042.158780750004,0.3159133387409587,0.6840866612590412,0,0,0,0,0
2023-11-08,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47780.158780750004,0.3176456329999614,0.6823543670000386,0,0,0,0,0
2023-11-09,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47362.158780750004,0.3204490498629603,0.6795509501370397,0,0,0,0,0
2023-11-10,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47130.158780750004,0.32202647250467165,0.6779735274953284,0,0,0,0,0
2023-11-13,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47178.158780750004,0.321698836346761,0.678301163653239,0,0,0,0,0
2023-11-14,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47591.158780750004,0.31890710731945787,0.6810928926805422,0,0,0,0,0
2023-11-15,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47384.15878075,0.32030026851327753,0.6796997314867225,0,0,0,0,0
2023-11-16,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47215.158780750004,0.3214467381382152,0.6785532618617848,0,0,0,0,0
2023-11-17,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47521.158780750004,0.3193768664348733,0.6806231335651267,0,0,0,0,0
2023-11-20,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47577.158780750004,0.3190009485579195,0.6809990514420805,0,0,0,0,0
2023-11-21,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47416.158780750004,0.3200841057355244,0.6799158942644755,0,0,0,0,0
2023-11-22,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47544.158780750004,0.31922236442839386,0.6807776355716061,0,0,0,0,0
2023-11-23,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47428.15878075,0.3200031198957287,0.6799968801042713,0,0,0,0,0
2023-11-24,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,47022.158780750004,0.3227660995216418,0.6772339004783582,0,0,0,0,0
2023-11-27,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46956.158780750004,0.32321976871268226,0.6767802312873178,0,0,0,0,0
2023-11-28,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46549.158780750004,0.32604582291670503,0.673954177083295,0,0,0,0,0
2023-11-29,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46573.158780750004,0.3258778055445779,0.6741221944554221,0,0,0,0,0
2023-11-30,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46350.158780750004,0.3274456696587052,0.6725543303412947,0,0,0,0,0
2023-12-01,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46184.158780750004,0.3286226096008483,0.6713773903991517,0,0,0,0,0
2023-12-04,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45488.158780750004,0.3336507607156167,0.6663492392843833,0,0,0,0,0
2023-12-05,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45521.158780750004,0.3334088847309423,0.6665911152690577,0,0,0,0,0
2023-12-06,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45599.158780750004,0.3328385695386368,0.6671614304613632,0,0,0,0,0
2023-12-07,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45484.15878075,0.3336801028663488,0.6663198971336513,0,0,0,0,0
2023-12-08,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45926.158780750004,0.33046871725556815,0.6695312827444319,0,0,0,0,0
2023-12-11,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46180.158780750004,0.32865107399926335,0.6713489260007367,0,0,0,0,0
2023-12-12,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45603.158780750004,0.33280937519522397,0.6671906248047761,0,0,0,0,0
2023-12-13,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45528.158780750004,0.3333576227810718,0.6666423772189283,0,0,0,0,0
2023-12-14,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45487.158780750004,0.3336580957695014,0.6663419042304987,0,0,0,0,0
2023-12-15,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45596.158780750004,0.3328604686576704,0.6671395313423296,0,0,0,0,0
2023-12-18,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45567.158780750004,0.33307230880415656,0.6669276911958434,0,0,0,0,0
2023-12-19,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45446.158780750004,0.3339591109112331,0.6660408890887669,0,0,0,0,0
2023-12-20,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45904.158780750004,0.3306270974976361,0.6693729025023639,0,0,0,0,0
2023-12-21,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46133.158780750004,0.32898590042099995,0.671014099579,0,0,0,0,0
2023-12-22,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46026.158780750004,0.3297507153062206,0.6702492846937794,0,0,0,0,0
2023-12-25,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45925.158780750004,0.3304759130655779,0.6695240869344221,0,0,0,0,0
2023-12-26,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,45995.158780750004,0.3299729620044703,0.6700270379955297,0,0,0,0,0
2023-12-27,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46434.15878075,0.32685331616348623,0.6731466838365138,0,0,0,0,0
2023-12-28,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46901.158780750004,0.32359880172042305,0.6764011982795769,0,0,0,0,0
2023-12-29,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46240.158780750004,0.3282246251080851,0.6717753748919149,0,0,0,0,0
2024-01-02,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46365.158780750004,0.32733973483233897,0.672660265167661,0,0,0,0,0
2024-01-03,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46350.158780750004,0.3274456696587052,0.6725543303412947,0,0,0,0,0
2024-01-04,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46653.158780750004,0.325318996127919,0.674681003872081,0,0,0,0,0
2024-01-05,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46380.158780750004,0.3272338685276181,0.6727661314723818,0,0,0,0,0
2024-01-08,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46506.158780750004,0.3263472877280973,0.6736527122719027,0,0,0,0,0
2024-01-09,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46403.158780750004,0.3270716731259711,0.6729283268740289,0,0,0,0,0
2024-01-10,quality_strict_winner_sw18,risk_off,0,0,0,0,5,15177.15878075,46656.158780750004,0.3252980780537807,0.6747019219462194,0,0,0,0,0
