date,variant,symbol,bucket,industry,shares,close,market_value,position_weight,unrealized_pnl,future_return_used
2025-07-15,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,52.78,5278.0,0.0817280039422292,1070.897500000001,False
2025-07-15,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.4,9200.0,0.14245881702700053,485.6449999999981,False
2025-07-15,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.03,11248.0,0.1741713884695328,730.7439999999986,False
2025-07-16,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.99,13197.0,0.2047917661844815,4894.851000000001,False
2025-07-16,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,55.86,5586.0,0.08668385283825973,1791.1034999999997,False
2025-07-16,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,53.18,5318.0,0.08252501421300847,1110.8975000000007,False
2025-07-16,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.4,9200.0,0.14276610206086457,485.6449999999981,False
2025-07-16,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,6.94,11104.0,0.1723124779656348,586.7439999999988,False
2025-07-17,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,44.04,13212.0,0.2044218135200623,4909.851,False
2025-07-17,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,56.12,5612.0,0.0868313061969868,1817.1034999999997,False
2025-07-17,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,53.18,5318.0,0.08228241025580467,1110.8975000000007,False
2025-07-17,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.41,9205.0,0.14242376577748814,490.6449999999989,False
2025-07-17,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.03,11248.0,0.17403395083815174,730.7439999999986,False
2025-07-18,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.84,13152.000000000002,0.2020646876290142,4849.8510000000015,False
2025-07-18,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,56.24,5624.0,0.0864060069362512,1829.1035000000002,False
2025-07-18,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,52.95,5295.0,0.08135131698567746,1087.8975000000012,False
2025-07-18,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.57,9285.0,0.14265287596072054,570.644999999999,False
2025-07-18,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.31,11696.0,0.17969499593285812,1178.7439999999974,False
2025-07-21,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.93,13179.0,0.20262894142662471,4876.851000000001,False
2025-07-21,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,55.75,5575.0,0.0857163933874674,1780.1035,False
2025-07-21,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,52.94,5294.0,0.0813959796579825,1086.8975000000005,False
2025-07-21,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.52,9260.0,0.14237377628124628,545.6449999999986,False
2025-07-21,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.31,11696.0,0.17982761202866704,1178.7439999999974,False
2025-07-22,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,44.11,13233.0,0.2037160361642622,4930.851000000001,False
2025-07-22,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.05,5705.0,0.08782588878690516,1910.1034999999997,False
2025-07-22,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,53.45,5345.0,0.08228385198352463,1137.8975000000012,False
2025-07-22,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.27,9135.0,0.14062918388578063,420.6449999999986,False
2025-07-22,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.19,11504.0,0.17709886496135965,986.7439999999988,False
2025-07-23,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.87,13161.0,0.20347845227523828,4858.851,False
2025-07-23,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.69,5769.0,0.08919285701510901,1974.1034999999997,False
2025-07-23,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.84,5184.0,0.08014833953307768,976.8975000000012,False
2025-07-23,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.34,9170.0,0.14177474412004673,455.64499999999873,False
2025-07-23,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.1,11360.0,0.17563370700149739,842.7439999999976,False
2025-07-24,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.82,13146.0,0.20389593115116092,4843.851000000001,False
2025-07-24,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.13,5713.0,0.08860926933413832,1918.1035000000002,False
2025-07-24,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.71,5171.0,0.08020278867964804,963.897500000001,False
2025-07-24,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.32,9160.0,0.14207262508326746,445.64499999999896,False
2025-07-24,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.03,11248.0,0.1744577387485363,730.7439999999986,False
2025-07-25,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.43,13029.0,0.20142829539857937,4726.851000000001,False
2025-07-25,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,59.14,5914.0,0.09143041975494653,2119.1035,False
2025-07-25,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.68,5168.0,0.0798972623086851,960.8975000000008,False
2025-07-25,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.48,9240.0,0.1428503683692435,525.6449999999991,False
2025-07-25,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.06,11296.0,0.17463612133105785,778.7439999999975,False
2025-07-28,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.13,12939.0,0.2011251838354296,4636.8510000000015,False
2025-07-28,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.54,5854.0,0.09099519485065345,2059.1034999999997,False
2025-07-28,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.21,5121.0,0.07960136536217907,913.897500000001,False
2025-07-28,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.27,9135.0,0.14199540569879043,420.6449999999986,False
2025-07-28,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.03,11248.0,0.17484010107279638,730.7439999999986,False
2025-07-29,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.41,13022.999999999998,0.198372962833881,4720.851,False
2025-07-29,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,59.76,5976.0,0.09102947292446234,2181.1034999999997,False
2025-07-29,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.87,5187.0,0.07901102343694547,979.8975000000006,False
2025-07-29,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.47,9235.0,0.14067221928671514,520.6449999999983,False
2025-07-29,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.62,12192.0,0.1857147479744051,1674.7439999999983,False
2025-07-30,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.47,13041.0,0.2009551808789049,4738.851,False
2025-07-30,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.74,5774.0,0.08897440490720014,1979.1035000000002,False
2025-07-30,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.91,5191.0,0.07999067126312365,983.8975000000005,False
2025-07-30,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.25,9125.0,0.14061161149605148,410.64499999999884,False
2025-07-30,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.33,11728.0,0.1807225183151443,1210.7439999999983,False
2025-07-31,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.41,13022.999999999998,0.2009317029719048,4720.851,False
2025-07-31,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.25,5725.0,0.08833095289212586,1930.1035,False
2025-07-31,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.85,5185.0,0.07999929969356727,977.897500000001,False
2025-07-31,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.36,9180.0,0.14163810437549615,465.6449999999985,False
2025-07-31,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.29,11664.0,0.1799637090888657,1146.7439999999983,False
2025-08-01,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.89,13167.0,0.20217090009277924,4864.851000000001,False
2025-08-01,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.26,5726.0,0.08791908361291517,1931.1034999999997,False
2025-08-01,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.51,5151.0,0.0790903247799731,943.8975000000006,False
2025-08-01,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.48,9240.0,0.14187431585458193,525.6449999999991,False
2025-08-01,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.38,11808.0,0.18130432052066053,1290.7439999999979,False
2025-08-04,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,44.24,13272.0,0.20209505400097022,4969.851000000001,False
2025-08-04,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.19,5819.0,0.0886069258010583,2024.1034999999997,False
2025-08-04,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.4,5140.0,0.07826767462062892,932.8975000000007,False
2025-08-04,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.65,9325.0,0.1419933980228336,610.6449999999982,False
2025-08-04,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.55,12080.0,0.18394426253252866,1562.7439999999979,False
2025-08-05,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,44.11,13233.0,0.20151960565765256,4930.851000000001,False
2025-08-05,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.11,5811.0,0.08849319341620336,2016.1034999999997,False
2025-08-05,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.23,5123.0,0.07801594043558936,915.8975000000005,False
2025-08-05,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.67,9335.0,0.14215865781109246,620.6449999999996,False
2025-08-05,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.58,12128.0,0.18469204091407923,1610.7439999999983,False
2025-08-06,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,44.14,13242.0,0.20235309243535418,4939.851000000001,False
2025-08-06,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.93,5793.0,0.08852374750626844,1998.1035,False
2025-08-06,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.28,5128.0,0.07836177752669508,920.897500000001,False
2025-08-06,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.45,9225.0,0.14096868129558543,510.64499999999845,False
2025-08-06,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.51,12016.0,0.18361839289406554,1498.7439999999979,False
2025-08-07,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.52,13056.000000000002,0.19926111195100002,4753.8510000000015,False
2025-08-07,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.59,5759.0,0.08789405206233218,1964.1035000000002,False
2025-08-07,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.36,5136.0,0.07838580506895956,928.8975000000007,False
2025-08-07,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.75,9375.0,0.1430815659115062,660.6449999999988,False
2025-08-07,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.6,12160.0,0.18558632975828432,1642.7439999999976,False
2025-08-08,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,43.09,12927.000000000002,0.19903901015004202,4624.8510000000015,False
2025-08-08,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.52,5752.0,0.08856442998244306,1957.1035000000002,False
2025-08-08,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.17,5117.0,0.07878723717318518,909.897500000001,False
2025-08-08,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.55,9275.0,0.14280860363128642,560.6449999999992,False
2025-08-08,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.4,11840.0,0.18230230371907613,1322.7439999999988,False
2025-08-11,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.99,12897.0,0.1981408304304578,4594.851000000001,False
2025-08-11,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.8,5780.0,0.0888000310062841,1985.1034999999997,False
2025-08-11,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.19,5119.0,0.07864487175106719,911.8975000000006,False
2025-08-11,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.9,9450.0,0.14518344169712538,735.6449999999982,False
2025-08-11,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.38,11808.0,0.18141016714917002,1290.7439999999979,False
2025-08-12,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.53,12759.0,0.19703781584180788,4456.851000000001,False
2025-08-12,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.66,5766.0,0.08904459958804485,1971.1034999999995,False
2025-08-12,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.25,5125.0,0.07914560750758409,917.8975000000008,False
2025-08-12,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.68,9340.0,0.14423804373089472,625.6449999999986,False
2025-08-12,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.33,11728.0,0.18111603606808707,1210.7439999999983,False
2025-08-13,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.77,12831.000000000002,0.19787774579276968,4528.8510000000015,False
2025-08-13,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.67,5867.0,0.09047998866543368,2072.1035,False
2025-08-13,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.9,5190.0,0.08003939682522598,982.8975000000007,False
2025-08-13,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.67,9335.0,0.14396296134171185,620.6449999999996,False
2025-08-13,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.24,11584.0,0.17864669996597643,1066.7439999999986,False
2025-08-14,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.29,12687.0,0.19584123379372828,4384.851,False
2025-08-14,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.85,5885.0,0.09084304097707031,2090.1035,False
2025-08-14,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,52.29,5229.0,0.08071678186390835,1021.8975000000007,False
2025-08-14,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.69,9345.0,0.1442528832507599,630.6449999999994,False
2025-08-14,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.25,11600.0,0.17906189895225413,1082.743999999998,False
2025-08-15,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.5,12750.0,0.1968927471862473,4447.851000000001,False
2025-08-15,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.39,5839.0,0.09016915692709788,2044.1035,False
2025-08-15,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,52.15,5215.0,0.08053299424127684,1007.8975000000007,False
2025-08-15,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.6,9300.0,0.1436158861829098,585.6449999999995,False
2025-08-15,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.26,11616.0,0.17938087461297636,1098.7439999999979,False
2025-08-18,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.39,12717.0,0.19691834523177887,4414.851000000001,False
2025-08-18,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.25,5725.0,0.08864964429125848,1930.1035,False
2025-08-18,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,52.1,5210.0,0.08067504746855138,1002.897500000001,False
2025-08-18,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.52,9260.0,0.14338789626848095,545.6449999999986,False
2025-08-18,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.27,11632.0,0.18011749561500762,1114.7439999999974,False
2025-08-19,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.44,12732.0,0.19671806725007762,4429.851,False
2025-08-19,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.25,5825.0,0.0900002153417925,2030.1035,False
2025-08-19,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.89,5189.0,0.08017358238773585,981.897500000001,False
2025-08-19,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.52,9260.0,0.1430733037021457,545.6449999999986,False
2025-08-19,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.3,11680.0,0.18046395110594618,1162.7439999999979,False
2025-08-20,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.46,12738.0,0.1961621717692203,4435.851000000001,False
2025-08-20,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.67,5867.0,0.09035040522609637,2072.1035,False
2025-08-20,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.96,5196.0,0.08001716474429806,988.897500000001,False
2025-08-20,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.55,9275.0,0.14283279503528956,560.6449999999992,False
2025-08-20,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.39,11824.0,0.18208678905630876,1306.7439999999976,False
2025-08-21,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.25,12675.0,0.19556543273165436,4372.851000000001,False
2025-08-21,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,59.55,5955.0,0.0918810376265879,2160.1034999999997,False
2025-08-21,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.99,5199.0,0.08021654317726794,991.8975000000011,False
2025-08-21,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.47,9235.0,0.14248889714215607,520.6449999999983,False
2025-08-21,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.32,11712.0,0.18070708861168724,1194.7439999999986,False
2025-08-22,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.86,12858.0,0.19663536862104786,4555.851000000001,False
2025-08-22,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,60.05,6005.0,0.09183351909856839,2210.1034999999997,False
2025-08-22,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,52.66,5266.0,0.08053210850508928,1058.8975000000005,False
2025-08-22,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.61,9305.0,0.14229989928595818,590.6449999999985,False
2025-08-22,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.45,11920.0,0.18229068237384433,1402.7439999999983,False
2025-08-25,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.51,12753.0,0.1957901438692406,4450.851,False
2025-08-25,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,59.57,5957.0,0.09145470767890428,2162.1034999999997,False
2025-08-25,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.78,5178.0,0.07949512780952936,970.897500000001,False
2025-08-25,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.68,9340.0,0.14339213861355818,625.6449999999986,False
2025-08-25,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.42,11872.0,0.18226461130836857,1354.743999999998,False
2025-08-26,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,41.99,12597.0,0.19532634810998797,4294.851000000001,False
2025-08-26,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.74,5774.0,0.08953039088569267,1979.1035000000002,False
2025-08-26,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.51,5151.0,0.07987028809355784,943.8975000000006,False
2025-08-26,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.38,9190.0,0.1424981455212185,475.64499999999833,False
2025-08-26,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.34,11744.0,0.18209991523407945,1226.7439999999979,False
2025-08-27,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,41.97,12591.0,0.19496425987055868,4288.851,False
2025-08-27,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.89,5789.0,0.0896392741156909,1994.1035,False
2025-08-27,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.27,5127.0,0.07938859187962467,919.8975000000012,False
2025-08-27,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.62,9310.0,0.14415989670358997,595.6449999999993,False
2025-08-27,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.33,11728.0,0.18160121036946328,1210.7439999999983,False
2025-08-28,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,41.88,12564.0,0.19402642199517786,4261.8510000000015,False
2025-08-28,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,58.93,5893.0,0.09100586634969621,2098.1034999999997,False
2025-08-28,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.43,5143.0,0.0794235823241961,935.8975000000008,False
2025-08-28,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.62,9310.0,0.14377475236987472,595.6449999999993,False
2025-08-28,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.38,11808.0,0.18235147969747376,1290.7439999999979,False
2025-08-29,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,40.97,12291.0,0.1905520319357492,3988.851,False
2025-08-29,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.56,5756.0,0.08923744982687921,1961.1035000000002,False
2025-08-29,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.61,5161.0,0.08001293929057048,953.8975000000007,False
2025-08-29,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.58,9290.0,0.14402639139883736,575.6449999999979,False
2025-08-29,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.48,11968.0,0.18554444050175303,1450.7439999999988,False
2025-09-01,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.43,12729.0,0.1956920766484168,4426.851000000001,False
2025-09-01,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.71,5771.0,0.08872173574813523,1976.1035,False
2025-09-01,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.65,5165.0,0.07940526167719952,957.8975000000007,False
2025-09-01,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.53,9265.0,0.14243751199211105,550.6449999999994,False
2025-09-01,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.55,12080.0,0.18571453263515397,1562.7439999999979,False
2025-09-02,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,41.89,12567.0,0.19472832035753762,4264.851000000001,False
2025-09-02,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,56.83,5683.0,0.0880592857954871,1888.1034999999997,False
2025-09-02,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.29,5129.0,0.079474938737472,921.8975000000007,False
2025-09-02,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.21,9105.0,0.14108389885059125,390.64499999999924,False
2025-09-02,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.51,12016.0,0.18619045893341069,1498.7439999999979,False
2025-09-03,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.04,12612.0,0.1960727390207315,4309.851,False
2025-09-03,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,56.55,5655.0,0.08791558350477613,1860.1034999999997,False
2025-09-03,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.21,5121.0,0.07961374060618188,913.897500000001,False
2025-09-03,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,17.99,8995.0,0.1398409679266952,280.64499999999805,False
2025-09-03,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.44,11904.0,0.18506580124506722,1386.7439999999988,False
2025-09-04,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,41.75,12525.0,0.19434553832419263,4222.851000000001,False
2025-09-04,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,56.95,5695.0,0.08836709307435345,1900.1035000000002,False
2025-09-04,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.36,5136.0,0.07969330817030365,928.8975000000007,False
2025-09-04,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,17.95,8975.0,0.13926157337003023,260.64499999999845,False
2025-09-04,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.55,12080.0,0.18744064694261453,1562.7439999999979,False
2025-09-05,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,41.42,12426.0,0.19150195108312407,4123.851000000001,False
2025-09-05,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,56.75,5675.0,0.08745964690139459,1880.1035,False
2025-09-05,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.61,5161.0,0.07953819165781453,953.8975000000007,False
2025-09-05,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.41,9205.0,0.1418618589827907,490.6449999999989,False
2025-09-05,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.74,12384.0,0.19085467263909614,1866.7439999999986,False
2025-09-08,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,41.82,12546.0,0.1921254966681524,4243.851000000001,False
2025-09-08,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.05,5705.0,0.08736457504318583,1910.1034999999997,False
2025-09-08,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.93,5193.0,0.07952396813308747,985.8975000000008,False
2025-09-08,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.81,9405.0,0.1440252109169435,690.6449999999982,False
2025-09-08,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.76,12416.0,0.19013471756988523,1898.7439999999979,False
2025-09-09,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,41.99,12597.0,0.19320532185869918,4294.851000000001,False
2025-09-09,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,56.92,5692.0,0.08730052330076334,1897.1035000000002,False
2025-09-09,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.37,5137.0,0.07878826215671492,929.8975000000006,False
2025-09-09,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.74,9370.0,0.14371150796348428,655.644999999998,False
2025-09-09,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.73,12368.0,0.18969305554881255,1850.7439999999988,False
2025-09-10,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,42.29,12687.0,0.1942847263055037,4384.851,False
2025-09-10,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,57.74,5774.0,0.08842121933380455,1979.1035000000002,False
2025-09-10,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,51.26,5126.0,0.07849795121321132,918.8975000000006,False
2025-09-10,repair_best_baseline,600803.sh,defensive_dividend,公用事业,500.0,18.78,9390.0,0.14379550563637422,675.6449999999994,False
2025-09-10,repair_best_baseline,600011.sh,defensive_dividend,公用事业,1600.0,7.68,12288.0,0.18817456584236064,1770.7439999999976,False
