variant,profile,research_only,capital,round_lot,max_positions,max_tranches,target_universe_size,cash_reserve_ratio,max_new_positions_per_day,max_adds_per_day,annual_return,cumulative_return,max_drawdown,sharpe,total_trades,buy_trades,sell_trades,average_cash_ratio,avg_daily_exposure,max_exposure,average_positions,max_positions_used,turnover,total_fees,total_tax,realized_pnl,executable_buy_count,strategy_eligible_count,account_actionable_buy_count,watch_only_count,executable_account_actionable_ratio,executable_strategy_eligible_ratio,industry_concentration_max,top_block_or_watch_reasons,auto_trading_approved,broker_integration_enabled,llm_decision_allowed,passes_hard_conditions
mp6_tr1_tu8_cr15_add0,combined_v2_50k_compact,True,50000.0,100,6,1,8,0.15,1,0,0.07312528030495313,0.2254692482530003,-0.10615968250359986,0.681377699668382,20,12,8,0.34360432075321207,0.6563956792467879,0.796237897909835,5.4366391184573,6,2.63883924,39.5825886,28.987998750000003,8687.007702000003,12,240,12,228,1.0,0.05,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 163, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 39, 'WATCH_ONLY_MAX_TRANCHES': 22, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 3, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr1_tu8_cr15_add1,combined_v2_50k_compact,True,50000.0,100,6,1,8,0.15,1,1,0.07312528030495313,0.2254692482530003,-0.10615968250359986,0.681377699668382,20,12,8,0.34360432075321207,0.6563956792467879,0.796237897909835,5.4366391184573,6,2.63883924,39.5825886,28.987998750000003,8687.007702000003,12,240,12,228,1.0,0.05,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 163, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 39, 'WATCH_ONLY_MAX_TRANCHES': 22, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 3, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr1_tu10_cr15_add0,combined_v2_50k_compact,True,50000.0,100,6,1,10,0.15,1,0,0.07312528030495313,0.2254692482530003,-0.10615968250359986,0.681377699668382,20,12,8,0.34360432075321207,0.6563956792467879,0.796237897909835,5.4366391184573,6,2.63883924,39.5825886,28.987998750000003,8687.007702000003,12,240,12,228,1.0,0.05,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 163, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 39, 'WATCH_ONLY_MAX_TRANCHES': 22, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 3, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr1_tu10_cr15_add1,combined_v2_50k_compact,True,50000.0,100,6,1,10,0.15,1,1,0.07312528030495313,0.2254692482530003,-0.10615968250359986,0.681377699668382,20,12,8,0.34360432075321207,0.6563956792467879,0.796237897909835,5.4366391184573,6,2.63883924,39.5825886,28.987998750000003,8687.007702000003,12,240,12,228,1.0,0.05,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 163, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 39, 'WATCH_ONLY_MAX_TRANCHES': 22, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 3, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr1_tu12_cr15_add0,combined_v2_50k_compact,True,50000.0,100,6,1,12,0.15,1,0,0.07312528030495313,0.2254692482530003,-0.10615968250359986,0.681377699668382,20,12,8,0.34360432075321207,0.6563956792467879,0.796237897909835,5.4366391184573,6,2.63883924,39.5825886,28.987998750000003,8687.007702000003,12,240,12,228,1.0,0.05,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 163, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 39, 'WATCH_ONLY_MAX_TRANCHES': 22, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 3, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr1_tu12_cr15_add1,combined_v2_50k_compact,True,50000.0,100,6,1,12,0.15,1,1,0.07312528030495313,0.2254692482530003,-0.10615968250359986,0.681377699668382,20,12,8,0.34360432075321207,0.6563956792467879,0.796237897909835,5.4366391184573,6,2.63883924,39.5825886,28.987998750000003,8687.007702000003,12,240,12,228,1.0,0.05,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 163, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 39, 'WATCH_ONLY_MAX_TRANCHES': 22, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 3, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp8_tr2_tu8_cr20_add1,combined_v2_50k_compact,True,50000.0,100,8,2,8,0.2,1,1,0.061435803070702066,0.18740428187500036,-0.058403476900422246,0.9262883086216133,41,22,19,0.6808374743350829,0.31916252566491715,0.43176620454448916,6.958677685950414,8,1.86763015,28.014452249999998,24.079954,8979.819073600005,22,569,22,547,1.0,0.03866432337434095,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 288, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 173, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 81, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu10_cr20_add1,combined_v2_50k_compact,True,50000.0,100,8,2,10,0.2,1,1,0.061435803070702066,0.18740428187500036,-0.058403476900422246,0.9262883086216133,41,22,19,0.6808374743350829,0.31916252566491715,0.43176620454448916,6.958677685950414,8,1.86763015,28.014452249999998,24.079954,8979.819073600005,22,569,22,547,1.0,0.03866432337434095,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 288, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 173, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 81, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu12_cr20_add1,combined_v2_50k_compact,True,50000.0,100,8,2,12,0.2,1,1,0.061435803070702066,0.18740428187500036,-0.058403476900422246,0.9262883086216133,41,22,19,0.6808374743350829,0.31916252566491715,0.43176620454448916,6.958677685950414,8,1.86763015,28.014452249999998,24.079954,8979.819073600005,22,569,22,547,1.0,0.03866432337434095,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 288, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 173, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 81, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu8_cr15_add1,combined_v2_50k_compact,True,50000.0,100,8,2,8,0.15,1,1,0.054240387102913346,0.16436204002599997,-0.07948830972528098,0.6767780149949351,40,22,18,0.6102902277459326,0.38970977225406744,0.5186828702657158,6.881542699724518,8,2.11847233,31.777084949999995,26.159413750000002,6482.086438000004,22,549,22,527,1.0,0.04007285974499089,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 260, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 166, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 96, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu10_cr15_add1,combined_v2_50k_compact,True,50000.0,100,8,2,10,0.15,1,1,0.054240387102913346,0.16436204002599997,-0.07948830972528098,0.6767780149949351,40,22,18,0.6102902277459326,0.38970977225406744,0.5186828702657158,6.881542699724518,8,2.11847233,31.777084949999995,26.159413750000002,6482.086438000004,22,549,22,527,1.0,0.04007285974499089,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 260, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 166, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 96, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu12_cr15_add1,combined_v2_50k_compact,True,50000.0,100,8,2,12,0.15,1,1,0.054240387102913346,0.16436204002599997,-0.07948830972528098,0.6767780149949351,40,22,18,0.6102902277459326,0.38970977225406744,0.5186828702657158,6.881542699724518,8,2.11847233,31.777084949999995,26.159413750000002,6482.086438000004,22,549,22,527,1.0,0.04007285974499089,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 260, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 166, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 96, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu8_cr20_add0,combined_v2_50k_compact,True,50000.0,100,8,2,8,0.2,1,0,0.052838364951594885,0.15990654429500006,-0.0498915328112125,0.8162026210310277,38,20,18,0.7193758256499936,0.2806241743500064,0.3828905251516911,6.681818181818182,8,1.6900217500000005,25.35032625,22.070959000000002,7642.381465600004,20,783,20,763,1.0,0.02554278416347382,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 296, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 269, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 113, 'WATCH_ONLY_DAILY_ADD_LIMIT': 80, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu10_cr20_add0,combined_v2_50k_compact,True,50000.0,100,8,2,10,0.2,1,0,0.052838364951594885,0.15990654429500006,-0.0498915328112125,0.8162026210310277,38,20,18,0.7193758256499936,0.2806241743500064,0.3828905251516911,6.681818181818182,8,1.6900217500000005,25.35032625,22.070959000000002,7642.381465600004,20,783,20,763,1.0,0.02554278416347382,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 296, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 269, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 113, 'WATCH_ONLY_DAILY_ADD_LIMIT': 80, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu12_cr20_add0,combined_v2_50k_compact,True,50000.0,100,8,2,12,0.2,1,0,0.052838364951594885,0.15990654429500006,-0.0498915328112125,0.8162026210310277,38,20,18,0.7193758256499936,0.2806241743500064,0.3828905251516911,6.681818181818182,8,1.6900217500000005,25.35032625,22.070959000000002,7642.381465600004,20,783,20,763,1.0,0.02554278416347382,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 296, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 269, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 113, 'WATCH_ONLY_DAILY_ADD_LIMIT': 80, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu8_cr10_add1,combined_v2_50k_compact,True,50000.0,100,8,2,8,0.1,1,1,0.052043734796568764,0.1573862334720002,-0.09303835415606065,0.6371206422382767,42,22,20,0.6389556069530138,0.3610443930469862,0.4714658380906151,6.6735537190082646,8,2.19608371,32.941255649999995,27.844570750000003,7230.395186800002,22,482,22,460,1.0,0.04564315352697095,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 247, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 130, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 80, 'WATCH_ONLY_DAILY_NEW_LIMIT': 3}",False,False,False,True
mp8_tr2_tu10_cr10_add1,combined_v2_50k_compact,True,50000.0,100,8,2,10,0.1,1,1,0.052043734796568764,0.1573862334720002,-0.09303835415606065,0.6371206422382767,42,22,20,0.6389556069530138,0.3610443930469862,0.4714658380906151,6.6735537190082646,8,2.19608371,32.941255649999995,27.844570750000003,7230.395186800002,22,482,22,460,1.0,0.04564315352697095,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 247, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 130, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 80, 'WATCH_ONLY_DAILY_NEW_LIMIT': 3}",False,False,False,True
mp8_tr2_tu12_cr10_add1,combined_v2_50k_compact,True,50000.0,100,8,2,12,0.1,1,1,0.052043734796568764,0.1573862334720002,-0.09303835415606065,0.6371206422382767,42,22,20,0.6389556069530138,0.3610443930469862,0.4714658380906151,6.6735537190082646,8,2.19608371,32.941255649999995,27.844570750000003,7230.395186800002,22,482,22,460,1.0,0.04564315352697095,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 247, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 130, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 80, 'WATCH_ONLY_DAILY_NEW_LIMIT': 3}",False,False,False,True
mp8_tr2_tu8_cr15_add0,combined_v2_50k_compact,True,50000.0,100,8,2,8,0.15,1,0,0.049271482279455325,0.14862154288799978,-0.07438541182088776,0.6408316045317903,35,19,16,0.6373438610981361,0.3626561389018639,0.45057037477578615,6.895316804407713,8,1.7608403899999998,26.412605849999995,21.489749750000005,5692.498900400004,19,646,19,627,1.0,0.029411764705882353,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 260, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 190, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 106, 'WATCH_ONLY_DAILY_ADD_LIMIT': 66, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu10_cr15_add0,combined_v2_50k_compact,True,50000.0,100,8,2,10,0.15,1,0,0.049271482279455325,0.14862154288799978,-0.07438541182088776,0.6408316045317903,35,19,16,0.6373438610981361,0.3626561389018639,0.45057037477578615,6.895316804407713,8,1.7608403899999998,26.412605849999995,21.489749750000005,5692.498900400004,19,646,19,627,1.0,0.029411764705882353,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 260, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 190, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 106, 'WATCH_ONLY_DAILY_ADD_LIMIT': 66, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp8_tr2_tu12_cr15_add0,combined_v2_50k_compact,True,50000.0,100,8,2,12,0.15,1,0,0.049271482279455325,0.14862154288799978,-0.07438541182088776,0.6408316045317903,35,19,16,0.6373438610981361,0.3626561389018639,0.45057037477578615,6.895316804407713,8,1.7608403899999998,26.412605849999995,21.489749750000005,5692.498900400004,19,646,19,627,1.0,0.029411764705882353,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 260, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 190, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 106, 'WATCH_ONLY_DAILY_ADD_LIMIT': 66, 'WATCH_ONLY_DAILY_NEW_LIMIT': 5}",False,False,False,True
mp4_tr2_tu8_cr10_add1,combined_v2_50k_compact,True,50000.0,100,4,2,8,0.1,1,1,0.04839725923731231,0.14586663512199993,-0.08064798902396986,0.6036624116182929,24,13,11,0.5502635520221648,0.4497364479778353,0.6906330339281278,3.899449035812672,4,2.56305501,38.44582515,31.146918749999998,4563.17643,13,599,13,586,1.0,0.021702838063439065,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 585, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu10_cr10_add1,combined_v2_50k_compact,True,50000.0,100,4,2,10,0.1,1,1,0.04839725923731231,0.14586663512199993,-0.08064798902396986,0.6036624116182929,24,13,11,0.5502635520221648,0.4497364479778353,0.6906330339281278,3.899449035812672,4,2.56305501,38.44582515,31.146918749999998,4563.17643,13,599,13,586,1.0,0.021702838063439065,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 585, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu12_cr10_add1,combined_v2_50k_compact,True,50000.0,100,4,2,12,0.1,1,1,0.04839725923731231,0.14586663512199993,-0.08064798902396986,0.6036624116182929,24,13,11,0.5502635520221648,0.4497364479778353,0.6906330339281278,3.899449035812672,4,2.56305501,38.44582515,31.146918749999998,4563.17643,13,599,13,586,1.0,0.021702838063439065,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 585, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp8_tr2_tu8_cr10_add0,combined_v2_50k_compact,True,50000.0,100,8,2,8,0.1,1,0,0.04731628610013239,0.1424661728000003,-0.09142718886245826,0.5947351518798376,38,20,18,0.6572219535315836,0.34277804646841636,0.42010980133558506,6.774104683195592,8,1.9521113,29.2816695,24.6066905,6482.675295200002,20,600,20,580,1.0,0.03333333333333333,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 248, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 165, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 96, 'WATCH_ONLY_DAILY_ADD_LIMIT': 68, 'WATCH_ONLY_DAILY_NEW_LIMIT': 3}",False,False,False,True
mp8_tr2_tu10_cr10_add0,combined_v2_50k_compact,True,50000.0,100,8,2,10,0.1,1,0,0.04731628610013239,0.1424661728000003,-0.09142718886245826,0.5947351518798376,38,20,18,0.6572219535315836,0.34277804646841636,0.42010980133558506,6.774104683195592,8,1.9521113,29.2816695,24.6066905,6482.675295200002,20,600,20,580,1.0,0.03333333333333333,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 248, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 165, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 96, 'WATCH_ONLY_DAILY_ADD_LIMIT': 68, 'WATCH_ONLY_DAILY_NEW_LIMIT': 3}",False,False,False,True
mp8_tr2_tu12_cr10_add0,combined_v2_50k_compact,True,50000.0,100,8,2,12,0.1,1,0,0.04731628610013239,0.1424661728000003,-0.09142718886245826,0.5947351518798376,38,20,18,0.6572219535315836,0.34277804646841636,0.42010980133558506,6.774104683195592,8,1.9521113,29.2816695,24.6066905,6482.675295200002,20,600,20,580,1.0,0.03333333333333333,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 248, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 165, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 96, 'WATCH_ONLY_DAILY_ADD_LIMIT': 68, 'WATCH_ONLY_DAILY_NEW_LIMIT': 3}",False,False,False,True
mp4_tr2_tu8_cr15_add1,combined_v2_50k_compact,True,50000.0,100,4,2,8,0.15,1,1,0.045288420860147394,0.1361048190830001,-0.06966802413352868,0.6043094641344314,24,13,11,0.5779482864153055,0.42205171358469445,0.6531549119524732,3.9490358126721765,4,2.3766599900000003,35.64989985,28.693646,4073.7616664000016,13,619,13,606,1.0,0.0210016155088853,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 605, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu10_cr15_add1,combined_v2_50k_compact,True,50000.0,100,4,2,10,0.15,1,1,0.045288420860147394,0.1361048190830001,-0.06966802413352868,0.6043094641344314,24,13,11,0.5779482864153055,0.42205171358469445,0.6531549119524732,3.9490358126721765,4,2.3766599900000003,35.64989985,28.693646,4073.7616664000016,13,619,13,606,1.0,0.0210016155088853,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 605, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu12_cr15_add1,combined_v2_50k_compact,True,50000.0,100,4,2,12,0.15,1,1,0.045288420860147394,0.1361048190830001,-0.06966802413352868,0.6043094641344314,24,13,11,0.5779482864153055,0.42205171358469445,0.6531549119524732,3.9490358126721765,4,2.3766599900000003,35.64989985,28.693646,4073.7616664000016,13,619,13,606,1.0,0.0210016155088853,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 605, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp8_tr1_tu8_cr20_add0,combined_v2_50k_compact,True,50000.0,100,8,1,8,0.2,1,0,0.04481895388934398,0.13463541944700008,-0.10625057726427434,0.4925080353052278,28,16,12,0.432633204759781,0.5673667952402189,0.7359160240928946,6.640495867768595,8,2.39608191,35.94122865,27.388299000000007,4663.754721600002,16,342,16,326,1.0,0.04678362573099415,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 168, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 118, 'WATCH_ONLY_MAX_TRANCHES': 35, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 4, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp8_tr1_tu8_cr20_add1,combined_v2_50k_compact,True,50000.0,100,8,1,8,0.2,1,1,0.04481895388934398,0.13463541944700008,-0.10625057726427434,0.4925080353052278,28,16,12,0.432633204759781,0.5673667952402189,0.7359160240928946,6.640495867768595,8,2.39608191,35.94122865,27.388299000000007,4663.754721600002,16,342,16,326,1.0,0.04678362573099415,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 168, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 118, 'WATCH_ONLY_MAX_TRANCHES': 35, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 4, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp8_tr1_tu10_cr20_add0,combined_v2_50k_compact,True,50000.0,100,8,1,10,0.2,1,0,0.04481895388934398,0.13463541944700008,-0.10625057726427434,0.4925080353052278,28,16,12,0.432633204759781,0.5673667952402189,0.7359160240928946,6.640495867768595,8,2.39608191,35.94122865,27.388299000000007,4663.754721600002,16,342,16,326,1.0,0.04678362573099415,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 168, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 118, 'WATCH_ONLY_MAX_TRANCHES': 35, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 4, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp8_tr1_tu10_cr20_add1,combined_v2_50k_compact,True,50000.0,100,8,1,10,0.2,1,1,0.04481895388934398,0.13463541944700008,-0.10625057726427434,0.4925080353052278,28,16,12,0.432633204759781,0.5673667952402189,0.7359160240928946,6.640495867768595,8,2.39608191,35.94122865,27.388299000000007,4663.754721600002,16,342,16,326,1.0,0.04678362573099415,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 168, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 118, 'WATCH_ONLY_MAX_TRANCHES': 35, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 4, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp8_tr1_tu12_cr20_add0,combined_v2_50k_compact,True,50000.0,100,8,1,12,0.2,1,0,0.04481895388934398,0.13463541944700008,-0.10625057726427434,0.4925080353052278,28,16,12,0.432633204759781,0.5673667952402189,0.7359160240928946,6.640495867768595,8,2.39608191,35.94122865,27.388299000000007,4663.754721600002,16,342,16,326,1.0,0.04678362573099415,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 168, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 118, 'WATCH_ONLY_MAX_TRANCHES': 35, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 4, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp8_tr1_tu12_cr20_add1,combined_v2_50k_compact,True,50000.0,100,8,1,12,0.2,1,1,0.04481895388934398,0.13463541944700008,-0.10625057726427434,0.4925080353052278,28,16,12,0.432633204759781,0.5673667952402189,0.7359160240928946,6.640495867768595,8,2.39608191,35.94122865,27.388299000000007,4663.754721600002,16,342,16,326,1.0,0.04678362573099415,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 168, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 118, 'WATCH_ONLY_MAX_TRANCHES': 35, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 4, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu8_cr20_add1,combined_v2_50k_compact,True,50000.0,100,4,2,8,0.2,1,1,0.04481137312317496,0.13461170235100006,-0.06795690922547104,0.614511418487036,24,13,11,0.5900892833994165,0.4099107166005834,0.6297184933317086,3.9490358126721765,4,2.29428078,34.414211699999996,27.644670750000003,3998.499526800003,13,625,13,612,1.0,0.0208,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 611, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu10_cr20_add1,combined_v2_50k_compact,True,50000.0,100,4,2,10,0.2,1,1,0.04481137312317496,0.13461170235100006,-0.06795690922547104,0.614511418487036,24,13,11,0.5900892833994165,0.4099107166005834,0.6297184933317086,3.9490358126721765,4,2.29428078,34.414211699999996,27.644670750000003,3998.499526800003,13,625,13,612,1.0,0.0208,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 611, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu12_cr20_add1,combined_v2_50k_compact,True,50000.0,100,4,2,12,0.2,1,1,0.04481137312317496,0.13461170235100006,-0.06795690922547104,0.614511418487036,24,13,11,0.5900892833994165,0.4099107166005834,0.6297184933317086,3.9490358126721765,4,2.29428078,34.414211699999996,27.644670750000003,3998.499526800003,13,625,13,612,1.0,0.0208,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 611, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu8_cr10_add0,combined_v2_50k_compact,True,50000.0,100,4,2,8,0.1,1,0,0.03674298467933501,0.10955212152100002,-0.08064798902396986,0.4934394754825182,20,11,9,0.5659194487458832,0.4340805512541168,0.519712468746284,3.899449035812672,4,2.07131343,31.069701449999997,24.542722500000004,2744.0371440000026,11,635,11,624,1.0,0.01732283464566929,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 602, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu10_cr10_add0,combined_v2_50k_compact,True,50000.0,100,4,2,10,0.1,1,0,0.03674298467933501,0.10955212152100002,-0.08064798902396986,0.4934394754825182,20,11,9,0.5659194487458832,0.4340805512541168,0.519712468746284,3.899449035812672,4,2.07131343,31.069701449999997,24.542722500000004,2744.0371440000026,11,635,11,624,1.0,0.01732283464566929,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 602, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu12_cr10_add0,combined_v2_50k_compact,True,50000.0,100,4,2,12,0.1,1,0,0.03674298467933501,0.10955212152100002,-0.08064798902396986,0.4934394754825182,20,11,9,0.5659194487458832,0.4340805512541168,0.519712468746284,3.899449035812672,4,2.07131343,31.069701449999997,24.542722500000004,2744.0371440000026,11,635,11,624,1.0,0.01732283464566929,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 602, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu8_cr20_add0,combined_v2_50k_compact,True,50000.0,100,4,2,8,0.2,1,0,0.03651679224519078,0.10885485045999999,-0.06865844845015301,0.5336484076165837,20,11,9,0.607855257447186,0.39214474255281395,0.48052185406532244,3.9490358126721765,4,1.74511395,26.176709249999995,20.45426775,2706.7336716000023,11,661,11,650,1.0,0.01664145234493192,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 628, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
