date,nav,cash,exposure,holdings_count,running_peak,drawdown
2024-06-03,50901.71843600001,30594.718436000006,0.3989452738326015,6,51847.71843600001,-0.018245740189469006
2024-06-04,50971.71843600001,30594.718436000006,0.3997707086447424,6,51847.71843600001,-0.016895632564455476
2024-06-05,50825.71843600001,30594.718436000006,0.3980465131147133,6,51847.71843600001,-0.019711571325198074
2024-06-06,50934.71843600001,30594.718436000006,0.399334690061307,6,51847.71843600001,-0.01760926088053405
2024-06-07,50954.71843600001,30594.718436000006,0.39957045441380484,6,51847.71843600001,-0.017223515844815962
2024-06-11,50679.71843600001,30594.718436000006,0.39631238333267366,6,51847.71843600001,-0.022527510085940672
2024-06-12,50657.71843600001,30594.718436000006,0.3960502095124401,6,51847.71843600001,-0.02295182962523057
2024-06-13,50483.71843600001,30594.718436000006,0.39396860247554844,6,51847.71843600001,-0.0263078114359786
2024-06-14,50769.71843600001,30594.718436000006,0.3973825465554331,6,51847.71843600001,-0.020791657425208943
2024-06-17,50399.71843600001,30594.718436000006,0.392958544503564,6,51847.71843600001,-0.027927940585994904
2024-06-18,50456.71843600001,30594.718436000006,0.39364430774849607,6,51847.71843600001,-0.02682856723419813
2024-06-19,50348.71843600001,30594.718436000006,0.39234365071496297,6,51847.71843600001,-0.02891159042707625
2024-06-20,50376.71843600001,30594.718436000006,0.39268139359120047,6,51847.71843600001,-0.028371547377070816
2024-06-21,50240.71843600001,30594.718436000006,0.39103740176459445,6,51847.71843600001,-0.03099461361995426
2024-06-24,50234.4727272,32320.472727200005,0.35660770438026845,5,51847.71843600001,-0.03111507617816145
2024-06-25,50354.4727272,32320.472727200005,0.3581409758314987,5,51847.71843600001,-0.028800605963852477
2024-06-26,50274.4727272,32320.472727200005,0.3571196081443206,5,51847.71843600001,-0.030343586106725162
2024-06-27,50174.4727272,32320.472727200005,0.3558383183630586,5,51847.71843600001,-0.032272311285315936
2024-06-28,50276.4727272,32320.472727200005,0.35714518195079437,5,51847.71843600001,-0.030305011603153353
2024-07-01,50344.4727272,32320.472727200005,0.35801348238695585,5,51847.71843600001,-0.028993478481711632
2024-07-02,50255.4727272,32320.472727200005,0.3568765554620473,5,51847.71843600001,-0.030710043890657457
2024-07-03,50193.4727272,32320.472727200005,0.3560821562823359,5,51847.71843600001,-0.03190585350138375
2024-07-04,50258.4727272,32320.472727200005,0.3569149444187529,5,51847.71843600001,-0.030652182135299744
2024-07-05,50137.4727272,32320.472727200005,0.3553629457340821,5,51847.71843600001,-0.03298593960139462
2024-07-08,50104.4727272,32320.472727200005,0.3549383724049385,5,51847.71843600001,-0.03362241891032958
2024-07-09,50258.4727272,32320.472727200005,0.3569149444187529,5,51847.71843600001,-0.030652182135299744
2024-07-10,50180.4727272,32320.472727200005,0.35591533975962525,5,51847.71843600001,-0.03215658777460051
2024-07-11,50318.4727272,32320.472727200005,0.357681762273978,5,51847.71843600001,-0.029494947028145257
2024-07-12,50505.4727272,32320.472727200005,0.36005998989900284,5,51847.71843600001,-0.025888230944180357
2024-07-15,50586.4727272,32320.472727200005,0.36108467373291464,5,51847.71843600001,-0.02432596354952188
2024-07-16,50465.47272720001,32320.472727200005,0.3595527599253056,5,51847.71843600001,-0.026659721015616533
2024-07-17,50357.4727272,32320.472727200005,0.35817921399096586,5,51847.71843600001,-0.028742744208494764
2024-07-18,50565.4727272,32320.472727200005,0.3608193301866574,5,51847.71843600001,-0.02473099583702587
2024-07-19,50477.4727272,32320.472727200005,0.3597050133259944,5,51847.71843600001,-0.02642827399418579
2024-07-22,50445.4727272,32320.472727200005,0.3592988432880136,5,51847.71843600001,-0.027045466051334843
2024-07-23,50111.4727272,32320.472727200005,0.3550284801416986,5,51847.71843600001,-0.033487408147828135
2024-07-24,49911.4727272,32320.472727200005,0.35244401815483833,5,51847.71843600001,-0.03734485850500979
2024-07-25,49976.262900400005,30807.262900400005,0.3835620930321017,6,51847.71843600001,-0.03609523412124871
2024-07-26,50474.262900400005,30807.262900400005,0.38964412494360845,6,51847.71843600001,-0.02649018273186654
2024-07-29,50496.262900400005,30807.262900400005,0.3899100422309476,6,51847.71843600001,-0.026065863192576533
2024-07-30,50105.262900400005,30807.262900400005,0.3851491616431762,6,51847.71843600001,-0.0336071786408666
2024-07-31,50536.78323555001,27705.783235550007,0.45176994929783293,7,51847.71843600001,-0.02528433728608903
2024-08-01,50506.56682005001,24933.566820050008,0.5063301984297233,8,51847.71843600001,-0.025867128899905167
2024-08-02,50324.56682005001,24933.566820050008,0.5045448297805094,8,51847.71843600001,-0.029377408724940435
2024-08-05,50042.56682005001,24933.566820050008,0.5017528395433916,8,51847.71843600001,-0.034816413728566475
2024-08-06,49830.56682005001,24933.566820050008,0.4996330884597193,8,51847.71843600001,-0.038905311107178986
2024-08-07,50093.56682005001,24933.566820050008,0.502260102387632,8,51847.71843600001,-0.03383276388748524
2024-08-08,50230.56682005001,24933.566820050008,0.5036176496002124,8,51847.71843600001,-0.03119041039281578
2024-08-09,50070.56682005001,24933.566820050008,0.5020314647193941,8,51847.71843600001,-0.03427637067856115
2024-08-12,50146.56682005001,24933.566820050008,0.5027861646137485,8,51847.71843600001,-0.032810539542832085
2024-08-13,50176.56682005001,24933.566820050008,0.5030834431245538,8,51847.71843600001,-0.03223192198925484
2024-08-14,50085.56682005001,24933.566820050008,0.5021806000592425,8,51847.71843600001,-0.033987061901772475
2024-08-15,50262.56682005001,24933.566820050008,0.5039336747500951,8,51847.71843600001,-0.03057321833566673
2024-08-16,50515.56682005001,24933.566820050008,0.5064181520743881,8,51847.71843600001,-0.025693543633832028
2024-08-19,50697.56682005001,24933.566820050008,0.5081900693863435,8,51847.71843600001,-0.02218326380879676
2024-08-20,50754.56682005001,24933.566820050008,0.5087423973402865,8,51847.71843600001,-0.021083890456999987
2024-08-21,50682.56682005001,24933.566820050008,0.5080445134403434,8,51847.71843600001,-0.022472572585585326
2024-08-22,50905.56682005001,24933.566820050008,0.5101996033520344,8,51847.71843600001,-0.018171515437327868
2024-08-23,51285.56682005001,24933.566820050008,0.5138287755005904,8,51847.71843600001,-0.010842359758682751
2024-08-26,51102.56682005001,24933.566820050008,0.5120877800942992,8,51847.71843600001,-0.014371926835503923
2024-08-27,51077.56682005001,24933.566820050008,0.5118489706470791,8,51847.71843600001,-0.014854108130151644
2024-08-28,50909.56682005001,24933.566820050008,0.5102380873091562,8,51847.71843600001,-0.01809436643018425
2024-08-29,50764.56682005001,24933.566820050008,0.5088391690914177,8,51847.71843600001,-0.020891017939140943
2024-08-30,50593.56682005001,24933.566820050008,0.5071791062145683,8,51847.71843600001,-0.02418913799453115
2024-09-02,50570.56682005001,24933.566820050008,0.5069549663389485,8,51847.71843600001,-0.024632744785607064
2024-09-03,50868.56682005001,24933.566820050008,0.5098433398319694,8,51847.71843600001,-0.01888514375340644
2024-09-04,50886.56682005001,24933.566820050008,0.5100167219332659,8,51847.71843600001,-0.018537973221260162
2024-09-05,50784.56682005001,24933.566820050008,0.5090325982616021,8,51847.71843600001,-0.020505272903422744
2024-09-06,50438.56682005001,24933.566820050008,0.5056646452900684,8,51847.71843600001,-0.02717866202134689
2024-09-09,50173.56682005001,24933.566820050008,0.5030537312709801,8,51847.71843600001,-0.032289783744612555
2024-09-10,50291.56682005001,24933.566820050008,0.5042197251625573,8,51847.71843600001,-0.03001388803387539
2024-09-11,50289.56682005001,24933.566820050008,0.5042000081394773,8,51847.71843600001,-0.0300524625374472
2024-09-12,50397.56682005001,24933.566820050008,0.5052624879872074,8,51847.71843600001,-0.02796943934456919
2024-09-13,50505.56682005001,24933.566820050008,0.5063204238675779,8,51847.71843600001,-0.025886416151691072
2024-09-18,50850.56682005001,24933.566820050008,0.5096698349836509,8,51847.71843600001,-0.01923231428555283
2024-09-19,50968.56682005001,24933.566820050008,0.5108050240439241,8,51847.71843600001,-0.016956418574815668
2024-09-20,51072.56682005001,24933.566820050008,0.5118011807023254,8,51847.71843600001,-0.014950544389081166
2024-09-23,51358.56682005001,24933.566820050008,0.5145198091797973,8,51847.71843600001,-0.009434390378311508
2024-09-24,51775.56682005001,24933.566820050008,0.5184298627437812,8,51847.71843600001,-0.0013916063835878179
2024-09-25,52282.56682005001,24933.566820050008,0.5230997952746238,8,52282.56682005001,0.0
2024-09-26,53122.56682005001,24933.566820050008,0.5306407744845765,8,53122.56682005001,0.0
2024-09-27,53463.56682005001,24933.566820050008,0.5336344298918086,8,53463.56682005001,0.0
2024-09-30,55421.56682005001,24933.566820050008,0.550110755601559,8,55421.56682005001,0.0
2024-10-08,56755.92863205001,26960.928632050007,0.5249671834842431,8,56755.92863205001,0.0
2024-10-09,54495.92863205001,26960.928632050007,0.5052671032713844,8,56755.92863205001,-0.03981962861803623
2024-10-10,55554.92863205001,26960.928632050007,0.5146978081707756,8,56755.92863205001,-0.021160784942593547
2024-10-11,55072.92863205001,26960.928632050007,0.5104504281553689,8,56755.92863205001,-0.02965328980714821
2024-10-14,55223.92863205001,26960.928632050007,0.5117890142932924,8,56755.92863205001,-0.026992774797713004
2024-10-15,54405.92863205001,26960.928632050007,0.5044487005379854,8,56755.92863205001,-0.04140536604087841
2024-10-16,54249.92863205001,26960.928632050007,0.503023703221576,8,56755.92863205001,-0.04415397757380479
2024-10-17,53770.92863205001,26960.928632050007,0.498596559182725,8,56755.92863205001,-0.05259362452426464
2024-10-18,54259.92863205001,26960.928632050007,0.5031152949927611,8,56755.92863205001,-0.04397778452682233
2024-10-21,54135.92863205001,26960.928632050007,0.5019771653812849,8,56755.92863205001,-0.046162578309404845
2024-10-22,54654.92863205001,26960.928632050007,0.5067063610391408,8,56755.92863205001,-0.03701815917101514
2024-10-23,54808.92863205001,26960.928632050007,0.5080923983563443,8,56755.92863205001,-0.03430478624748523
2024-10-24,54595.92863205001,26960.928632050007,0.5061732750485197,8,56755.92863205001,-0.03805769814821158
2024-10-25,54376.92863205001,26960.928632050007,0.5041844158855432,8,56755.92863205001,-0.04191632587712746
2024-10-28,54477.92863205001,26960.928632050007,0.5051036390508326,8,56755.92863205001,-0.04013677610260469
2024-10-29,54078.92863205001,26960.928632050007,0.5014522418613236,8,56755.92863205001,-0.047166878677204815
2024-10-30,53747.92863205001,26960.928632050007,0.4983819968836316,8,56755.92863205001,-0.05299886853232427
2024-10-31,53429.92863205001,26960.928632050007,0.4953965067458941,8,56755.92863205001,-0.05860180742636656
2024-11-01,53719.92863205001,26960.928632050007,0.4981205426255022,8,56755.92863205001,-0.053492209063875196
2024-11-04,53767.92863205001,26960.928632050007,0.49856858320595365,8,56755.92863205001,-0.05264648243835934
2024-11-05,54008.92863205001,26960.928632050007,0.5008060830880686,8,56755.92863205001,-0.04840023000608207
2024-11-06,53675.92863205001,26960.928632050007,0.4977091348178077,8,56755.92863205001,-0.054267458470597996
2024-11-07,54266.92863205001,26960.928632050007,0.5031793891477598,8,56755.92863205001,-0.04385444939393457
2024-11-08,54232.92863205001,26960.928632050007,0.502867919691932,8,56755.92863205001,-0.044453505753674905
2024-11-11,54045.92863205001,26960.928632050007,0.5011478326961009,8,56755.92863205001,-0.047748315732247026
2024-11-12,53859.92863205001,26960.928632050007,0.4994250954872863,8,56755.92863205001,-0.0510255064061208
2024-11-13,54013.92863205001,26960.928632050007,0.5008522928278111,8,56755.92863205001,-0.04831213348259089
2024-11-14,53811.92863205001,26960.928632050007,0.4989785849081747,8,56755.92863205001,-0.05187123303163654
2024-11-15,53616.92863205001,26960.928632050007,0.49715641458929327,8,56755.92863205001,-0.05530699744779455
2024-11-18,53453.92863205001,26960.928632050007,0.4956230660306468,8,56755.92863205001,-0.05817894411360869
2024-11-19,53504.92863205001,26960.928632050007,0.4961038296591591,8,56755.92863205001,-0.05728035957399813
2024-11-20,53480.92863205001,26960.928632050007,0.49587770217039795,8,56755.92863205001,-0.057703222886756
2024-11-21,53203.92863205001,26960.928632050007,0.4932530486891759,8,56755.92863205001,-0.06258377028817019
2024-11-22,52527.92863205001,26960.928632050007,0.4867315476894753,8,56755.92863205001,-0.07449442026418462
2024-11-25,52515.92863205001,26960.928632050007,0.4866142647700228,8,56755.92863205001,-0.07470585192056356
2024-11-26,52549.92863205001,26960.928632050007,0.4869464272572459,8,56755.92863205001,-0.07410679556082311
2024-11-27,52910.92863205001,26960.928632050007,0.49044688254216684,8,56755.92863205001,-0.06774622656475626
2024-11-28,52555.92863205001,26960.928632050007,0.4870049995537799,8,56755.92863205001,-0.0740010797326337
2024-11-29,52723.92863205001,26960.928632050007,0.48863961143326295,8,56755.92863205001,-0.07104103654332838
2024-12-02,52931.92863205001,26960.928632050007,0.49064904059200853,8,56755.92863205001,-0.0673762211660931
2024-12-03,52948.92863205001,26960.928632050007,0.4908125748982474,8,56755.92863205001,-0.06707669298622299
2024-12-04,53115.92863205001,26960.928632050007,0.49241349391033984,8,56755.92863205001,-0.0641342691016159
2024-12-05,53035.92863205001,26960.928632050007,0.49164784463192535,8,56755.92863205001,-0.06554381347747551
2024-12-06,53360.92863205001,26960.928632050007,0.4947440135841911,8,56755.92863205001,-0.059817539450545576
2024-12-09,53470.92863205001,26960.928632050007,0.4957834224728639,8,56755.92863205001,-0.057879415933738465
2024-12-10,53567.92863205001,26960.928632050007,0.49669645027268944,8,56755.92863205001,-0.056170343378008636
2024-12-11,53637.92863205001,26960.928632050007,0.4973532848928813,8,56755.92863205001,-0.05493699204913138
2024-12-12,53851.92863205001,26960.928632050007,0.4993507323337684,8,56755.92863205001,-0.051166460843706685
2024-12-13,53242.92863205001,26960.928632050007,0.4936242365935397,8,56755.92863205001,-0.06189661740493857
2024-12-16,53338.92863205001,26960.928632050007,0.4945356173530289,8,56755.92863205001,-0.060205164153906976
2024-12-17,53322.92863205001,26960.928632050007,0.4943839484494292,8,56755.92863205001,-0.060487073029078964
2024-12-18,53418.92863205001,26960.928632050007,0.49529259903812206,8,56755.92863205001,-0.05879561977804726
2024-12-19,53425.92863205001,26960.928632050007,0.4953587270755225,8,56755.92863205001,-0.05867228464515961
2024-12-20,53305.92863205001,26960.928632050007,0.49422270047763806,8,56755.92863205001,-0.060786601208949076
2024-12-23,53205.92863205001,26960.928632050007,0.49327209720366816,8,56755.92863205001,-0.06254853167877372
2024-12-24,53786.92863205001,26960.928632050007,0.4987457116860768,8,56755.92863205001,-0.05231171564909276
2024-12-25,53849.92863205001,26960.928632050007,0.49933213809305593,8,56755.92863205001,-0.05120169945310327
2024-12-26,54000.92863205001,26960.928632050007,0.5007321297054794,8,56755.92863205001,-0.04854118444366806
2024-12-27,53980.92863205001,26960.928632050007,0.5005471503496415,8,56755.92863205001,-0.04889357053763299
2024-12-30,53951.92863205001,26960.928632050007,0.500278686681945,8,56755.92863205001,-0.04940453037388215
2024-12-31,53786.92863205001,26960.928632050007,0.4987457116860768,8,56755.92863205001,-0.05231171564909276
2025-01-02,53446.92863205001,26960.928632050007,0.49555700725742724,8,56755.92863205001,-0.05830227924649645
2025-01-03,53427.92863205001,26960.928632050007,0.49537761761782295,8,56755.92863205001,-0.05863704603576303
2025-01-06,53538.92863205001,26960.928632050007,0.49642382989504974,8,56755.92863205001,-0.056681303214257794
2025-01-07,53770.92863205001,26960.928632050007,0.498596559182725,8,56755.92863205001,-0.05259362452426464
2025-01-08,54228.92863205001,26960.928632050007,0.5028312505492549,8,56755.92863205001,-0.04452398297246796
2025-01-09,54021.92863205001,26960.928632050007,0.5009262106193172,8,56755.92863205001,-0.0481711790450049
2025-01-10,53395.92863205001,26960.928632050007,0.4950751991254412,8,56755.92863205001,-0.059200863786106894
2025-01-13,52960.92863205001,26960.928632050007,0.4909279476694402,8,56755.92863205001,-0.06686526132984405
2025-01-14,53392.92863205001,26960.928632050007,0.4950468288067223,8,56755.92863205001,-0.05925372170020171
2025-01-15,53130.92863205001,26960.928632050007,0.49255679646098927,8,56755.92863205001,-0.06386997953114215
2025-01-16,53392.92863205001,26960.928632050007,0.4950468288067223,8,56755.92863205001,-0.05925372170020171
2025-01-17,53563.92863205001,26960.928632050007,0.49665886501241585,8,56755.92863205001,-0.05624082059680158
2025-01-20,53688.92863205001,26960.928632050007,0.49783075730895704,8,56755.92863205001,-0.054038407509520825
2025-01-21,53530.92863205001,26960.928632050007,0.49634857229231827,8,56755.92863205001,-0.05682225765184368
2025-01-22,53103.92863205001,26960.928632050007,0.4922987935815698,8,56755.92863205001,-0.06434570075799484
2025-01-23,53393.92863205001,26960.928632050007,0.49505628593385514,8,56755.92863205001,-0.059236102395503476
2025-01-24,53357.92863205001,26960.928632050007,0.494715606035433,8,56755.92863205001,-0.05987039736464028
2025-01-27,53816.92863205001,26960.928632050007,0.4990251335897724,8,56755.92863205001,-0.051783136508145367
2025-02-05,53315.92863205001,26960.928632050007,0.4943175646791064,8,56755.92863205001,-0.06061040816196661
2025-02-06,53385.92863205001,26960.928632050007,0.4949806189965921,8,56755.92863205001,-0.05937705683308936
2025-02-07,53575.92863205001,26960.928632050007,0.4967716039564542,8,56755.92863205001,-0.05602938894042264
2025-02-10,53382.92863205001,26960.928632050007,0.49495223804819094,8,56755.92863205001,-0.059429914747184176
2025-02-11,53548.92863205001,26960.928632050007,0.49651787027699,8,56755.92863205001,-0.05650511016727533
2025-02-12,53606.92863205001,26960.928632050007,0.4970626126128991,8,56755.92863205001,-0.05548319049477701
2025-02-13,53260.92863205001,26960.928632050007,0.4937953707433831,8,56755.92863205001,-0.06157946992037022
2025-02-14,53398.92863205001,26960.928632050007,0.49510356625641977,8,56755.92863205001,-0.05914800587201219
2025-02-17,53308.92863205001,26960.928632050007,0.49425116347506654,8,56755.92863205001,-0.06073374329485437
2025-02-18,53221.92863205001,26960.928632050007,0.4934244337809612,8,56755.92863205001,-0.062266622803601734
2025-02-19,53187.92863205001,26960.928632050007,0.4931006090016471,8,56755.92863205001,-0.06286567916334218
2025-02-20,53113.92863205001,26960.928632050007,0.49239438078806996,8,56755.92863205001,-0.06416950771101237
2025-02-21,52985.92863205001,26960.928632050007,0.4911681397664145,8,56755.92863205001,-0.06642477871238783
2025-02-24,53116.92863205001,26960.928632050007,0.49242304993172814,8,56755.92863205001,-0.06411664979691767
2025-02-25,52690.92863205001,26960.928632050007,0.4883193496109568,8,56755.92863205001,-0.07162247359837048
2025-02-26,52941.92863205001,26960.928632050007,0.4907452499618915,8,56755.92863205001,-0.06720002811911063
2025-02-27,53299.92863205001,26960.928632050007,0.494165764870499,8,56755.92863205001,-0.0608923170371386
2025-02-28,53154.92863205001,26960.928632050007,0.4927859123153109,8,56755.92863205001,-0.06344711621838428
2025-03-03,52994.92863205001,26960.928632050007,0.49125455344523833,8,56755.92863205001,-0.0662662049701036
2025-03-04,53145.92863205001,26960.928632050007,0.4927000181197128,8,56755.92863205001,-0.06360568996066851
2025-03-05,53269.92863205001,26960.928632050007,0.4938808944484134,8,56755.92863205001,-0.06142089617808599
2025-03-06,53203.92863205001,26960.928632050007,0.4932530486891759,8,56755.92863205001,-0.06258377028817019
2025-03-07,53037.92863205001,26960.928632050007,0.49166701401385554,8,56755.92863205001,-0.06550857486807904
2025-03-10,53071.92863205001,26960.928632050007,0.49199267245456074,8,56755.92863205001,-0.0649095185083387
2025-03-11,53078.92863205001,26960.928632050007,0.49205966799091505,8,56755.92863205001,-0.06478618337545095
2025-03-12,52986.92863205001,26960.928632050007,0.49117774273592735,8,56755.92863205001,-0.0664071594076896
2025-03-13,52989.92863205001,26960.928632050007,0.4912065494697955,8,56755.92863205001,-0.06635430149359489
2025-03-14,53401.92863205001,26960.928632050007,0.4951319302001954,8,56755.92863205001,-0.05909514795791748
2025-03-17,53438.92863205001,26960.928632050007,0.4954814903253846,8,56755.92863205001,-0.05844323368408233
2025-03-18,53884.92863205001,26960.928632050007,0.4996573380257941,8,56755.92863205001,-0.050585023788664585
2025-03-19,53987.92863205001,26960.928632050007,0.5006119087138933,8,56755.92863205001,-0.04877023540474523
2025-03-20,53766.92863205001,26960.928632050007,0.498559257186604,8,56755.92863205001,-0.05266410174305769
2025-03-21,53792.92863205001,26960.928632050007,0.49880162099992836,8,56755.92863205001,-0.05220599982090324
2025-03-24,53952.92863205001,26960.928632050007,0.5002879488541011,8,56755.92863205001,-0.049386911069183914
2025-03-25,54112.92863205001,26960.928632050007,0.5017654872207086,8,56755.92863205001,-0.04656782231746448
2025-03-26,53984.92863205001,26960.928632050007,0.500584157185609,8,56755.92863205001,-0.04882309331883994
2025-03-27,54029.92863205001,26960.928632050007,0.5010001065213872,8,56755.92863205001,-0.0480302246074189
2025-03-28,54251.92863205001,26960.928632050007,0.5030420242770411,8,56755.92863205001,-0.04411873896440832
2025-03-31,54216.92863205001,26960.928632050007,0.502721210656846,8,56755.92863205001,-0.04473541462884689
2025-04-01,53936.92863205001,26960.928632050007,0.5001397128862566,8,56755.92863205001,-0.04966881994435579
2025-04-02,54110.92863205001,26960.928632050007,0.5017470719199413,8,56755.92863205001,-0.04660306092686095
2025-04-03,53572.92863205001,26960.928632050007,0.4967434239553477,8,56755.92863205001,-0.05608224685451735
2025-04-07,51717.92863205001,26960.928632050007,0.47869279870303805,8,56755.92863205001,-0.08876605706976393
2025-04-08,52294.81738965001,29351.81738965001,0.4387241632196767,7,56755.92863205001,-0.07860167827261688
2025-04-09,52286.597773550006,26575.59777355001,0.4917321282090821,8,56755.92863205001,-0.07874650219318546
2025-04-10,52607.597773550006,26575.59777355001,0.49483346706031006,8,56755.92863205001,-0.07309070538504847
2025-04-11,52460.597773550006,26575.59777355001,0.4934179383874825,8,56755.92863205001,-0.07568074317569062
2025-04-14,52392.597773550006,26575.59777355001,0.492760448939478,8,56755.92863205001,-0.0768788558951714
2025-04-15,52610.597773550006,26575.59777355001,0.4948622730359681,8,56755.92863205001,-0.07303784747095377
2025-04-16,52641.597773550006,26575.59777355001,0.49515974253154166,8,56755.92863205001,-0.07249164902530814
2025-04-17,52726.597773550006,26575.59777355001,0.4959735902610901,8,56755.92863205001,-0.07099400812595724
2025-04-18,52786.597773550006,26575.59777355001,0.4965464929648042,8,56755.92863205001,-0.06993684984406245
2025-04-21,52696.597773550006,26575.59777355001,0.49568664968179227,8,56755.92863205001,-0.07152258726690452
2025-04-22,52750.597773550006,26575.59777355001,0.49620290773509607,8,56755.92863205001,-0.07057114481319926
2025-04-23,52664.597773550006,26575.59777355001,0.4953802194061909,8,56755.92863205001,-0.0720864050172485
2025-04-24,52699.597773550006,26575.59777355001,0.49571535844077474,8,56755.92863205001,-0.07146972935280982
2025-04-25,52596.597773550006,26575.59777355001,0.4947278170354499,8,56755.92863205001,-0.07328451773672917
2025-04-28,52601.597773550006,26575.59777355001,0.4947758452517352,8,56755.92863205001,-0.073196421213238
2025-04-29,52721.597773550006,26575.59777355001,0.49592578950855,8,56755.92863205001,-0.07108210464944842
2025-04-30,52721.597773550006,26575.59777355001,0.49592578950855,8,56755.92863205001,-0.07108210464944842
2025-05-06,52803.597773550006,26575.59777355001,0.4967085786934377,8,56755.92863205001,-0.06963732166419223
2025-05-07,53114.597773550006,26575.59777355001,0.4996554829078623,8,56755.92863205001,-0.0641577179030377
2025-05-08,53398.597773550006,26575.59777355001,0.5023165610780563,8,56755.92863205001,-0.05915383536873575
2025-05-09,53586.597773550006,26575.59777355001,0.5040626037529938,8,56755.92863205001,-0.055841406085465506
2025-05-12,53778.597773550006,26575.59777355001,0.5058331962195429,8,56755.92863205001,-0.05245849958340232
2025-05-13,53980.597773550006,26575.59777355001,0.5076824105387768,8,56755.92863205001,-0.048899400034356555
2025-05-14,53968.08296315001,30045.08296315001,0.4432805222363537,7,56755.92863205001,-0.04911990229203489
2025-05-15,53825.29702835001,27811.29702835001,0.48330434639865183,8,56755.92863205001,-0.05163569118389999
2025-05-16,53812.29702835001,27811.29702835001,0.48317952281988363,8,56755.92863205001,-0.05186474214497716
2025-05-19,54306.29702835001,27811.29702835001,0.4878808066432623,8,56755.92863205001,-0.04316080562404356
2025-05-20,54472.29702835001,27811.29702835001,0.4894414492218738,8,56755.92863205001,-0.04023600104413472
2025-05-21,54532.29702835001,27811.29702835001,0.4900031991336878,8,56755.92863205001,-0.03917884276223993
2025-05-22,54478.29702835001,27811.29702835001,0.4894976798948531,8,56755.92863205001,-0.040130285215945194
2025-05-23,54334.29702835001,27811.29702835001,0.48814471614790733,8,56755.92863205001,-0.04266746509249264
2025-05-26,54180.29702835001,27811.29702835001,0.48668983830417795,8,56755.92863205001,-0.04538083801602255
2025-05-27,54053.29702835001,27811.29702835001,0.4854837991887253,8,56755.92863205001,-0.047618489712699885
2025-05-28,54176.29702835001,27811.29702835001,0.486651939061162,8,56755.92863205001,-0.045451315234815604
2025-05-29,54162.29702835001,27811.29702835001,0.4865192476273149,8,56755.92863205001,-0.04569798550059101
2025-05-30,54136.29702835001,27811.29702835001,0.48627263859983194,8,56755.92863205001,-0.04615608742274546
2025-06-03,53699.29702835001,27811.29702835001,0.48209197201096854,8,56755.92863205001,-0.05385572357587898
2025-06-04,53751.29702835001,27811.29702835001,0.4825930058267893,8,56755.92863205001,-0.052939519731570184
2025-06-05,53857.29702835001,27811.29702835001,0.4836113477118915,8,56755.92863205001,-0.051071873433556125
2025-06-06,53893.29702835001,27811.29702835001,0.48395628840966687,8,56755.92863205001,-0.05043757846441921
2025-06-09,53982.29702835001,27811.29702835001,0.48480708381593535,8,56755.92863205001,-0.04886946034627526
2025-06-10,53893.29702835001,27811.29702835001,0.48395628840966687,8,56755.92863205001,-0.05043757846441921
2025-06-11,54000.29702835001,27811.29702835001,0.48497881384339137,8,56755.92863205001,-0.048552312861706914
2025-06-12,54009.29702835001,27811.29702835001,0.48506463593200283,8,56755.92863205001,-0.048393739119422685
2025-06-13,53815.29702835001,27811.29702835001,0.4832083336137871,8,56755.92863205001,-0.051811884230882455
2025-06-16,53677.29702835001,27811.29702835001,0.4818797039340246,8,56755.92863205001,-0.05424334827924038
2025-06-17,53766.29702835001,27811.29702835001,0.4827373547096686,8,56755.92863205001,-0.05267523016109643
2025-06-18,53864.29702835001,27811.29702835001,0.4836784556250258,8,56755.92863205001,-0.05094853830066837
2025-06-19,53624.29702835001,27811.29702835001,0.48136761562306773,8,56755.92863205001,-0.05517717142824741
2025-06-20,53734.29702835001,27811.29702835001,0.4824293130013988,8,56755.92863205001,-0.053239047911440296
2025-06-23,53572.29702835001,27811.29702835001,0.4808642046161936,8,56755.92863205001,-0.0560933752725562
2025-06-24,53796.29702835001,27811.29702835001,0.48302581098297925,8,56755.92863205001,-0.05214665102014904
2025-06-25,53888.29702835001,27811.29702835001,0.4839084075394179,8,56755.92863205001,-0.050525674987910496
2025-06-26,53742.29702835001,27811.29702835001,0.482506357819446,8,56755.92863205001,-0.05309809347385441
2025-06-27,53831.29702835001,27811.29702835001,0.48336193694713847,8,56755.92863205001,-0.05152997535571047
2025-06-30,53755.29702835001,27811.29702835001,0.482631506739092,8,56755.92863205001,-0.05286904251277713
2025-07-01,53915.29702835001,27811.29702835001,0.48416685873535786,8,56755.92863205001,-0.05004995376105781
2025-07-02,54005.29702835001,27811.29702835001,0.48502649631293565,8,56755.92863205001,-0.04846421633821563
2025-07-03,54134.29702835001,27811.29702835001,0.4862536588627853,8,56755.92863205001,-0.04619132603214193
2025-07-04,54149.29702835001,27811.29702835001,0.48639597271614937,8,56755.92863205001,-0.04592703646166818
2025-07-07,53895.29702835001,27811.29702835001,0.4839754382702315,8,56755.92863205001,-0.05040233985502274
2025-07-08,53857.29702835001,27811.29702835001,0.4836113477118915,8,56755.92863205001,-0.051071873433556125
2025-07-09,53782.29702835001,27811.29702835001,0.48289123810219614,8,56755.92863205001,-0.052393321285924555
2025-07-10,53753.29702835001,27811.29702835001,0.48261225699919275,8,56755.92863205001,-0.05290428112217371
2025-07-11,53856.29702835001,27811.29702835001,0.48360175944309514,8,56755.92863205001,-0.05108949273825436
