date,ts_code,bucket,final_score,valuation_score,quality_score,leader_score,dividend_score,cycle_safety_score,stock_valuation_quantile,stock_valuation_quantile_source_field,stock_valuation_metric,industry_valuation_quantile,industry_valuation_quantile_source_field,industry_valuation_metric,valuation_fallback_used,valuation_fallback_reason,pe_ttm,pb,dividend_yield_ttm,roe,cfo_ttm,debt_to_assets,market_cap,avg_amount_60d,industry,industry_rank_by_market_cap,retained_or_new
2024-12-02,600036.sh,defensive_dividend,76.8216735272942,54.80345576071717,76.61,97.71642674028791,100.0,100.0,37.00198000198,stock_pb_q_blended,pb,88.98518079430943,industry_pb_q_blended,pb,False,,5.790870398321407,0.843191542914674,0.05886567164179103,11.535,591453179050.8225,90.0501194233,8448.648276335,7844.208666666667,银行,5.0,
2024-12-02,600926.sh,defensive_dividend,75.63360310906589,50.836091331327424,79.68222222222222,92.90869650956418,100.0,100.0,44.936708860759495,stock_pb_q_blended,pb,88.98518079430943,industry_pb_q_blended,pb,False,,4.868352284004907,0.7625368815071585,0.0662202380952381,13.51,72580967776.59761,93.424007549,806.283944928,3485.7288333333336,银行,20.0,
2024-12-02,601166.sh,defensive_dividend,73.00189274660453,48.451213408474814,71.40666666666667,97.47978702425557,100.0,100.0,49.70646470646471,stock_pb_q_blended,pb,88.98518079430943,industry_pb_q_blended,pb,False,,4.580147950516519,0.45748205411374937,0.0627640313820157,8.19,-70752717268.90479,91.466988661,3442.3017951697,7446.005180566666,银行,8.0,
2024-12-02,601838.sh,defensive_dividend,72.51244192280531,42.87195631023038,79.13777777777779,91.77282587260896,100.0,100.0,60.86497890295358,stock_pb_q_blended,pb,88.98518079430943,industry_pb_q_blended,pb,False,,4.5271298109726095,0.800644814615798,0.06018791946308726,13.16,-2994032128.8196945,93.6917647041,568.280826571,3304.8135,银行,23.0,
2024-12-02,601577.sh,defensive_dividend,71.94893395947474,48.673644073943464,73.97333333333333,88.59790968250837,97.15736040609139,100.0,49.26160337552742,stock_pb_q_blended,pb,88.98518079430943,industry_pb_q_blended,pb,False,,4.060224819117309,0.48702101359703337,0.04822335025380712,9.84,-13742815159.346767,93.026206665,316.8984358152,3034.4415,银行,25.0,
2024-12-02,002142.sz,defensive_dividend,71.47030419032151,64.09408371426647,75.595,94.14711102346676,61.18404118404119,100.0,18.4207240948814,stock_pb_q_blended,pb,88.98518079430943,industry_pb_q_blended,pb,False,,5.723783191221507,0.7798594847775175,0.025740025740025745,10.8825,149386742877.29468,92.7221542371,1539.2970136151998,3589.7501666666667,银行,14.0,
2024-12-02,601318.sh,defensive_dividend,75.29654463956125,50.756273463742346,79.04444444444445,98.0516663380004,95.55382821609015,100.0,58.37838371863268,stock_pb_q_blended,pb,66.84844892313771,industry_pb_q_blended,pb,False,,7.990813432671225,1.0321030377591358,0.04722114263505635,13.1,475366524265.6344,89.7908253373,9370.9867287622,9056.015,非银金融,2.0,
2024-12-02,601601.sh,defensive_dividend,70.01058115152766,49.98784825133373,81.37777777777778,95.76020508775389,68.68735083532216,100.0,59.91523414344991,stock_pb_q_blended,pb,66.84844892313771,industry_pb_q_blended,pb,False,,7.602287839398369,1.1797376103960604,0.030429594272076355,14.6,155615123251.13922,88.8255407696,3224.7384557160003,4334.212333333333,非银金融,5.0,
2024-12-02,601688.sh,defensive_dividend,68.97165467636334,53.89112823552658,70.47333333333333,96.34786038256753,72.57790368271957,100.0,52.10867417506421,stock_pb_q_blended,pb,66.84844892313771,industry_pb_q_blended,pb,False,,10.157347244908228,0.9967273901373015,0.032861189801699726,7.59,83482328399.33081,78.0718814515,1593.3188525965,5923.728934350001,非银金融,12.0,
2024-12-02,601336.sh,defensive_dividend,67.69511788968641,44.27954738355584,82.0,92.214553342536,68.82546652030734,100.0,71.3318358790057,stock_pb_q_blended,pb,66.84844892313771,industry_pb_q_blended,pb,False,,7.158455799999999,1.5610452663144183,0.030515916575192092,21.0,100703163637.65337,94.5371643428,1420.9534762999997,2863.3156666666664,非银金融,13.0,
2025-01-02,600026.sh,defensive_dividend,80.64336328207881,55.85931407172804,91.25824444444444,91.43420015760441,100.0,100.0,40.111636381543306,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,16.996612622185935,1.4759038377937765,0.051212938005390826,9.3803,8312970335.612532,48.368931077,530.9874127635001,3405.357,交通运输,17.0,
2025-01-02,600233.sh,cyclical_rotation,80.02080849530569,61.09615047388279,91.33333333333334,88.74507486209615,61.791044776119385,100.0,9.215560314061385,stock_pb_q_blended,pb,75.18953634085213,industry_pb_q_blended,pb,False,,11.564294512833854,1.5101819855931387,0.026119402985074616,9.8,6310502192.618971,31.5763143432,461.86496069199995,2331.6506666666664,交通运输,20.0,
2025-01-02,601021.sh,cyclical_rotation,79.44070168551573,60.83481173940005,100.0,75.53388494877855,0.0,100.0,9.690721649484537,stock_pb_q_blended,pb,75.18953634085213,industry_pb_q_blended,pb,False,,24.437771803226934,3.0131264559200917,0.012832263978001832,15.45,6109683225.999494,58.6712793227,533.7983731275,571.581,交通运输,16.0,
2025-01-02,601872.sh,defensive_dividend,78.87673480434191,52.92182926198328,90.55777777777777,87.9117415287628,100.0,100.0,49.18118619653035,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,10.912308446804166,1.3008050448896231,0.05671140939597315,8.93,8641518475.199635,42.2169823,485.3708586388,2518.5481995833334,交通运输,18.0,
2025-01-02,601919.sh,defensive_dividend,77.10670339199069,36.11371519629897,100.0,96.44602048857368,100.0,100.0,82.79741432789896,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,5.374500536199211,0.9637931555206426,0.05580357142857143,17.82,53756790570.37775,44.529455525,2145.135106464,6101.6300553,交通运输,2.0,
2025-01-02,002352.sz,defensive_dividend,77.06372957560923,69.21364355943307,89.64,90.43735224586288,61.90675746464116,0.0,8.826277131303128,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,19.857050293954778,2.1006541798756797,0.026191723415400728,8.34,28146065024.544266,52.5924101672,1903.7261901094,2560.6126666666664,交通运输,3.0,
2025-01-02,601018.sh,cyclical_rotation,73.52249845689178,51.67521284829722,83.98333333333333,84.28289992119778,60.89887640449437,100.0,26.344537815126053,stock_pb_q_blended,pb,75.18953634085213,industry_pb_q_blended,pb,False,,14.596479210987484,0.8942427995972172,0.02556179775280898,5.39,6967182582.879608,26.5852896158,692.5762270044,1434.663227,交通运输,14.0,
2025-01-02,600018.sh,cyclical_rotation,73.178737669455,41.491317676395596,90.529,94.74980299448384,81.34715025906735,100.0,44.86071085494717,stock_pb_q_blended,pb,75.18953634085213,industry_pb_q_blended,pb,False,,9.872016991506046,1.0300189545619352,0.038341968911917094,9.3174,13748302383.575382,31.0678910289,1347.9910486698002,3580.376278466667,交通运输,4.0,
2025-01-02,601598.sh,defensive_dividend,71.83663582784172,35.39902029839277,87.99111111111111,86.99763593380615,100.0,100.0,84.22680412371135,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,9.32807617555182,0.9416089920524553,0.05835010060362172,7.28,3452920200.280279,49.8390600262,362.5225786875,2577.24243535,交通运输,23.0,
2025-01-02,601298.sh,defensive_dividend,69.49637537304606,29.74271281667998,91.36666666666666,84.35382190701338,95.11676300578036,100.0,95.53941908713693,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,11.082109769272174,1.3266233575090474,0.04694797687861273,9.45,4967085164.998087,24.6687682922,561.48015,1910.5723333333333,交通运输,15.0,
2025-01-02,001965.sz,defensive_dividend,67.42651648896359,31.172216174681434,86.80888888888889,88.94799054373522,85.65687789799071,100.0,92.68041237113403,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,13.444271616550948,1.3705931843034176,0.0410355486862442,6.52,6483557206.910545,45.4233463357,882.5516587836,2460.2535,交通运输,9.0,
2025-01-02,001872.sz,defensive_dividend,66.24643535408393,50.037072926951154,86.34222222222222,61.11111111111111,68.3206324815885,100.0,54.95069886659458,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,11.551433241896618,0.7861142250501086,0.030200395300992815,6.22,8089924720.400303,35.7238409353,480.3774601361946,168.12488047166667,交通运输,19.0,
2025-01-02,600350.sh,defensive_dividend,65.85518342752921,27.682167064213683,86.2100938840249,81.04018912529551,90.73684210526314,100.0,99.66051059206953,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,14.655426095867169,1.5798154425425088,0.044210526315789464,7.15,6255538655.178692,64.9337343902,460.947697375,1607.9745,交通运输,21.0,
2025-01-02,600377.sh,defensive_dividend,64.24075102659091,26.463192142901036,94.66444444444444,81.99369582348305,71.40123034859879,100.0,99.8711060360198,stock_pe_ttm_q_blended,pe_ttm,74.95859213250517,industry_pe_ttm_q_blended,pe_ttm,False,,16.392096499171892,2.002577510271614,0.032125768967874245,11.57,7255874835.892052,44.0402858148,737.02245925,1592.0186666666668,交通运输,12.0,
2025-01-02,600023.sh,defensive_dividend,84.04481725913345,69.54023717031282,91.55333333333334,84.50354609929077,97.82101167315176,100.0,35.88910632746249,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,9.502787645524455,0.9566543245234546,0.048638132295719845,9.57,16100141521.787996,43.9189343604,689.2088632986,1877.40686415,公用事业,11.0,
2025-01-02,600011.sh,defensive_dividend,80.73391326354323,65.80831189011568,98.50315344640711,93.1678486997636,70.8744038155803,100.0,42.255389112166604,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,15.685979859806366,1.6991082390192567,0.031796502384737683,14.93,54829878256.9994,64.3373677022,987.4100722811,3669.6855347833334,公用事业,8.0,
2025-01-02,600027.sh,defensive_dividend,80.61832183595749,65.63707699128122,93.003295282016,77.0882584712372,90.90558766859344,100.0,43.695426685525696,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,9.513809141155415,1.2724807087990928,0.0443159922928709,10.86,16866452219.329575,61.7397022437,530.8104228027,1194.5974658666667,公用事业,13.0,
2025-01-02,600956.sh,defensive_dividend,79.44598541318383,85.11365631342551,85.07144688110934,70.2915681639086,67.95518207282913,100.0,4.742268041237113,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,13.672051522449753,1.3973534602615014,0.029971988795518205,6.96,5327196756.127307,67.5683951632,300.28648541219997,832.9578333333334,公用事业,20.0,
2025-01-02,600803.sh,defensive_dividend,79.3787600701808,66.61993075975134,100.0,76.1465721040189,73.19899244332493,100.0,41.72971914858544,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,8.21979861360768,2.7122078885208616,0.033249370277078076,15.03,13787849348.8307,57.050216823,614.7718899895001,1073.1445,公用事业,12.0,
2025-01-02,600642.sh,defensive_dividend,79.27261212340903,56.75874134059269,91.35111111111111,89.70843183609142,92.72727272727272,100.0,61.45209798690274,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,10.167018084935048,1.2307968556884366,0.045454545454545456,9.44,7349179426.381055,54.2349624561,430.68033148800004,3057.2236666666663,公用事业,16.0,
2025-01-02,600886.sh,defensive_dividend,75.7502164951135,55.63083925736314,94.06699387867377,92.81717888100866,70.68373879641487,100.0,61.9436573243416,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,16.10265301813765,2.0664107960720637,0.03167733674775929,11.63,25072371740.445515,62.1586996847,1164.3428842914,3339.0271666666663,公用事业,7.0,
2025-01-02,600900.sh,defensive_dividend,72.29306718134441,42.83089085888673,97.39602756271287,98.19148936170212,66.77361853832441,100.0,80.76635514018692,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,20.338402381329846,3.261385565606879,0.029233511586452758,13.54,76013466528.85352,61.0401916443,6863.335069338001,11254.831333333334,公用事业,1.0,
2025-01-02,600236.sh,defensive_dividend,66.56855036103202,41.38451899803999,96.26666666666667,60.76832151300236,70.44360242383843,100.0,79.80336017496768,stock_pe_ttm_q_blended,pe_ttm,41.717365553186454,industry_pe_ttm_q_blended,pe_ttm,False,,22.748239060650295,3.0190839523411417,0.03152725151489902,12.6,5107410650.816039,50.1946866548,512.5367330692843,142.321053965,公用事业,14.0,
2025-01-02,600309.sh,cyclical_rotation,85.48182084101607,72.40047710557579,92.86666183911467,91.52482269503545,69.74634004928251,100.0,12.101277101277102,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,14.245205586722502,2.324113139904359,0.031091462530801573,12.1,28965360608.519073,67.1875150861,2166.1111972773997,2256.623,基础化工,1.0,
2025-01-02,002064.sz,cyclical_rotation,81.27210734418995,65.2061745858492,88.06666666666666,90.86485421591804,0.0,100.0,25.181827137143646,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,14.86121796447563,1.4546560797170682,0.019531250000000003,7.84,3009588677.7491465,25.9735016562,381.1233712896,3318.76998325,基础化工,11.0,
2025-01-02,600426.sh,cyclical_rotation,80.96518556855264,64.05389674250058,91.91666666666667,86.82230102442868,90.07299270072991,100.0,27.276877761413843,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,11.800492363947665,1.418222910691441,0.0437956204379562,10.15,5078420815.209045,30.3551036151,436.3312996575,2007.0236666666667,基础化工,8.0,
2025-01-02,600378.sh,cyclical_rotation,80.85904877182142,76.02552776091682,86.7,68.86918833727343,0.0,100.0,5.510275909747973,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,30.61719175354367,2.4325566066584154,0.012660080497621656,7.02,595809812.37969,50.5643134987,302.9754860169,285.61833333333334,基础化工,15.0,
2025-01-02,000792.sz,cyclical_rotation,80.13513285584203,58.57379549657907,90.63333333333334,95.23640661938535,0.0,100.0,37.24069820854386,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,16.184251951410715,2.5180507774705174,0.0,9.38,8314515364.945697,23.2774024729,882.8424592,5012.189166666667,基础化工,3.0,
2025-01-02,600989.sh,cyclical_rotation,79.4286744317931,55.9221588927215,93.73333333333335,93.1323877068558,0.0,100.0,42.06185567010309,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,18.45973700922861,2.8096973840888966,0.017665615141955825,11.24,8788264147.315298,52.6500722571,1162.33756,2963.9356666666663,基础化工,2.0,
2025-01-02,002601.sz,cyclical_rotation,79.15118532206242,59.14153187596447,92.62131629143467,86.69621749408982,0.0,100.0,36.20845024602497,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,10.845404381566896,1.65722811221486,0.0,10.63,3717281828.940119,60.2979699226,395.64742184479996,2065.061666666667,基础化工,10.0,
2025-01-02,600352.sh,cyclical_rotation,78.99316180099059,65.00969725267348,81.73333333333333,87.77974783293932,96.8409818569904,100.0,25.539058652008585,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,15.332334245786791,0.8929677400526728,0.048025613660619,4.04,3225384480.2018375,49.8927101356,304.837195282,2659.5768333333335,基础化工,14.0,
2025-01-02,603260.sh,cyclical_rotation,77.05098555147637,66.86545786179366,81.428823496224,74.73798266351457,0.0,100.0,22.164948453608247,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,33.9229998454268,1.9677775741392356,0.01252071441723439,4.44,1188441434.591291,63.0349265743,642.0565896571,485.08116666666666,基础化工,4.0,
2025-01-02,600299.sh,cyclical_rotation,71.97027200432417,50.261993052575605,86.01666666666667,76.80654058313631,0.0,100.0,52.35306628855016,stock_pb_q_blended,pb,46.54182330827068,industry_pb_q_blended,pb,False,,29.111218937091913,2.004678370331029,0.0050718512256973745,6.61,3191989509.998828,28.8082867679,317.2689205959,927.4048333333334,基础化工,13.0,
2025-01-02,000651.sz,defensive_dividend,80.47215949851321,47.50360460310209,98.38309540096,95.5397951142632,100.0,100.0,64.67965367965368,stock_pe_ttm_q_blended,pe_ttm,67.18856185690356,industry_pe_ttm_q_blended,pe_ttm,False,,7.680443231486284,1.8775308620236846,0.05619834710743803,17.8,29514694385.97767,65.052826872,2372.1953313135,4602.173833333333,家用电器,3.0,
2025-01-02,002032.sz,defensive_dividend,77.5867635798818,52.41101650989532,100.0,61.6193853427896,100.0,100.0,49.89839400857063,stock_pe_ttm_q_blended,pe_ttm,67.18856185690356,industry_pe_ttm_q_blended,pe_ttm,False,,18.104022410935382,7.260825079285794,0.05370843989769822,24.46,2033314530.6801255,52.8693675614,407.4219722781,225.6335,家用电器,6.0,
2025-01-02,600690.sh,defensive_dividend,76.66138145789137,54.90992427213362,99.02,94.88573680063041,67.52023721275019,100.0,49.86701434159062,stock_pe_ttm_q_blended,pe_ttm,67.18856185690356,industry_pe_ttm_q_blended,pe_ttm,False,,13.611636853070937,2.3161135991920556,0.02970014825796887,14.37,27760534820.689354,56.2103607947,2531.5100175132,3993.4013333333337,家用电器,2.0,
2025-01-02,000333.sz,defensive_dividend,76.18726826426662,41.99314687510352,99.629618300672,94.30654058313633,87.27400140154171,100.0,75.70056913565082,stock_pe_ttm_q_blended,pe_ttm,67.18856185690356,industry_pe_ttm_q_blended,pe_ttm,False,,14.488852353622265,2.615052365815151,0.042046250875963566,18.46,73379232446.47153,61.1574428104,5462.524522520499,3536.303,家用电器,1.0,
2025-01-02,000921.sz,defensive_dividend,70.9589084993389,43.61498817327456,95.7504740928,78.98739164696612,75.60205831903944,100.0,72.45688653930874,stock_pe_ttm_q_blended,pe_ttm,67.18856185690356,industry_pe_ttm_q_blended,pe_ttm,False,,12.608711134007933,2.731369725971889,0.034751286449399656,19.56,7118565634.390996,73.27976846,404.0220330575,1453.1625,家用电器,7.0,
2025-01-02,600176.sh,cyclical_rotation,86.13799009263175,79.57739248926259,83.83333333333333,91.74349881796691,61.70616113744074,100.0,30.486465125469273,stock_pb_q_blended,pb,8.12233709273183,industry_pb_q_blended,pb,False,,22.18494898311046,1.4554040075289558,0.026066350710900462,5.3,1453991427.3425422,42.0252043745,422.330924804,3517.8608333333336,建筑材料,3.0,
2025-01-02,000786.sz,cyclical_rotation,84.87805359209268,72.17543342861624,96.66666666666667,84.20606776989754,62.61562998405103,100.0,43.944572508462606,stock_pb_q_blended,pb,8.12233709273183,industry_pb_q_blended,pb,False,,13.535745116460545,2.105960489365237,0.026634768740031897,13.0,5479811955.731484,27.9574043807,529.6607084670001,1503.6353333333332,建筑材料,2.0,
2025-01-02,603799.sh,cyclical_rotation,87.6399044745772,79.87863973722968,87.97838060715733,93.46926713947991,77.30659025787965,100.0,12.68041237113402,stock_pb_q_blended,pb,29.215852130325814,industry_pb_q_blended,pb,False,,14.11110559714208,1.3857831621066072,0.03581661891117478,8.57,4842773448.389275,64.0779772693,473.8624078976,4654.629833333333,有色金属,10.0,
2025-01-02,002532.sz,cyclical_rotation,85.55072141621991,71.17514376907616,95.38333333333334,91.17415287628052,0.0,100.0,28.5049504950495,stock_pb_q_blended,pb,29.215852130325814,industry_pb_q_blended,pb,False,,9.26036285192372,1.2808734223354408,0.020632737276478668,12.23,5322819239.595591,54.929341063,338.1920696705,4021.2761086666665,有色金属,18.0,
2025-01-02,000807.sz,cyclical_rotation,84.1869374114413,64.69197906839838,98.7,93.17572892040977,75.63114134542704,100.0,40.2925226781,stock_pb_q_blended,pb,29.215852130325814,industry_pb_q_blended,pb,False,,8.704916383384239,1.6386160099996572,0.034769463340891905,14.22,6891978247.569183,24.9915387465,458.8107646815,4500.2055,有色金属,11.0,
2025-01-02,601899.sh,cyclical_rotation,83.52057331478889,59.873143294852454,100.0,97.85657998423956,0.0,100.0,49.054042266365336,stock_pb_q_blended,pb,29.215852130325814,industry_pb_q_blended,pb,False,,13.310725277187881,2.9433652806084134,0.02043596730245232,20.22,47245914758.014915,55.3830479151,3901.634096392,7539.415901266666,有色金属,1.0,
2025-01-02,000933.sz,cyclical_rotation,82.95054397366746,61.528251187123765,100.0,91.69621749408982,98.33537331701349,100.0,46.04475518950841,stock_pb_q_blended,pb,29.215852130325814,industry_pb_q_blended,pb,False,,6.881379737802356,1.6988740815055456,0.04895960832313343,17.14,10502766068.938675,53.3777456812,367.54388297459997,4033.371,有色金属,16.0,
2025-01-02,000408.sz,cyclical_rotation,78.40804561699758,57.30030513784462,98.30000000000001,79.56461780929865,84.53576864535765,100.0,53.731929824561405,stock_pb_q_blended,pb,29.215852130325814,industry_pb_q_blended,pb,False,,17.907915114159987,3.1429861471888514,0.04033485540334854,13.98,1317337410.619195,4.8476225881,415.3383371844,1049.1043333333334,有色金属,13.0,
2025-01-02,600362.sh,cyclical_rotation,77.80072825150323,58.6146062867565,86.6,88.52442868400314,70.13054830287206,100.0,51.34229137199435,stock_pb_q_blended,pb,29.215852130325814,industry_pb_q_blended,pb,False,,10.1294879877783,0.8737099055408486,0.031331592689295036,6.96,3118287792.999401,57.6873656907,663.1126810575,2085.0068333333334,有色金属,7.0,
2025-01-02,600985.sh,cyclical_rotation,70.8212839372859,37.84263557213515,92.01666666666668,88.40031520882584,100.0,100.0,43.89622544482155,stock_pb_q_blended,pb,84.47653429602889,industry_pb_q_blended,pb,False,,6.528432908881211,0.8284043087081212,0.07776049766718507,10.21,13382852130.521313,48.0861692943,346.35306997739997,2631.1971666666664,煤炭,10.0,
2025-01-02,000983.sz,cyclical_rotation,67.51485312838149,30.195771512837098,87.76666666666667,92.4743892828999,100.0,100.0,57.79961464354528,stock_pb_q_blended,pb,84.47653429602889,industry_pb_q_blended,pb,False,,10.91421909126326,1.182747750174935,0.10457516339869279,7.66,7355975712.167454,46.047682723,434.29823101349996,3964.5201574499997,煤炭,5.0,
2025-01-02,600346.sh,defensive_dividend,75.31082326897558,59.4087293633513,84.20097436400356,86.95823483057525,81.06870229007636,100.0,26.38859970438918,stock_pb_q_blended,pb,88.4476534296029,industry_pb_q_blended,pb,False,,16.078343444466558,1.6538557216555545,0.038167938931297725,8.44,19696677317.030777,77.4830662236,1014.3342791626,2107.1001666666666,石油石化,4.0,
2025-01-02,600256.sh,defensive_dividend,71.73573913971441,38.46954175007899,86.35777777777778,82.42710795902285,100.0,100.0,67.05391283695522,stock_pb_q_blended,pb,88.4476534296029,industry_pb_q_blended,pb,False,,16.83650725320317,1.464336638586395,0.119047619047619,6.23,6871259349.150402,53.1442092741,386.0664021732,1834.9406425833333,石油石化,9.0,
2025-01-02,300628.sz,defensive_dividend,83.10348531241875,69.84720924802394,100.0,74.74389282899921,87.22689075630251,100.0,27.010309278350515,stock_pe_ttm_q_blended,pe_ttm,46.59708179691526,industry_pe_ttm_q_blended,pe_ttm,False,,18.33563946715777,5.438281013105703,0.04201680672268907,24.1,2572604724.329465,8.9957767333,451.182027114,1028.8651666666667,通信,9.0,
2025-01-02,000708.sz,cyclical_rotation,81.62446272005634,67.28586579595542,90.67970910551466,85.20094562647753,100.0,100.0,24.95320197044335,stock_pb_q_blended,pb,42.19971804511279,industry_pb_q_blended,pb,False,,10.27348833465082,1.3596277117057083,0.05352363981042653,9.85,9265864950.359417,62.3029923786,532.4750671925,1645.9121666666667,钢铁,3.0,
2025-01-02,000001.sz,defensive_dividend,77.00991064762971,60.58292606516291,72.82222222222222,93.0614657210402,100.0,100.0,20.30717418546366,stock_pb_q_blended,pb,97.54495614035088,industry_pb_q_blended,pb,False,,4.51494326589916,0.49976926626672813,0.08910433979686058,9.1,113600081140.20485,91.4641485503,2101.6609408434,3193.7665446666665,银行,11.0,
2025-01-02,600036.sh,defensive_dividend,74.72543275379606,49.02093248804954,76.61,97.23404255319149,100.0,100.0,43.43116133969039,stock_pb_q_blended,pb,97.54495614035088,industry_pb_q_blended,pb,False,,6.136594004191342,0.8935313365215203,0.05554929577464787,11.535,591453179050.8225,90.0501194233,8953.045188355,6952.725833333333,银行,5.0,
2025-01-02,600926.sh,defensive_dividend,74.08594923310552,46.87053377645144,79.68222222222222,91.84397163120568,100.0,100.0,47.7319587628866,stock_pb_q_blended,pb,97.54495614035088,industry_pb_q_blended,pb,False,,5.003990461492517,0.7837820804658565,0.06496350364963503,13.51,72580967776.59761,93.424007549,828.7479899369999,3221.308,银行,20.0,
2025-01-02,002142.sz,defensive_dividend,71.24726508610269,63.436954984109754,75.595,92.24192277383767,62.64771212794314,100.0,14.599116347569957,stock_pb_q_blended,pb,97.54495614035088,industry_pb_q_blended,pb,False,,5.52734275565835,0.7530946804951489,0.02665482007996446,10.8825,149386742877.29468,92.7221542371,1486.4682872792002,3049.3256666666666,银行,15.0,
2025-01-02,601166.sh,defensive_dividend,70.97450326667277,42.72515286594111,71.40666666666667,97.32466509062255,100.0,100.0,56.022720583907244,stock_pb_q_blended,pb,97.54495614035088,industry_pb_q_blended,pb,False,,4.781930229170936,0.4776368116281141,0.06011560693641618,8.19,-70752717268.90479,91.466988661,3593.955302338,7811.4405,银行,8.0,
2025-01-02,601577.sh,defensive_dividend,69.86193344674065,43.88084305480196,73.97333333333333,87.53743104806935,95.90511860174784,100.0,53.71134020618557,stock_pb_q_blended,pb,97.54495614035088,industry_pb_q_blended,pb,False,,4.12720822349361,0.4950556242274413,0.0474406991260924,9.84,-13742815159.346767,93.026206665,322.1264556954,2833.4941666666664,银行,25.0,
2025-01-02,601318.sh,defensive_dividend,78.32465281666043,57.135009398496244,79.04444444444445,97.42710795902283,100.0,100.0,54.65272556390977,stock_pb_q_blended,pb,51.79542606516291,industry_pb_q_blended,pb,False,,7.47838272284194,0.9659168732701123,0.05045681063122923,13.1,475366524265.6344,89.7908253373,8770.0489867312,7509.042,非银金融,2.0,
2025-01-02,601601.sh,defensive_dividend,73.58158843993448,58.555278822055136,81.37777777777778,94.77147360126082,72.2909323934636,100.0,51.81218671679198,stock_pb_q_blended,pb,51.79542606516291,industry_pb_q_blended,pb,False,,7.078383158341977,1.0984370769827279,0.032681832745914755,14.6,155615123251.13922,88.8255407696,3002.5085681054998,3861.5356666666667,非银金融,6.0,
2025-01-02,601688.sh,defensive_dividend,73.37365507340188,63.85540413533835,70.47333333333333,96.59180457052797,76.96746470227134,100.0,41.211936090225564,stock_pb_q_blended,pb,51.79542606516291,industry_pb_q_blended,pb,False,,9.374684794309067,0.9199257328802629,0.03560466543891959,7.59,83482328399.33081,78.0718814515,1470.5475415749,7452.879175550001,非银金融,12.0,
2025-01-02,601336.sh,defensive_dividend,69.66827682990278,49.94793913793624,82.0,90.81560283687944,69.82078853046593,100.0,69.02686608502978,stock_pb_q_blended,pb,51.79542606516291,industry_pb_q_blended,pb,False,,7.015443839999999,1.5298586320148329,0.03113799283154121,21.0,100703163637.65337,94.5371643428,1392.5656022399996,2704.4071666666664,非银金融,13.0,
2025-02-05,601021.sh,cyclical_rotation,85.30859345345486,76.11712385359002,100.0,74.30871956009426,0.0,100.0,0.4048582995951417,stock_pb_q_blended,pb,52.578231292517,industry_pb_q_blended,pb,False,,22.578128860542787,2.7838363473829952,0.013886133703630232,15.45,6109683225.999494,58.6712793227,493.1778785343,465.65766666666667,交通运输,18.0,
